stimulus_presentation_id,stimulus_block,start_time,stop_time,x_position,coherence,Speed,phase,contrast,Dir,temporal_frequency,y_position,color,frame,size,orientation,stimulus_name,spatial_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3378,0.0,922.15878,922.40898,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020014,239,,,0,,False,14,test,1
3379,0.0,922.40898,922.65918,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020014,199,,,0,,False,14,test,1
3380,0.0,922.65918,922.90938,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020014,186,,,0,,False,13,train,2
3381,0.0,922.90938,923.1596,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021736,171,,,0,,False,12,train,0
3382,0.0,923.1596,923.40981,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021736,16,,,0,,False,13,train,0
3383,0.0,923.40981,923.66003,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021736,76,,,0,,False,11,test,2
3384,0.0,923.66003,923.91025,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021736,91,,,0,,False,14,test,2
3385,0.0,923.91025,924.16045,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020014,69,,,0,,False,11,test,0
3386,0.0,924.16045,924.41065,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020014,193,,,0,,False,11,test,2
3387,0.0,924.41065,924.66085,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020014,56,,,0,,False,13,train,1
3388,0.0,924.66085,924.91105,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020014,4,,,0,,False,14,test,2
3389,0.0,924.91105,925.16127,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021986,60,,,0,,False,13,train,2
3390,0.0,925.16127,925.41149,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021986,78,,,0,,False,14,test,0
3391,0.0,925.41149,925.66171,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021986,203,,,0,,False,13,train,0
3392,0.0,925.66171,925.91193,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021986,220,,,0,,False,13,train,0
3393,0.0,925.91193,926.16213,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020264,191,,,0,,False,12,train,1
3394,0.0,926.16213,926.41233,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020264,175,,,0,,False,13,train,1
3395,0.0,926.41233,926.66254,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020264,49,,,0,,False,12,train,2
3396,0.0,926.66254,926.91274,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020264,143,,,0,,False,11,test,1
3397,0.0,926.91274,927.16296,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021986,64,,,0,,False,11,test,0
3398,0.0,927.16296,927.41318,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021986,63,,,0,,False,13,train,0
3399,0.0,927.41318,927.6634,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021986,175,,,0,,False,14,test,1
3400,0.0,927.6634,927.91362,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021986,156,,,0,,False,13,train,1
3401,0.0,927.91362,928.16382,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25019764,61,,,0,,False,13,train,2
3402,0.0,928.16382,928.41401,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25019764,32,,,0,,False,13,train,1
3403,0.0,928.41401,928.66421,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25019764,221,,,0,,False,13,train,2
3404,0.0,928.66421,928.91441,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25019764,177,,,0,,False,14,test,2
3405,0.0,928.91441,929.16462,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020986,64,,,0,,False,12,train,0
3406,0.0,929.16462,929.41483,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020986,60,,,0,,False,14,test,2
3407,0.0,929.41483,929.66504,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020986,213,,,0,,False,13,train,1
3408,0.0,929.66504,929.91525,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020986,211,,,0,,False,12,train,0
3409,0.0,929.91525,930.16546,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021014,105,,,0,,False,14,test,2
3410,0.0,930.16546,930.41567,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021014,83,,,0,,False,13,train,0
3411,0.0,930.41567,930.66588,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021014,16,,,0,,False,14,test,0
3412,0.0,930.66588,930.91609,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021014,195,,,0,,False,12,train,0
3413,0.0,930.91609,931.1663,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020986,159,,,0,,False,13,train,2
3414,0.0,931.1663,931.41651,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020986,160,,,0,,False,14,test,0
3415,0.0,931.41651,931.66672,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020986,66,,,0,,False,14,test,2
3416,0.0,931.66672,931.91693,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020986,188,,,0,,False,14,test,2
3417,0.0,931.91693,932.16713,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020264,80,,,0,,False,14,test,1
3418,0.0,932.16713,932.41733,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020264,193,,,0,,False,12,train,2
3419,0.0,932.41733,932.66754,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020264,226,,,0,,False,12,train,0
3420,0.0,932.66754,932.91774,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020264,150,,,0,,False,14,test,1
3421,0.0,932.91774,933.16795,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021236,92,,,0,,False,12,train,2
3422,0.0,933.16795,933.41816,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021236,193,,,0,,False,13,train,2
3423,0.0,933.41816,933.66838,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021236,117,,,0,,False,14,test,2
3424,0.0,933.66838,933.91859,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021236,88,,,0,,False,14,test,0
3425,0.0,933.91859,934.1688,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021014,109,,,0,,False,13,train,0
3426,0.0,934.1688,934.41901,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021014,118,,,0,,False,14,test,1
3427,0.0,934.41901,934.66922,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021014,47,,,0,,False,14,test,1
3428,0.0,934.66922,934.91943,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021014,215,,,0,,False,13,train,0
3429,0.0,934.91943,935.16963,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020236,81,,,0,,False,12,train,1
3430,0.0,935.16963,935.41983,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020236,110,,,0,,False,13,train,1
3431,0.0,935.41983,935.67004,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020236,200,,,0,,False,13,train,1
3432,0.0,935.67004,935.92024,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020236,167,,,0,,False,13,train,2
3433,0.0,935.92024,936.17045,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021514,162,,,0,,False,14,test,2
3434,0.0,936.17045,936.42067,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021514,42,,,0,,False,13,train,2
3435,0.0,936.42067,936.67088,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021514,154,,,0,,False,13,train,2
3436,0.0,936.67088,936.9211,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021514,26,,,0,,False,14,test,0
3437,0.0,936.9211,937.1713,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25019986,132,,,0,,False,13,train,1
3438,0.0,937.1713,937.4215,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25019986,46,,,0,,False,14,test,1
3439,0.0,937.4215,937.6717,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25019986,58,,,0,,False,13,train,0
3440,0.0,937.6717,937.9219,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25019986,229,,,0,,False,14,test,1
3441,0.0,937.9219,938.17212,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021764,211,,,0,,False,13,train,0
3442,0.0,938.17212,938.42233,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021764,228,,,0,,False,13,train,0
3443,0.0,938.42233,938.67255,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021764,64,,,0,,False,13,train,0
3444,0.0,938.67255,938.92277,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021764,49,,,0,,False,13,train,2
3445,0.0,938.92277,939.17298,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021236,201,,,0,,False,14,test,2
3446,0.0,939.17298,939.42319,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021236,90,,,0,,False,14,test,2
3447,0.0,939.42319,939.67341,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021236,226,,,0,,False,13,train,0
3448,0.0,939.67341,939.92362,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021236,217,,,0,,False,14,test,1
3449,0.0,939.92362,940.17383,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020764,132,,,0,,False,14,test,1
3450,0.0,940.17383,940.42403,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020764,171,,,0,,False,13,train,0
3451,0.0,940.42403,940.67424,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020764,218,,,0,,False,12,train,2
3452,0.0,940.67424,940.92445,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020764,165,,,0,,False,13,train,1
3453,0.0,940.92445,941.17466,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021236,9,,,0,,False,14,test,0
3454,0.0,941.17466,941.42487,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021236,198,,,0,,False,13,train,2
3455,0.0,941.42487,941.67509,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021236,40,,,0,,False,13,train,2
3456,0.0,941.67509,941.9253,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021236,241,,,0,,False,13,train,1
3457,0.0,941.9253,942.1755,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020264,103,,,0,,False,14,test,0
3458,0.0,942.1755,942.4257,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020264,170,,,0,,False,13,train,2
3459,0.0,942.4257,942.67591,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020264,119,,,0,,False,12,train,1
3460,0.0,942.67591,942.92611,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020264,44,,,0,,False,14,test,0
3461,0.0,942.92611,943.17633,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021736,31,,,0,,False,14,test,0
3462,0.0,943.17633,943.42654,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021736,97,,,0,,False,13,train,1
3463,0.0,943.42654,943.67676,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021736,169,,,0,,False,13,train,2
3464,0.0,943.67676,943.92698,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021736,205,,,0,,False,14,test,1
3465,0.0,943.92698,944.17718,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020014,143,,,0,,False,12,train,1
3466,0.0,944.17718,944.42738,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020014,63,,,0,,False,14,test,0
3467,0.0,944.42738,944.67758,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020014,74,,,0,,False,14,test,2
3468,0.0,944.67758,944.92778,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020014,45,,,0,,False,13,train,1
3469,0.0,944.92778,945.17799,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021486,220,,,0,,False,14,test,0
3470,0.0,945.17799,945.42821,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021486,113,,,0,,False,14,test,0
3471,0.0,945.42821,945.67842,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021486,237,,,0,,False,12,train,1
3472,0.0,945.67842,945.92864,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021486,163,,,0,,False,13,train,0
3473,0.0,945.92864,946.17884,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020514,99,,,0,,False,13,train,1
3474,0.0,946.17884,946.42905,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020514,126,,,0,,False,13,train,1
3475,0.0,946.42905,946.67925,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020514,131,,,0,,False,14,test,2
3476,0.0,946.67925,946.92946,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020514,200,,,0,,False,14,test,1
3477,0.0,946.92946,947.17967,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021236,119,,,0,,False,13,train,1
3478,0.0,947.17967,947.42988,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021236,212,,,0,,False,12,train,2
3479,0.0,947.42988,947.6801,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021236,89,,,0,,False,12,train,1
3480,0.0,947.6801,947.93031,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021236,93,,,0,,False,13,train,0
3481,0.0,947.93031,948.18052,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020764,25,,,0,,False,14,test,0
3482,0.0,948.18052,948.43072,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020764,54,,,0,,False,14,test,0
3483,0.0,948.43072,948.68093,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020764,195,,,0,,False,13,train,0
3484,0.0,948.68093,948.93114,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020764,106,,,0,,False,13,train,1
3485,0.0,948.93114,949.18134,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020486,202,,,0,,False,14,test,2
3486,0.0,949.18134,949.43155,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020486,37,,,0,,False,14,test,1
3487,0.0,949.43155,949.68175,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020486,214,,,0,,False,13,train,0
3488,0.0,949.68175,949.93196,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020486,191,,,0,,False,13,train,1
3489,0.0,949.93196,950.18217,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021264,76,,,0,,False,12,train,2
3490,0.0,950.18217,950.43238,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021264,218,,,0,,False,13,train,2
3491,0.0,950.43238,950.6826,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021264,237,,,0,,False,13,train,1
3492,0.0,950.6826,950.93281,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021264,143,,,0,,False,13,train,1
3493,0.0,950.93281,951.18302,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020986,213,,,0,,False,14,test,1
3494,0.0,951.18302,951.43323,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020986,38,,,0,,False,14,test,2
3495,0.0,951.43323,951.68344,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020986,178,,,0,,False,14,test,2
3496,0.0,951.68344,951.93365,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020986,215,,,0,,False,14,test,0
3497,0.0,951.93365,952.18386,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020764,41,,,0,,False,14,test,0
3498,0.0,952.18386,952.43406,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020764,76,,,0,,False,13,train,2
3499,0.0,952.43406,952.68427,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020764,228,,,0,,False,14,test,0
3500,0.0,952.68427,952.93448,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020764,212,,,0,,False,13,train,2
3501,0.0,952.93448,953.18469,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021236,70,,,0,,False,14,test,2
3502,0.0,953.18469,953.4349,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021236,195,,,0,,False,14,test,0
3503,0.0,953.4349,953.68512,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021236,119,,,0,,False,14,test,1
3504,0.0,953.68512,953.93533,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021236,214,,,0,,False,14,test,0
3505,0.0,953.93533,954.18553,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020514,204,,,0,,False,14,test,2
3506,0.0,954.18553,954.43574,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020514,146,,,0,,False,11,test,1
