ecephys_unit_id,ecephys_session_id,ecephys_probe_id,specimen_id,cohort,area,azimuth_rf,elevation_rf,area_rf,p_value_rf,v1_azimuth_median_deg,v1_elevation_median_deg,relative_azimuth_deg,relative_elevation_deg,inside_v1_convex_hull,inside_v1_robust_box,distance_to_nearest_grid_edge_deg,log2_rf_area_deg2,rf_eccentricity_deg,session_standardized_log2_rf_area
951845585,762602078,768909182,744915204,Brain Observatory 1.1,V1,35,15,400,0,35,22,0,-7,True,True,25,8.64386,38.0789,0
951845593,762602078,768909182,744915204,Brain Observatory 1.1,V1,40,20,100,0,35,22,5,-2,True,True,30,6.64386,44.7214,-1.51294
951845591,755434585,760642628,730760270,Brain Observatory 1.1,V1,46.667,3.333,300,0,56.667,5,-10,-1.667,True,True,33.333,8.22882,46.7859,-0.709511
951845599,755434585,760642628,730760270,Brain Observatory 1.1,V1,58.333,11.667,600,0,56.667,5,1.666,6.667,True,True,31.667,9.22882,59.4883,1
951845605,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,5,200,0,56.667,5,3.333,0,True,True,30,7.64386,60.208,-1.70951
951845603,762602078,768909182,744915204,Brain Observatory 1.1,V1,35,20,200,0,35,22,0,-2,True,True,25,7.64386,40.3113,-0.756471
951845625,762602078,768909182,744915204,Brain Observatory 1.1,V1,45,15,400,0,35,22,10,-7,True,True,35,8.64386,47.4342,0
951845621,755434585,760642628,730760270,Brain Observatory 1.1,V1,52,4,500,0,56.667,5,-4.667,-1,True,True,34,8.96578,52.1536,0.55034
951845628,755434585,760642628,730760270,Brain Observatory 1.1,V1,50,5,400,0,56.667,5,-6.667,0,True,True,35,8.64386,50.2494,0
951845632,762602078,768909182,744915204,Brain Observatory 1.1,V1,45,25,400,0,35,22,10,3,True,True,25,8.64386,51.4782,0
951845639,762602078,768909182,744915204,Brain Observatory 1.1,V1,36.667,26.667,300,0,35,22,1.667,4.667,True,True,23.333,8.22882,45.3387,-0.313964
951845641,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,5,400,0.003,56.667,5,3.333,0,True,True,30,8.64386,60.208,0
951845647,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951845646,762602078,768909182,744915204,Brain Observatory 1.1,V1,40,17.143,700,0,35,22,5,-4.857,True,True,30,9.45121,43.5188,0.61074
951845667,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,0,100,0.002,56.667,5,3.333,-5,True,True,30,6.64386,60,-3
951845713,755434585,760642628,730760270,Brain Observatory 1.1,V1,65,20,800,0,56.667,5,8.333,15,True,True,25,9.64386,68.0074,1.70951
951845721,755434585,760642628,730760270,Brain Observatory 1.1,V1,45,15,400,0,56.667,5,-11.667,10,True,True,35,8.64386,47.4342,0
951845681,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951845688,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,3.333,600,0,56.667,5,-1.667,-1.667,True,True,33.333,9.22882,55.1009,1
951845694,755434585,760642628,730760270,Brain Observatory 1.1,V1,56.667,3.333,300,0,56.667,5,0,-1.667,True,True,33.333,8.22882,56.7649,-0.709511
951845701,755434585,760642628,730760270,Brain Observatory 1.1,V1,58,4,500,0.003,56.667,5,1.333,-1,True,True,32,8.96578,58.1378,0.55034
951845707,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951845705,762602078,768909182,744915204,Brain Observatory 1.1,V1,57.5,20,400,0,35,22,22.5,-2,True,True,30,8.64386,60.879,0
951845729,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,5,200,0,56.667,5,3.333,0,True,True,30,7.64386,60.208,-1.70951
951845738,755434585,760642628,730760270,Brain Observatory 1.1,V1,65,5,400,0,56.667,5,8.333,0,True,True,25,8.64386,65.192,0
951845755,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,5,600,0,56.667,5,3.333,0,True,True,30,9.22882,60.208,1
951845761,755434585,760642628,730760270,Brain Observatory 1.1,V1,56.667,3.333,300,0,56.667,5,0,-1.667,True,True,33.333,8.22882,56.7649,-0.709511
951845794,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,5,600,0,56.667,5,3.333,0,True,True,30,9.22882,60.208,1
951845815,755434585,760642628,730760270,Brain Observatory 1.1,V1,65,-5,400,0,56.667,5,8.333,-10,True,True,25,8.64386,65.192,0
951845836,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,12.5,400,0,56.667,5,3.333,7.5,True,True,30,8.64386,61.2883,0
951845923,755434585,760642628,730760270,Brain Observatory 1.1,V1,64,8,500,0,56.667,5,7.333,3,True,True,26,8.96578,64.4981,0.55034
951845822,755434585,760642628,730760270,Brain Observatory 1.1,V1,61.667,8.333,600,0,56.667,5,5,3.333,True,True,28.333,9.22882,62.2275,1
951845845,755434585,760642628,730760270,Brain Observatory 1.1,V1,30.556,15,1800,0.002,56.667,5,-26.111,10,True,True,20.556,10.8138,34.0392,3
951845830,755434585,760642628,730760270,Brain Observatory 1.1,V1,45,10,400,0,56.667,5,-11.667,5,True,True,35,8.64386,46.0977,0
951845873,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951845954,755434585,760642628,730760270,Brain Observatory 1.1,V1,50,5,600,0,56.667,5,-6.667,0,True,True,35,9.22882,50.2494,1
951845961,755434585,760642628,730760270,Brain Observatory 1.1,V1,38.333,8.333,600,0,56.667,5,-18.334,3.333,True,True,28.333,9.22882,39.2283,1
951845969,755434585,760642628,730760270,Brain Observatory 1.1,V1,52.857,4.286,700,0,56.667,5,-3.81,-0.714,True,True,34.286,9.45121,53.0305,1.38018
951845977,755434585,760642628,730760270,Brain Observatory 1.1,V1,50,5,600,0,56.667,5,-6.667,0,True,True,35,9.22882,50.2494,1
951845985,755434585,760642628,730760270,Brain Observatory 1.1,V1,48,6,500,0,56.667,5,-8.667,1,True,True,36,8.96578,48.3735,0.55034
951846006,755434585,760642628,730760270,Brain Observatory 1.1,V1,49.375,3.75,1600,0,56.667,5,-7.292,-1.25,True,True,33.75,10.6439,49.5172,3
951847087,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951845883,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951845889,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951845897,755434585,760642628,730760270,Brain Observatory 1.1,V1,48,14,500,0,56.667,5,-8.667,9,True,True,36,8.96578,50,0.55034
951845903,755434585,760642628,730760270,Brain Observatory 1.1,V1,51.429,14.286,700,0,56.667,5,-5.238,9.286,True,True,35.714,9.45121,53.3763,1.38018
951845910,755434585,760642628,730760270,Brain Observatory 1.1,V1,56.667,13.333,300,0,56.667,5,0,8.333,True,True,33.333,8.22882,58.2144,-0.709511
951845932,755434585,760642628,730760270,Brain Observatory 1.1,V1,41.25,-1.25,800,0,56.667,5,-15.417,-6.25,True,True,28.75,9.64386,41.2689,1.70951
951845939,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,-5,600,0,56.667,5,3.333,-10,True,True,25,9.22882,60.208,1
951846019,755434585,760642628,730760270,Brain Observatory 1.1,V1,50,5,600,0,56.667,5,-6.667,0,True,True,35,9.22882,50.2494,1
951846026,755434585,760642628,730760270,Brain Observatory 1.1,V1,65,8,1000,0,56.667,5,8.333,3,True,True,25,9.96578,65.4905,2.25985
951846033,755434585,760642628,730760270,Brain Observatory 1.1,V1,52.857,14.286,700,0,56.667,5,-3.81,9.286,True,True,35.714,9.45121,54.7536,1.38018
951846039,755434585,760642628,730760270,Brain Observatory 1.1,V1,62.5,6.25,800,0,56.667,5,5.833,1.25,True,True,27.5,9.64386,62.8117,1.70951
951846054,755434585,760642628,730760270,Brain Observatory 1.1,V1,33.333,10,900,0,56.667,5,-23.334,5,True,True,23.333,9.81378,34.8007,2
951846061,755434585,760642628,730760270,Brain Observatory 1.1,V1,30,2.5,400,0,56.667,5,-26.667,-2.5,True,True,20,8.64386,30.104,0
951846099,755434585,760642628,730760270,Brain Observatory 1.1,V1,62.727,8.182,1100,0,56.667,5,6.06,3.182,True,True,27.273,10.1033,63.2584,2.49491
951846106,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,5,400,0,56.667,5,3.333,0,True,True,30,8.64386,60.208,0
951846047,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951846075,755434585,760642628,730760270,Brain Observatory 1.1,V1,50,5,600,0,56.667,5,-6.667,0,True,True,35,9.22882,50.2494,1
951846088,755434585,760642628,730760270,Brain Observatory 1.1,V1,56.667,6.667,300,0,56.667,5,0,1.667,True,True,33.333,8.22882,57.0578,-0.709511
951846094,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,5,600,0,56.667,5,3.333,0,True,True,30,9.22882,60.208,1
951846113,755434585,760642628,730760270,Brain Observatory 1.1,V1,65.263,-4.737,1900,0,56.667,5,8.596,-9.737,True,True,24.737,10.8918,65.4347,3
951846164,755434585,760642628,730760270,Brain Observatory 1.1,V1,57.143,15.714,700,0,56.667,5,0.476,10.714,True,True,32.857,9.45121,59.2643,1.38018
951846217,755434585,760642628,730760270,Brain Observatory 1.1,V1,45,0,600,0,56.667,5,-11.667,-5,True,True,30,9.22882,45,1
951847100,755434585,760642628,730760270,Brain Observatory 1.1,V1,53.333,16.667,300,0,56.667,5,-3.334,11.667,True,True,33.333,8.22882,55.8766,-0.709511
951846142,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951846149,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951846211,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951846236,755434585,760642628,730760270,Brain Observatory 1.1,V1,62,6,500,0,56.667,5,5.333,1,True,True,28,8.96578,62.2896,0.55034
951846243,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,5,600,0,56.667,5,3.333,0,True,True,30,9.22882,60.208,1
951846224,755434585,760642628,730760270,Brain Observatory 1.1,V1,60.909,11.818,1100,0,56.667,5,4.242,6.818,True,True,29.091,10.1033,62.0449,2.49491
951846250,755434585,760642628,730760270,Brain Observatory 1.1,V1,50,5,600,0,56.667,5,-6.667,0,True,True,35,9.22882,50.2494,1
951846284,755434585,760642628,730760270,Brain Observatory 1.1,V1,56,2,500,0,56.667,5,-0.667,-3,True,True,32,8.96578,56.0357,0.55034
951846299,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951846306,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,7.5,400,0,56.667,5,3.333,2.5,True,True,30,8.64386,60.4669,0
951846323,755434585,760642628,730760270,Brain Observatory 1.1,V1,56.667,3.333,300,0,56.667,5,0,-1.667,True,True,33.333,8.22882,56.7649,-0.709511
951846337,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951846344,755434585,760642628,730760270,Brain Observatory 1.1,V1,58,4,500,0,56.667,5,1.333,-1,True,True,32,8.96578,58.1378,0.55034
951846366,755434585,760642628,730760270,Brain Observatory 1.1,V1,56.667,6.667,300,0,56.667,5,0,1.667,True,True,33.333,8.22882,57.0578,-0.709511
951846380,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,10,200,0,56.667,5,-1.667,5,True,True,35,7.64386,55.9017,-1.70951
951846388,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951846404,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,2.5,400,0,56.667,5,3.333,-2.5,True,True,30,8.64386,60.0521,0
951846525,755434585,760642628,730760270,Brain Observatory 1.1,V1,56.667,3.333,300,0,56.667,5,0,-1.667,True,True,33.333,8.22882,56.7649,-0.709511
951846530,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951846538,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951846542,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,-2.857,700,0,56.667,5,3.333,-7.857,True,True,27.143,9.45121,60.068,1.38018
951846425,755434585,760642628,730760270,Brain Observatory 1.1,V1,56.667,6.667,300,0,56.667,5,0,1.667,True,True,33.333,8.22882,57.0578,-0.709511
951846450,755434585,760642628,730760270,Brain Observatory 1.1,V1,58,6,500,0,56.667,5,1.333,1,True,True,32,8.96578,58.3095,0.55034
951846465,755434585,760642628,730760270,Brain Observatory 1.1,V1,65,5,400,0,56.667,5,8.333,0,True,True,25,8.64386,65.192,0
951846472,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,5,200,0,56.667,5,3.333,0,True,True,30,7.64386,60.208,-1.70951
951846480,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,5,200,0,56.667,5,3.333,0,True,True,30,7.64386,60.208,-1.70951
951846487,755434585,760642628,730760270,Brain Observatory 1.1,V1,57.5,0,400,0,56.667,5,0.833,-5,True,True,30,8.64386,57.5,0
951846495,755434585,760642628,730760270,Brain Observatory 1.1,V1,65,0,200,0,56.667,5,8.333,-5,True,True,25,7.64386,65,-1.70951
951846502,755434585,760642628,730760270,Brain Observatory 1.1,V1,56.667,3.333,300,0,56.667,5,0,-1.667,True,True,33.333,8.22882,56.7649,-0.709511
951846510,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,5,200,0,56.667,5,3.333,0,True,True,30,7.64386,60.208,-1.70951
951846561,755434585,760642628,730760270,Brain Observatory 1.1,V1,65,-10,200,0,56.667,5,8.333,-15,True,True,20,7.64386,65.7647,-1.70951
951846566,755434585,760642628,730760270,Brain Observatory 1.1,V1,63.333,3.333,300,0,56.667,5,6.666,-1.667,True,True,26.667,8.22882,63.4206,-0.709511
951846574,755434585,760642628,730760270,Brain Observatory 1.1,V1,56,8,500,0,56.667,5,-0.667,3,True,True,34,8.96578,56.5685,0.55034
951847114,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951846583,755434585,760642628,730760270,Brain Observatory 1.1,V1,65,0,200,0,56.667,5,8.333,-5,True,True,25,7.64386,65,-1.70951
951846598,755434585,760642628,730760270,Brain Observatory 1.1,V1,63.75,17.5,800,0,56.667,5,7.083,12.5,True,True,26.25,9.64386,66.1083,1.70951
951846614,755434585,760642628,730760270,Brain Observatory 1.1,V1,67.143,5.714,700,0,56.667,5,10.476,0.714,True,True,22.857,9.45121,67.3857,1.38018
951846630,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951846663,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,5,600,0,56.667,5,3.333,0,True,True,30,9.22882,60.208,1
951846643,755434585,760642628,730760270,Brain Observatory 1.1,V1,56.667,3.333,300,0,56.667,5,0,-1.667,True,True,33.333,8.22882,56.7649,-0.709511
951846691,755434585,760642628,730760270,Brain Observatory 1.1,V1,51.667,10,600,0,56.667,5,-5,5,True,True,38.333,9.22882,52.6258,1
951846682,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951846687,755434585,760642628,730760270,Brain Observatory 1.1,V1,56.667,3.333,300,0,56.667,5,0,-1.667,True,True,33.333,8.22882,56.7649,-0.709511
951846676,755434585,760642628,730760270,Brain Observatory 1.1,V1,63.333,3.333,300,0,56.667,5,6.666,-1.667,True,True,26.667,8.22882,63.4206,-0.709511
951846707,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951846711,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951846723,755434585,760642628,730760270,Brain Observatory 1.1,V1,62,6,500,0,56.667,5,5.333,1,True,True,28,8.96578,62.2896,0.55034
951846747,755434585,760642628,730760270,Brain Observatory 1.1,V1,65,10,200,0,56.667,5,8.333,5,True,True,25,7.64386,65.7647,-1.70951
951846741,755434585,760642628,730760270,Brain Observatory 1.1,V1,70,5,600,0,56.667,5,13.333,0,True,True,20,9.22882,70.1783,1
951846752,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,5,400,0,56.667,5,-1.667,0,True,True,35,8.64386,55.2268,0
951846773,755434585,760642628,730760270,Brain Observatory 1.1,V1,58,4,500,0,56.667,5,1.333,-1,True,True,32,8.96578,58.1378,0.55034
951846779,755434585,760642628,730760270,Brain Observatory 1.1,V1,55,10,200,0,56.667,5,-1.667,5,True,True,35,7.64386,55.9017,-1.70951
951846800,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,12.5,400,0,56.667,5,3.333,7.5,True,True,30,8.64386,61.2883,0
951846806,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,5,600,0,56.667,5,3.333,0,True,True,30,9.22882,60.208,1
951846810,755434585,760642628,730760270,Brain Observatory 1.1,V1,56.667,6.667,300,0,56.667,5,0,1.667,True,True,33.333,8.22882,57.0578,-0.709511
951846815,755434585,760642628,730760270,Brain Observatory 1.1,V1,65,5,400,0,56.667,5,8.333,0,True,True,25,8.64386,65.192,0
951846847,755434585,760642628,730760270,Brain Observatory 1.1,V1,60,5,400,0,56.667,5,3.333,0,True,True,30,8.64386,60.208,0
951846834,755434585,760642628,730760270,Brain Observatory 1.1,V1,52,4,500,0,56.667,5,-4.667,-1,True,True,34,8.96578,52.1536,0.55034
951846869,755434585,760642628,730760270,Brain Observatory 1.1,V1,70,10,300,0,56.667,5,13.333,5,True,True,20,8.22882,70.7107,-0.709511
951852865,760345702,810753199,739783171,Brain Observatory 1.1,V1,50,5,200,0,45,0,5,5,True,True,35,7.64386,50.2494,-1
951851422,760345702,810753199,739783171,Brain Observatory 1.1,V1,35,0,600,0,45,0,-10,0,True,True,25,9.22882,35,0.584963
951851471,760345702,810753199,739783171,Brain Observatory 1.1,V1,35,0,200,0.001,45,0,-10,0,True,True,25,7.64386,35,-1
951851488,760345702,810753199,739783171,Brain Observatory 1.1,V1,53.75,2.5,800,0,45,0,8.75,2.5,True,True,32.5,9.64386,53.8081,1
951851445,760345702,810753199,739783171,Brain Observatory 1.1,V1,40,5,200,0,45,0,-5,5,True,True,30,7.64386,40.3113,-1
951851454,760345702,810753199,739783171,Brain Observatory 1.1,V1,40,2.5,400,0,45,0,-5,2.5,True,True,30,8.64386,40.078,0
951851505,760345702,810753199,739783171,Brain Observatory 1.1,V1,40,0,300,0,45,0,-5,0,True,True,30,8.22882,40,-0.415037
951851514,760345702,810753199,739783171,Brain Observatory 1.1,V1,45,5,400,0,45,0,0,5,True,True,35,8.64386,45.2769,0
951851524,760345702,810753199,739783171,Brain Observatory 1.1,V1,43.333,3.333,300,0,45,0,-1.667,3.333,True,True,33.333,8.22882,43.461,-0.415037
951851541,760345702,810753199,739783171,Brain Observatory 1.1,V1,45,5,400,0,45,0,0,5,True,True,35,8.64386,45.2769,0
951851559,760345702,810753199,739783171,Brain Observatory 1.1,V1,45,5,400,0,45,0,0,5,True,True,35,8.64386,45.2769,0
951851587,760345702,810753199,739783171,Brain Observatory 1.1,V1,40,0,100,0.006,45,0,-5,0,True,True,30,6.64386,40,-2
951851604,760345702,810753199,739783171,Brain Observatory 1.1,V1,43.333,3.333,300,0,45,0,-1.667,3.333,True,True,33.333,8.22882,43.461,-0.415037
951851640,760345702,810753199,739783171,Brain Observatory 1.1,V1,45,5,400,0,45,0,0,5,True,True,35,8.64386,45.2769,0
951851611,760345702,810753199,739783171,Brain Observatory 1.1,V1,43.333,3.333,300,0,45,0,-1.667,3.333,True,True,33.333,8.22882,43.461,-0.415037
951851681,760345702,810753199,739783171,Brain Observatory 1.1,V1,33.846,-2.308,1300,0,45,0,-11.154,-2.308,True,True,23.846,10.3443,33.9246,1.70044
951851693,760345702,810753199,739783171,Brain Observatory 1.1,V1,43.333,-8.889,900,0,45,0,-1.667,-8.889,True,True,21.111,9.81378,44.2353,1.16993
951851712,760345702,810753199,739783171,Brain Observatory 1.1,V1,35,0,800,0,45,0,-10,0,True,True,25,9.64386,35,1
951851660,760345702,810753199,739783171,Brain Observatory 1.1,V1,40.833,2.5,1200,0,45,0,-4.167,2.5,True,True,30.833,10.2288,40.9095,1.58496
951851671,760345702,810753199,739783171,Brain Observatory 1.1,V1,50,-5,600,0,45,0,5,-5,True,True,25,9.22882,50.2494,0.584963
951852007,760345702,810753199,739783171,Brain Observatory 1.1,V1,40,2.857,700,0,45,0,-5,2.857,True,True,30,9.45121,40.1019,0.807355
951852013,760345702,810753199,739783171,Brain Observatory 1.1,V1,42.5,0,400,0,45,0,-2.5,0,True,True,30,8.64386,42.5,0
951852020,760345702,810753199,739783171,Brain Observatory 1.1,V1,40.5,11,2000,0.001,45,0,-4.5,11,True,True,30.5,10.9658,41.9672,2.32193
951852028,760345702,810753199,739783171,Brain Observatory 1.1,V1,45,0,200,0,45,0,0,0,True,True,30,7.64386,45,-1
951852036,760345702,810753199,739783171,Brain Observatory 1.1,V1,61.667,-6.667,600,0,45,0,16.667,-6.667,True,True,23.333,9.22882,62.0263,0.584963
951851748,760345702,810753199,739783171,Brain Observatory 1.1,V1,55,5,400,0,45,0,10,5,True,True,35,8.64386,55.2268,0
951851817,760345702,810753199,739783171,Brain Observatory 1.1,V1,35,-5,400,0,45,0,-10,-5,True,True,25,8.64386,35.3553,0
951851826,760345702,810753199,739783171,Brain Observatory 1.1,V1,37.143,0,700,0,45,0,-7.857,0,True,True,27.143,9.45121,37.143,0.807355
951851835,760345702,810753199,739783171,Brain Observatory 1.1,V1,40,-10,700,0,45,0,-5,-10,True,True,20,9.45121,41.2311,0.807355
951851782,760345702,810753199,739783171,Brain Observatory 1.1,V1,48.333,-1.667,600,0,45,0,3.333,-1.667,True,True,28.333,9.22882,48.3617,0.584963
951851791,760345702,810753199,739783171,Brain Observatory 1.1,V1,45,-1.25,800,0,45,0,0,-1.25,True,True,28.75,9.64386,45.0174,1
951851808,760345702,810753199,739783171,Brain Observatory 1.1,V1,48.333,-1.667,600,0,45,0,3.333,-1.667,True,True,28.333,9.22882,48.3617,0.584963
951851853,760345702,810753199,739783171,Brain Observatory 1.1,V1,48.571,7.143,700,0,45,0,3.571,7.143,True,True,37.143,9.45121,49.0934,0.807355
951851862,760345702,810753199,739783171,Brain Observatory 1.1,V1,44.286,-1.429,700,0,45,0,-0.714,-1.429,True,True,28.571,9.45121,44.309,0.807355
951851877,760345702,810753199,739783171,Brain Observatory 1.1,V1,42,-4,500,0,45,0,-3,-4,True,True,26,8.96578,42.19,0.321928
951851886,760345702,810753199,739783171,Brain Observatory 1.1,V1,41.667,1.667,600,0,45,0,-3.333,1.667,True,True,31.667,9.22882,41.7003,0.584963
951851934,760345702,810753199,739783171,Brain Observatory 1.1,V1,45,-5,400,0,45,0,0,-5,True,True,25,8.64386,45.2769,0
951851979,760345702,810753199,739783171,Brain Observatory 1.1,V1,44.444,-1.111,900,0.001,45,0,-0.556,-1.111,True,True,28.889,9.81378,44.4579,1.16993
951853001,760345702,810753199,739783171,Brain Observatory 1.1,V1,37.5,10,800,0,45,0,-7.5,10,True,True,27.5,9.64386,38.8104,1
951851945,760345702,810753199,739783171,Brain Observatory 1.1,V1,53.333,3.333,300,0,45,0,8.333,3.333,True,True,33.333,8.22882,53.437,-0.415037
951851972,760345702,810753199,739783171,Brain Observatory 1.1,V1,38,4,500,0,45,0,-7,4,True,True,28,8.96578,38.2099,0.321928
951851986,760345702,810753199,739783171,Brain Observatory 1.1,V1,53.5,10.5,2000,0,45,0,8.5,10.5,True,True,36.5,10.9658,54.5206,2.32193
951852060,760345702,810753199,739783171,Brain Observatory 1.1,V1,45,5,400,0,45,0,0,5,True,True,35,8.64386,45.2769,0
951852068,760345702,810753199,739783171,Brain Observatory 1.1,V1,45,5,400,0,45,0,0,5,True,True,35,8.64386,45.2769,0
951852091,760345702,810753199,739783171,Brain Observatory 1.1,V1,43.333,3.333,300,0,45,0,-1.667,3.333,True,True,33.333,8.22882,43.461,-0.415037
951852117,760345702,810753199,739783171,Brain Observatory 1.1,V1,38.571,-2.857,700,0,45,0,-6.429,-2.857,True,True,27.143,9.45121,38.6767,0.807355
951852153,760345702,810753199,739783171,Brain Observatory 1.1,V1,45,5,400,0.005,45,0,0,5,True,True,35,8.64386,45.2769,0
951852136,760345702,810753199,739783171,Brain Observatory 1.1,V1,40,5,200,0,45,0,-5,5,True,True,30,7.64386,40.3113,-1
951852204,760345702,810753199,739783171,Brain Observatory 1.1,V1,45,0,200,0,45,0,0,0,True,True,30,7.64386,45,-1
951852211,760345702,810753199,739783171,Brain Observatory 1.1,V1,45,-5,400,0,45,0,0,-5,True,True,25,8.64386,45.2769,0
951852233,760345702,810753199,739783171,Brain Observatory 1.1,V1,50,-2.5,400,0,45,0,5,-2.5,True,True,27.5,8.64386,50.0625,0
951852268,760345702,810753199,739783171,Brain Observatory 1.1,V1,45,0,600,0.006,45,0,0,0,True,True,30,9.22882,45,0.584963
951852256,760345702,810753199,739783171,Brain Observatory 1.1,V1,45,-5,400,0,45,0,0,-5,True,True,25,8.64386,45.2769,0
951852279,760345702,810753199,739783171,Brain Observatory 1.1,V1,40,0,100,0,45,0,-5,0,True,True,30,6.64386,40,-2
951852293,760345702,810753199,739783171,Brain Observatory 1.1,V1,45,5,400,0,45,0,0,5,True,True,35,8.64386,45.2769,0
951852381,760345702,810753199,739783171,Brain Observatory 1.1,V1,43.333,-3.333,300,0,45,0,-1.667,-3.333,True,True,26.667,8.22882,43.461,-0.415037
951852333,760345702,810753199,739783171,Brain Observatory 1.1,V1,45,-5,400,0,45,0,0,-5,True,True,25,8.64386,45.2769,0
951852340,760345702,810753199,739783171,Brain Observatory 1.1,V1,42.5,0,400,0,45,0,-2.5,0,True,True,30,8.64386,42.5,0
951852368,760345702,810753199,739783171,Brain Observatory 1.1,V1,50,10,100,0,45,0,5,10,True,True,40,6.64386,50.9902,-2
951852375,760345702,810753199,739783171,Brain Observatory 1.1,V1,40,-10,100,0,45,0,-5,-10,True,True,20,6.64386,41.2311,-2
951852389,760345702,810753199,739783171,Brain Observatory 1.1,V1,45,-5,400,0,45,0,0,-5,True,True,25,8.64386,45.2769,0
951852395,760345702,810753199,739783171,Brain Observatory 1.1,V1,40,0,900,0.006,45,0,-5,0,True,True,30,9.81378,40,1.16993
951852403,760345702,810753199,739783171,Brain Observatory 1.1,V1,47.5,-2.5,400,0,45,0,2.5,-2.5,True,True,27.5,8.64386,47.5657,0
951852933,760345702,810753199,739783171,Brain Observatory 1.1,V1,45,-5,400,0,45,0,0,-5,True,True,25,8.64386,45.2769,0
951852431,760345702,810753199,739783171,Brain Observatory 1.1,V1,53.333,-3.333,300,0.007,45,0,8.333,-3.333,True,True,26.667,8.22882,53.437,-0.415037
951852439,760345702,810753199,739783171,Brain Observatory 1.1,V1,50,0,100,0,45,0,5,0,True,True,30,6.64386,50,-2
