ecephys_unit_id,group,ecephys_structure_acronym,unit_split,spatial_model,rotation_test_gain,rotation_train_gain,axis_test_poisson_deviance,axis_train_poisson_deviance,axis_area_deg2,rotation_log2_area_ratio,parameter_baseline,parameter_amplitude_0,parameter_amplitude_45,parameter_amplitude_90,success,optimizer_nfev,best_train_anscombe_mse,second_best_train_anscombe_mse,multistart_mse_gap,train_poisson_deviance,test_poisson_deviance,baseline_spikes,mean_amplitude_spikes,center_x_deg,center_y_deg,sigma_major_deg,sigma_minor_deg,major_axis_angle_deg,axis_ratio,latent_halfmax_area_deg2,sigma_lower_bound,sigma_upper_bound
951871433,HVA,VISrl,evaluation,aperture,-0.00213031257,0.00198909652,2.87726179,2.56421354,389.464409,-0.0164730829,1.35018752,0.582826073,0.585584085,2.39310971,True,21,1.81235038,1.81235039,9.68499769e-09,2.56222444,2.8793921,1.35018752,1.18717329,2.33270219,-10.9222494,11.4104981,7.74816664,21.672143,1.47267071,385.042691,False,False
951871433,HVA,VISrl,evaluation,point,-0.00186283364,0.00174928745,2.87663161,2.56439624,519.447381,-0.00436780837,1.34970133,0.568951684,0.571430874,2.39772761,True,19,1.81252435,1.81252435,1.12227672e-09,2.56264695,2.87849444,1.34970133,1.17937006,2.1626247,-10.881057,12.5289304,9.49089991,20.110318,1.32009931,517.877115,False,False
951871461,HVA,VISrl,calibration,aperture,-4.0451731e-05,1.23922762e-06,0.210409564,0.172554138,30.091439,-0.00101544955,0.0115640564,1.37618828e-28,2.35026106e-22,0.152124948,True,26,0.0301606275,0.0301606276,7.14785522e-11,0.172552899,0.210450016,0.0115640564,0.050708316,-10.0950911,17.595373,3.45224586,2.00000108,-88.6736829,1.726122,30.0702664,True,False
951871461,HVA,VISrl,calibration,point,8.98148948e-08,-2.86143169e-07,0.218054089,0.169053979,24.3913316,-0.0111757312,0.0120588927,2.63082568e-10,2.23096232e-10,0.824508571,True,5,0.0298900882,0.0298900885,3.85250595e-10,0.169054265,0.218053999,0.0120588927,0.27483619,-10.0363278,16.0898068,2.65747776,2.09120357,-89.8697122,1.27078864,24.2031159,False,False
951871477,HVA,VISrl,calibration,aperture,0.00850472148,0.00511052746,1.15867077,1.003914,904.429298,-0.130509778,3.18260282,1.36004748e-24,1.09715865,7.4005779,True,11,0.90888524,0.90888524,1.40566891e-10,0.998803473,1.15016605,3.18260282,2.83257885,-24.6090356,-3.74613514,18.8056309,10.0877434,-18.1834718,1.86420591,826.203945,False,False
951871477,HVA,VISrl,calibration,point,0.00847087096,0.00509884655,1.15859916,1.00392034,1033.5701,-0.102718166,3.18156703,2.69053801e-25,1.10130391,7.41510172,True,7,0.90889494,0.90889494,5.86319882e-12,0.998821493,1.15012829,3.18156703,2.83880188,-24.6253051,-3.75298851,19.4978176,11.3351522,-18.1396167,1.72011961,962.539782,False,False
951871492,HVA,VISrl,evaluation,aperture,0.00130428791,0.000176550222,0.875879255,0.843396088,709.541164,0.0265553625,0.12133147,0.442148916,0.0909867542,0.216225985,True,11,0.282501366,0.282501367,5.1453708e-10,0.843219538,0.874574967,0.12133147,0.249787218,-33.049026,7.4261655,16.9118195,9.81241467,79.2361803,1.72351251,722.722469,False,False
951871492,HVA,VISrl,evaluation,point,0.00133103266,0.000177608347,0.875916585,0.843441128,840.603032,0.0344917502,0.121223382,0.441666196,0.0910054883,0.216607693,True,13,0.282507628,0.282507628,5.86260485e-11,0.84326352,0.874585552,0.121223382,0.249759792,-33.1228455,7.39692029,17.6745816,11.1845762,79.103397,1.58026387,860.942216,False,False
951871504,HVA,VISrl,calibration,aperture,3.17693278e-05,0.00133608051,1.40063151,1.39442451,568.005081,0.316548385,0.981396756,1.02893589,2.20941753,3.55517064,True,26,0.919081294,0.919081304,1.04106561e-08,1.39308843,1.40059974,0.981396756,2.26450802,-59.9999756,-8.63399396,20.2749731,8.0108235,19.6379628,2.53094743,707.363717,False,False
951871504,HVA,VISrl,calibration,point,9.13761865e-05,0.00122556851,1.4007254,1.39443342,740.552732,0.219789609,0.981441017,1.04322658,2.23538531,3.60074478,True,22,0.919152659,0.919152659,1.77207138e-10,1.39320785,1.40063402,0.981441017,2.29311889,-59.9999998,-8.37697318,20.7634378,9.53706325,19.0406726,2.17713118,862.420862,False,False
951871548,HVA,VISrl,evaluation,aperture,-0.00860187312,0.00361374298,0.965771438,1.09556789,1819.06755,1.29116955,1.57704007,1.3096049,1.01068543,1.08479421,True,22,0.902229608,0.902229608,2.69248179e-10,1.09195415,0.974373311,1.57704007,1.13502818,-22.3006335,14.4495598,46.6152771,21.927847,-32.8624451,2.12584834,4451.73795,False,False
951871548,HVA,VISrl,evaluation,point,-0.00860496466,0.00361766556,0.965774166,1.09557301,1932.90865,1.25038099,1.57666761,1.3098293,1.01097307,1.08517494,True,21,0.902231454,0.902231454,5.09965514e-10,1.09195534,0.974379131,1.57666761,1.13532577,-22.3047431,14.4510046,46.9050374,22.5106843,-32.8592106,2.08367888,4598.47164,False,False
951871575,HVA,VISrl,evaluation,aperture,0.00437654603,0.00238039891,1.40230558,1.5347334,1372.91974,-0.0193273807,1.92431717,6.33066117,9.48513771,18.3734977,True,13,1.27799487,1.27799487,1.61017422e-10,1.532353,1.39792903,1.92431717,11.3964322,-60,-2.85430563,33.1819472,9.37388952,-3.44340264,3.539827,1354.64977,False,False
951871575,HVA,VISrl,evaluation,point,0.0044126782,0.00241900619,1.40221939,1.5347448,1580.78132,-0.0163700319,1.92174687,6.35303932,9.51735728,18.4382298,True,16,1.27794225,1.27794225,6.26987351e-12,1.53232579,1.39780671,1.92174687,11.4362088,-60,-2.84898914,33.5833731,10.6859781,-3.46777528,3.14275143,1562.94582,False,False
951871617,HVA,VISrl,evaluation,aperture,0.00312992731,0.00765093404,0.747559525,0.789287083,1573.18846,-0.0880521712,2.67677438,1.62841355,2.53076818,2.21623461,True,16,0.703438394,0.703438395,6.21642404e-10,0.781636149,0.744429598,2.67677438,2.12513878,-2.32192937,-21.6671175,26.1768014,12.9823257,23.351623,2.01634146,1480.04325,False,False
951871617,HVA,VISrl,evaluation,point,0.0031300743,0.00764835058,0.747569576,0.789291099,1695.01768,-0.0632217579,2.67595409,1.62910787,2.53184437,2.21817438,True,19,0.703446048,0.703446048,1.08255294e-10,0.781642748,0.744439502,2.67595409,2.12637554,-2.3226553,-21.6622162,26.6788941,13.9627009,23.3382793,1.9107259,1622.34266,False,False
951871658,HVA,VISrl,evaluation,aperture,0.0029535778,0.000424372093,0.74664178,0.760351433,1089.30355,0.147052644,8.40158266,2.68461888,2.79945234,1.92875615,True,12,0.745848919,0.74584892,1.11856124e-09,0.759927061,0.743688202,8.40158266,2.47094246,-16.4002623,-24.1573607,25.4002315,10.9036819,-8.03151382,2.32950959,1206.19126,False,False
951871658,HVA,VISrl,evaluation,point,0.00293031019,0.000408881415,0.746655012,0.760354651,1241.59109,0.132832688,8.40089135,2.68731804,2.80288183,1.93141074,True,14,0.745866624,0.745866624,1.58695279e-11,0.75994577,0.743724702,8.40089135,2.4738702,-16.394168,-24.1709503,25.903761,12.0669373,-7.9224386,2.14667237,1361.33563,False,False
951871669,HVA,VISrl,calibration,aperture,-0.00125180384,0.0023068483,1.12992311,1.0842846,1623.11235,0.261924458,1.74103534,1.34120223,2.17491459,2.81074804,True,16,0.878320593,0.878320594,5.91865557e-10,1.08197775,1.13117491,1.74103534,2.10895495,-60,-9.7964231,32.9130071,13.5775937,-20.3151687,2.42406776,1946.23689,False,False
951871669,HVA,VISrl,calibration,point,-0.00124880411,0.00230096027,1.12991815,1.08429135,1768.05692,0.251575066,1.74083276,1.34114594,2.17491389,2.81170436,True,16,0.87833572,0.87833572,4.64350669e-10,1.08199039,1.13116695,1.74083276,2.10925473,-60,-9.79305297,33.3037642,14.5120655,-20.3424651,2.29490173,2104.88263,False,False
951871695,HVA,VISrl,calibration,aperture,-0.000486028894,0.00154360893,1.23560313,1.27835733,1246.49681,-0.0643439758,1.50616746,0.78232503,0.348638606,0.679520159,True,14,0.98149304,0.981493042,2.26397456e-09,1.27681372,1.23608916,1.50616746,0.603494598,-5.92130831,6.66923763,23.6173183,11.5900629,-14.9568286,2.03772132,1192.12475,False,False
951871695,HVA,VISrl,calibration,point,-0.000493433897,0.00154156989,1.23559203,1.27836233,1380.11452,-0.0488853997,1.50594763,0.78331308,0.349207,0.680417952,True,14,0.981498488,0.98149849,2.56804755e-09,1.27682076,1.23608546,1.50594763,0.604312678,-5.93274366,6.68748664,24.1727161,12.6726772,-14.9448146,1.9074672,1334.13308,False,False
951871707,HVA,VISrl,evaluation,aperture,-0.0117563956,0.00973368323,1.78701902,1.68998967,735.014042,-0.330179912,0.514160358,10.7125348,0.757388556,1.15325871e-34,True,12,0.911368555,0.911368556,8.62048433e-10,1.68025599,1.79877542,0.514160358,3.82330778,-50.745369,2.77115567,17.2144967,7.79833556,-33.5301373,2.20745781,584.657572,False,False
951871707,HVA,VISrl,evaluation,point,-0.0117773712,0.00968201449,1.78726201,1.69012513,851.480738,-0.231407733,0.514087927,10.907468,0.768180704,3.34022077e-35,True,12,0.911332163,0.911332163,4.07794909e-11,1.68044312,1.79903938,0.514087927,3.89188289,-50.775669,2.85754838,17.9680246,9.26847957,-34.0046816,1.93861619,725.294124,False,False
951871720,HVA,VISrl,evaluation,aperture,0.000112988665,-3.13924262e-05,1.91514629,2.00891748,1692.1343,0.000625683141,4.76079821,4.1301677,4.11318048,4.13335656,True,10,1.97512673,1.97512673,8.45478132e-10,2.00894887,1.9150333,4.76079821,4.12556825,-16.9946718,-9.57830087,24.9185369,15.598948,-89.6608661,1.59744984,1692.86832,False,False
951871720,HVA,VISrl,evaluation,point,0.000114135559,-3.37178778e-05,1.9151093,2.00890762,1816.12362,0.000553104649,4.76026103,4.13213275,4.11566958,4.13590032,True,14,1.97512757,1.97512757,1.02786357e-09,2.00894134,1.91499516,4.76026103,4.12790088,-16.9986096,-9.58294894,25.4234555,16.4086178,-89.6525158,1.54939653,1816.82002,False,False
951871734,HVA,VISrl,calibration,aperture,0.00232953904,0.00389213143,1.39601721,1.34930658,1387.13719,0.152310043,1.53056802,7.99522781,1.37575163,2.76706925e-27,True,16,1.03870097,1.03870097,2.34695929e-09,1.34541445,1.39368767,1.53056802,3.12365981,-60,17.1568749,26.6503041,13.281949,-40.5323836,2.00650553,1541.5915,False,False
951871734,HVA,VISrl,calibration,point,0.00228720974,0.00390440628,1.39604099,1.34928448,1498.58028,0.161813644,1.53059113,8.01999552,1.38024167,3.61557167e-29,True,25,1.03866811,1.03866811,2.65268474e-10,1.34538007,1.39375378,1.53059113,3.1334124,-60,17.2714589,27.1633337,14.1710613,-40.7088195,1.91681718,1676.45065,False,False
951871759,HVA,VISrl,evaluation,aperture,0.00742427859,0.00205931524,1.42223698,1.31188012,1096.86121,0.132874147,0.618741167,3.37324893,1.44966841,0.0777792737,True,18,0.774853582,0.774853583,2.63893796e-10,1.3098208,1.4148127,0.618741167,1.63356554,-35.5679554,21.7330962,21.323852,12.9502989,-71.5149926,1.64659149,1202.68192,False,False
951871759,HVA,VISrl,evaluation,point,0.00732087541,0.00201990188,1.42232556,1.31193897,1223.42542,0.125330763,0.618447437,3.37316725,1.44951044,0.0783634572,True,15,0.774925936,0.774925936,1.26721078e-10,1.30991907,1.41500468,0.618447437,1.63368038,-35.627912,21.744517,21.9282089,13.9732468,-71.434567,1.56929948,1334.46079,False,False
951871786,HVA,VISrl,calibration,aperture,-0.00777805595,0.0190436197,2.07715816,2.63142161,698.296382,-0.201670196,0.601729074,4.2347067,2.94868653,3.41739865,True,16,1.63236038,1.63236038,1.82955873e-10,2.61237799,2.08493622,0.601729074,3.53359729,-15.1385484,-18.613298,15.0078675,9.28980711,35.7209602,1.61551982,607.198952,False,False
951871786,HVA,VISrl,calibration,point,-0.00752293943,0.0191821952,2.07696419,2.63129423,813.537809,-0.149031468,0.600666416,4.2603284,2.96459167,3.43475409,True,17,1.63215576,1.63215576,2.02694306e-10,2.61211203,2.08448713,0.600666416,3.55322472,-15.1366948,-18.6253283,15.8741519,10.6125302,35.7077281,1.49579334,733.693716,False,False
951871827,HVA,VISrl,evaluation,aperture,0.000526346268,0.000346701137,1.03646304,0.969370031,178.537865,0.985405397,0.290452553,0.0979977502,0.292395229,0.307277518,True,51,0.395592721,0.395592755,3.399361e-08,0.96902333,1.03593669,0.290452553,0.232556832,60,-29.397122,40.5818269,2,20.8945552,20.2909135,353.481687,True,False
951871827,HVA,VISrl,evaluation,point,-0.000308641696,0.000206361072,1.03649757,0.969392499,284.075123,-0.789528383,0.29019342,2.14474204,8.91926629,7.78578619,True,68,0.395505827,0.395505827,1.17315546e-10,0.969186138,1.03680621,0.29019342,6.28326484,59.9999998,-33.1493239,18.8680124,2,4.76933007,9.43400619,164.346885,True,False
951871840,HVA,VISrl,evaluation,aperture,0.000440731291,0.00132570098,2.10980158,1.80249128,701.650999,0.330199444,0.510952875,3.14852679,3.8471815,1.55969146,True,12,0.987692287,0.987692288,2.96545455e-10,1.80116558,2.10936085,0.510952875,2.85179991,-17.2095604,-59.9999963,20.6659036,9.80079617,64.8061885,2.10859436,882.106627,False,False
951871840,HVA,VISrl,evaluation,point,0.000556185462,0.0012793993,2.11018287,1.80256301,839.240085,0.292627068,0.510613872,3.15257374,3.85461873,1.56313344,True,13,0.987779602,0.987779602,1.75861214e-10,1.80128361,2.10962668,0.510613872,2.85677531,-16.9884191,-60,21.2001242,11.1335076,65.3111117,1.90417296,1027.95888,False,False
951871854,HVA,VISrl,calibration,aperture,0.0303071421,0.0147413018,1.25619118,1.38247223,441.941991,0.578871493,0.288425884,2.98451751,2.57079499,6.47465449,True,14,0.633101701,0.633101701,1.0318979e-10,1.36773093,1.22588404,0.288425884,4.009989,-55.3321248,-6.54121781,20.682719,7.32841388,-40.8193972,2.82226405,660.120091,False,False
951871854,HVA,VISrl,calibration,point,0.0304925599,0.0146153851,1.2561396,1.38261074,550.020137,0.631668153,0.287740149,3.15019061,2.71777112,6.83994652,True,19,0.633254796,0.633254796,1.16207599e-10,1.36799535,1.22564704,0.287740149,4.23596942,-56.5132546,-5.80918674,21.7517492,8.99559996,-40.491359,2.41804319,852.176691,False,False
951871909,HVA,VISrl,calibration,aperture,0.00284918099,-0.00116916978,0.806703425,0.769672021,85.1959187,0.298438532,0.0822263182,0.0169909168,3.05209853,1.41955044,True,22,0.241633818,0.241633818,2.75208911e-10,0.770841191,0.803854244,0.0822263182,1.49621329,-46.8658159,0.409939366,9.06245611,2.65464526,67.9653439,3.41381059,104.775017,False,False
951871909,HVA,VISrl,calibration,point,0.000548085715,2.41671358e-05,0.806346271,0.769940988,190.085785,0.565172707,0.0815451202,0.0441088285,6.93478426,3.38503917,True,22,0.241893484,0.241893538,5.39110454e-08,0.769916821,0.805798185,0.0815451202,3.45464409,-50.5115233,-0.482685617,10.0800489,6.40642301,70.6854885,1.57342855,281.244202,False,False
951871923,HVA,VISrl,evaluation,aperture,-0.00444779588,0.00461318559,1.72595614,1.70030051,1288.11353,0.170950057,0.493640057,1.25550552,0.667537957,0.527371731,True,32,0.89592195,0.895921959,8.72566275e-09,1.69568732,1.73040394,0.493640057,0.81680507,-59.9997016,-14.01428,32.4985117,10.2458132,29.9412545,3.17188211,1450.15771,False,False
951871923,HVA,VISrl,evaluation,point,-0.00392452039,0.00459080292,1.72585241,1.70031141,1443.58004,0.223022266,0.492222162,1.23238797,0.666246812,0.531436035,True,35,0.895959768,0.895959769,8.03564992e-10,1.69572061,1.72977693,0.492222162,0.810023606,-59.9999852,-13.7477667,33.0701262,11.6986589,30.1560716,2.82683053,1684.91214,False,False
951871948,HVA,VISrl,calibration,aperture,0.00132762583,-2.33238191e-05,1.13143184,1.18628734,1532.03185,-0.00835452956,5.28504553,10.7326669,9.04188621,7.57513364,True,8,1.11533513,1.11533513,5.38360467e-11,1.18631066,1.13010421,5.28504553,9.11656225,-32.8357275,-5.04096755,20.2770209,17.248183,-7.52728505,1.1756033,1523.18562,False,False
951871948,HVA,VISrl,calibration,point,0.00133627889,-2.18294717e-05,1.13143433,1.1863144,1645.56904,-0.00774656321,5.28396104,10.7359951,9.04541657,7.57828248,True,6,1.11535748,1.11535748,7.79376563e-14,1.18633623,1.13009805,5.28396104,9.11989804,-32.8324196,-5.04159685,20.8989323,17.9826931,-7.58292747,1.16216921,1636.75682,False,False
951871980,HVA,VISrl,calibration,aperture,0.0405359404,0.0164433908,1.48854946,1.44408607,449.435935,-0.204657489,0.324803785,18.4779759,8.9366092,10.9998597,True,17,0.687224089,0.687224089,1.05624731e-10,1.42764268,1.44801352,0.324803785,12.8048149,-60,8.48781672,18.6805397,4.79363543,-47.9528576,3.89694627,389.995639,False,False
951871980,HVA,VISrl,calibration,point,0.0411406896,0.0164328077,1.48865777,1.44410853,560.361277,0.0770125546,0.322603897,19.2075699,9.34376423,11.3412509,True,13,0.687484078,0.687484078,4.06238376e-11,1.42767572,1.44751708,0.322603897,13.2975284,-60,8.74260831,19.5467074,6.94340128,-47.7845659,2.81514874,591.086724,False,False
951871993,HVA,VISrl,calibration,aperture,-0.00610515642,0.00231030773,2.53671018,2.55076037,48.2165744,1.49693815,1.32259576,15.2481435,8.36178528,19.2896674,True,25,1.7556319,1.75563191,7.92624788e-09,2.54845006,2.54281534,1.32259576,14.2998654,-59.9999999,-34.9402115,15.6237151,2,54.0590539,7.81185755,136.087939,True,False
951871993,HVA,VISrl,calibration,point,-0.000320981629,0.000610480777,2.54235278,2.55119547,138.759503,0.451590849,1.3325865,24.0680938,12.4220348,37.1906339,True,68,1.75872726,1.75872726,2.04999284e-09,2.55058499,2.54267376,1.3325865,24.5602542,-59.999892,-17.8569286,12.3754487,3.52077964,6.06461731,3.51497395,189.760199,False,False
951872008,HVA,VISrl,calibration,aperture,0.000924111831,0.000119256489,2.08319377,2.14822755,1054.80607,-0.0178862338,1.79207113,2.63809957,2.90145788,3.07008845,True,7,1.71047839,1.71047839,8.95255869e-10,2.14810829,2.08226966,1.79207113,2.86988197,-38.28742,-6.9393998,22.5677241,10.5997405,-3.14284084,2.12908269,1041.80953,False,False
951872008,HVA,VISrl,calibration,point,0.000932909901,0.000121683145,2.08324594,2.14820439,1199.9507,-0.0152933485,1.79107012,2.64275566,2.90688094,3.07401885,True,11,1.71045633,1.71045634,9.88776838e-10,2.14808271,2.08231303,1.79107012,2.87455182,-38.2553064,-6.92037606,23.1294603,11.7866074,-3.19362928,1.96235096,1187.29776,False,False
951872035,HVA,VISrl,evaluation,aperture,-0.00333030233,0.00189325206,1.33507952,1.37682904,1373.79426,-0.0713089975,0.477074061,1.85230454,1.84880975,2.14796805,True,10,0.76553913,0.76553913,4.64630334e-10,1.37493579,1.33840982,0.477074061,1.94969411,-49.4232416,-2.11710735,28.1608709,10.6611521,-10.307291,2.64144725,1307.54171,False,False
951872035,HVA,VISrl,evaluation,point,-0.00337658736,0.0018988983,1.33522893,1.37674977,1528.62042,-0.0630072405,0.477279379,1.85717116,1.8555019,2.15566013,True,8,0.765471752,0.765471752,5.77941028e-11,1.37485087,1.33860552,0.477279379,1.95611106,-49.2992696,-2.12568233,28.541363,11.7720622,-10.3163459,2.42449985,1463.29735,False,False
951872065,HVA,VISrl,evaluation,aperture,0.00333058648,0.00665484654,2.66330846,2.57100332,1092.61074,-0.0310466744,1.62775351,10.3801558,8.41446408,12.0519276,True,10,2.0365646,2.0365646,7.35917993e-11,2.56434847,2.65997787,1.62775351,10.2821825,-37.9184007,-7.15398542,22.3505856,10.9856371,-9.22327251,2.03452793,1069.34904,False,False
951872065,HVA,VISrl,evaluation,point,0.00332182533,0.0066758775,2.66303724,2.57108127,1232.41231,-0.0264791284,1.62551629,10.3986165,8.43498236,12.0757193,True,9,2.03661931,2.03661931,1.04272146e-12,2.56440539,2.65971541,1.62551629,10.303106,-37.9114204,-7.14893608,22.9253272,12.1189263,-9.24229201,1.89169624,1209.99901,False,False
951872082,HVA,VISrl,evaluation,aperture,-0.00847350657,0.00346891943,1.67213385,1.69111191,1332.1921,-0.195421826,0.771629704,1.64506241,1.46134098,2.31485182,True,14,1.06912408,1.06912409,8.41579251e-10,1.68764299,1.68060736,0.771629704,1.80708507,-43.3412768,-4.14409795,27.6544444,9.65981382,-18.8254927,2.8628341,1163.42669,False,False
951872082,HVA,VISrl,evaluation,point,-0.00855603645,0.00346090194,1.67213951,1.6911054,1490.12334,-0.15206495,0.771146703,1.65244821,1.46693719,2.32331405,True,14,1.0691043,1.0691043,3.61000119e-10,1.6876445,1.68069555,0.771146703,1.81423315,-43.3891943,-4.10438409,28.1579881,10.9355129,-18.9282071,2.57491244,1341.05351,False,False
951872098,HVA,VISrl,calibration,aperture,0.0037797868,0.000508201713,1.40639192,1.15269093,154.201122,0.0203430615,0.13945299,0.553227381,0.0224838746,0.658212341,True,17,0.409366295,0.409366295,1.18390242e-10,1.15218273,1.40261213,0.13945299,0.411307865,-35.145882,-19.3615665,11.2505688,3.19177006,5.01982234,3.5248682,156.390874,False,False
951872098,HVA,VISrl,calibration,point,-0.0188153431,-0.00158685038,1.40626442,1.15307353,317.401406,-1.5316813,0.144691922,4.42026644,5.52877547e-34,3.19707439,True,49,0.409047254,0.409047258,3.52455021e-09,1.15466038,1.42507976,0.144691922,2.53911361,-41.5398563,-14.7019712,10.8412271,2.32510762,-9.35290713,4.66267756,109.780911,False,False
951872128,HVA,VISrl,evaluation,aperture,-0.00207964063,0.00304567313,1.69540357,1.57490789,66.8926498,0.755283882,0.395700859,0.119690906,0.31443031,1.95842371,True,35,0.750614174,0.750614174,4.48271864e-10,1.57186222,1.69748321,0.395700859,0.797514975,-38.9306011,3.97878858,12.9630196,2,-72.830906,6.48150981,112.912365,True,False
951872128,HVA,VISrl,evaluation,point,-0.000553701995,0.00116268581,1.69529946,1.57535145,221.281179,0.361122739,0.396353576,0.165274774,0.40261984,2.332916,True,31,0.752124732,0.752124733,7.74701303e-10,1.57418876,1.69585316,0.396353576,0.966936869,-37.2724906,1.06685669,12.0689226,5.40728702,-79.542806,2.23197373,284.219096,False,False
951872171,HVA,VISrl,calibration,aperture,0.00226228863,0.000426238868,1.06411681,0.931995144,1092.76496,0.0575397829,0.147876861,1.36780148,1.19337199,2.41775152,True,10,0.361976056,0.361976056,1.80057469e-10,0.931568905,1.06185452,0.147876861,1.65964167,-57.2657808,-9.29399524,22.8711223,11.4170829,10.0184258,2.00323694,1137.22909,False,False
951872171,HVA,VISrl,calibration,point,0.00231225104,0.000425402731,1.06410229,0.931990515,1218.59101,0.0564877208,0.147922239,1.36570139,1.19179448,2.4168408,True,13,0.361954813,0.361954813,5.62819791e-11,0.931565112,1.06179004,0.147922239,1.65811222,-57.0587217,-9.28939877,23.3326269,12.4707767,10.0822204,1.87098427,1267.25049,False,False
951872212,HVA,VISrl,evaluation,aperture,-0.0130223096,0.00422772287,2.10094898,1.97524839,3572.24175,-0.064414941,1.31140998,1.19178208,1.40863679,2.64487321,True,20,1.47814303,1.47814303,1.52361013e-10,1.97102067,2.11397129,1.31140998,1.74843069,-60,-6.6226814,42.4355029,18.4848244,19.3173314,2.29569413,3416.25289,False,False
951872212,HVA,VISrl,evaluation,point,-0.0130204776,0.00422545062,2.10094199,1.97525343,3715.58681,-0.0580833978,1.31115903,1.19184816,1.40877355,2.6444927,True,19,1.47814915,1.47814915,3.78810761e-10,1.97102798,2.11396247,1.31115903,1.74837147,-60,-6.61756826,42.7453409,19.1711627,19.3129295,2.22966867,3568.96729,False,False
