ecephys_unit_id,group,ecephys_structure_acronym,unit_split,spatial_model,gaze_condition,gaze_gain_x,gaze_gain_y,success,optimizer_status,optimizer_nfev,center_bound,sigma_lower_bound,sigma_upper_bound,censored,baseline_spikes,amplitude_0_spikes,amplitude_45_spikes,amplitude_90_spikes,mean_amplitude_spikes,center_x_deg,center_y_deg,sigma_x_deg,sigma_y_deg,latent_halfmax_area_deg2,train_poisson_deviance,test_poisson_deviance,train_anscombe_rmse,test_anscombe_rmse,point_nominal_test_deviance,point_nominal_area_deg2,point_nominal_center_x_deg,point_nominal_center_y_deg,point_nominal_sigma_x_deg,point_nominal_sigma_y_deg,same_model_nominal_test_deviance,same_model_nominal_area_deg2,deviance_improvement_vs_point_nominal,gaze_deviance_improvement_within_model,log2_latent_area_vs_point_nominal,log2_sigma_x_vs_point_nominal,log2_sigma_y_vs_point_nominal,point_nominal_edge_distance_deg,log2_gaze_area_ratio_within_model
951888810,V1,VISp,evaluation,aperture,gaze_corrected,0,0.5,True,2,6,False,False,False,False,0.753474414,6.41707877,7.66926798,7.53440605,7.2069176,-21.4659023,-1.43354136,10.242072,6.60925536,294.81236,2.19274426,2.33369966,1.17471704,1.21010719,2.33378392,419.123978,-21.424633,-1.23055271,11.4605013,8.39718196,2.33459523,292.821404,8.42594027e-05,0.000895567454,-0.50758005,-0.162162538,-0.345417512,18.575367,0.00977600045
951888817,V1,VISp,calibration,point,nominal,0,0,True,2,7,False,False,False,False,1.09941419,3.19942942,2.67535857,4.14231657,3.33903485,-22.033151,-0.372427196,12.3521021,15.1452556,814.747073,1.04044242,1.13775055,0.876657233,0.909668912,1.13775055,814.747073,-22.033151,-0.372427196,12.3521021,15.1452556,1.13775055,814.747073,0,0,0,0,0,17.966849,0
951888817,V1,VISp,calibration,point,gaze_corrected,0,0.5,True,2,5,False,False,False,False,1.09993956,3.1966878,2.68528252,4.15829055,3.34675362,-22.0389299,-0.510659748,12.3524684,15.1293582,813.916004,1.04075496,1.13625186,0.876832864,0.908951635,1.13775055,814.747073,-22.033151,-0.372427196,12.3521021,15.1452556,1.13775055,814.747073,0.00149868992,0.00149868992,-0.00147234763,4.27878019e-05,-0.00151513544,17.966849,-0.00147234763
951888817,V1,VISp,calibration,aperture,nominal,0,0,True,2,8,False,False,False,False,1.09978071,3.18713595,2.66416214,4.12556107,3.32561972,-22.0293135,-0.361504715,11.2430512,14.2769314,699.075996,1.04052048,1.13789434,0.876695534,0.909734156,1.13775055,814.747073,-22.033151,-0.372427196,12.3521021,15.1452556,1.13789434,699.075996,-0.000143781704,0,-0.220902966,-0.135722963,-0.0851800029,17.966849,0
951888817,V1,VISp,calibration,aperture,gaze_corrected,0,0.5,True,2,5,False,False,False,False,1.10029088,3.18423106,2.67391802,4.14115017,3.33309975,-22.0349392,-0.499691727,11.2438174,14.2609698,698.342019,1.04083601,1.13640014,0.876872445,0.909018462,1.13775055,814.747073,-22.033151,-0.372427196,12.3521021,15.1452556,1.13789434,699.075996,0.00135041291,0.00149419462,-0.222418481,-0.135624652,-0.0867938295,17.966849,-0.00151551532
951888826,V1,VISp,calibration,point,nominal,0,0,True,2,15,False,False,False,False,0.315199529,1.07517183,0.515593085,0.986486526,0.859083813,-8.48166036,-10.4652328,10.5389399,9.63580511,442.272833,1.18278521,1.1251199,0.732490836,0.708373262,1.1251199,442.272833,-8.48166036,-10.4652328,10.5389399,9.63580511,1.1251199,442.272833,0,0,0,0,0,29.5347672,0
951888826,V1,VISp,calibration,point,gaze_corrected,0,0.5,True,2,9,False,False,False,False,0.314460727,1.08295062,0.530917718,1.00489349,0.87292061,-8.4458094,-10.540278,10.5020154,9.64363323,441.081318,1.18164602,1.12404753,0.732084315,0.707942998,1.1251199,442.272833,-8.48166036,-10.4652328,10.5389399,9.63580511,1.1251199,442.272833,0.00107236796,0.00107236796,-0.00389196836,-0.00506353688,0.00117156852,29.5347672,-0.00389196836
951888826,V1,VISp,calibration,aperture,nominal,0,0,True,2,12,False,False,False,False,0.315929788,1.07044971,0.510321186,0.979680441,0.85348378,-8.48004011,-10.4550165,9.02185533,8.11101291,318.695756,1.18260543,1.12498172,0.732442737,0.708304357,1.1251199,442.272833,-8.48166036,-10.4652328,10.5389399,9.63580511,1.12498172,318.695756,0.00013817856,0,-0.472756816,-0.224233693,-0.248523123,29.5347672,0
951888826,V1,VISp,calibration,aperture,gaze_corrected,0,0.5,True,2,8,False,False,False,False,0.315195141,1.07802535,0.525098889,0.998201733,0.867108659,-8.4363892,-10.5201672,8.98735151,8.11378295,317.585337,1.18145745,1.12389441,0.732033379,0.707867284,1.1251199,442.272833,-8.48166036,-10.4652328,10.5389399,9.63580511,1.12498172,318.695756,0.00122549106,0.0010873125,-0.477792319,-0.229761816,-0.248030504,29.5347672,-0.00503550303
951888833,V1,VISp,calibration,point,nominal,0,0,True,2,7,False,False,False,False,3.4072724,12.8749097,12.7888561,15.2094407,13.6244022,-27.2924219,2.93579572,17.7407334,12.1861475,941.549876,3.26738679,3.17691247,1.72230794,1.68864646,3.17691247,941.549876,-27.2924219,2.93579572,17.7407334,12.1861475,3.17691247,941.549876,0,0,0,0,0,12.7075781,0
951888833,V1,VISp,calibration,point,gaze_corrected,0,0.5,True,2,4,False,False,False,False,3.40680227,12.874019,12.8565752,15.3067164,13.6791035,-27.3360828,2.79291977,17.7381136,12.195867,942.16169,3.26745222,3.17629533,1.72172067,1.68868133,3.17691247,941.549876,-27.2924219,2.93579572,17.7407334,12.1861475,3.17691247,941.549876,0.000617134701,0.000617134701,0.000937151024,-0.000213058442,0.00115020947,12.7075781,0.000937151024
951888833,V1,VISp,calibration,aperture,nominal,0,0,True,2,7,False,False,False,False,3.41150164,12.8453079,12.7609409,15.1752785,13.5938425,-27.286091,2.94010422,16.9820279,11.0489877,817.179324,3.26749688,3.17713899,1.72232366,1.68870764,3.17691247,941.549876,-27.2924219,2.93579572,17.7407334,12.1861475,3.17713899,817.179324,-0.000226520449,0,-0.204384818,-0.0630569049,-0.141327914,12.7075781,0
951888833,V1,VISp,calibration,aperture,gaze_corrected,0,0.5,True,2,4,False,False,False,False,3.41095312,12.8438928,12.8276623,15.2717247,13.6477599,-27.3293444,2.79746006,16.9798517,11.0607357,817.943376,3.26756538,3.17649125,1.72173851,1.68873539,3.17691247,941.549876,-27.2924219,2.93579572,17.7407334,12.1861475,3.17713899,817.179324,0.0004212175,0.000647737949,-0.203036548,-0.0632417915,-0.139794756,12.7075781,0.00134827072
951888840,V1,VISp,calibration,point,nominal,0,0,True,2,14,False,False,False,False,1.32380295,1.42148384,2.05087751,1.96609476,1.8128187,-20.9900054,11.0157549,15.4164864,15.9673449,1072.07074,1.72146492,1.70761749,1.1359901,1.13111343,1.70761749,1072.07074,-20.9900054,11.0157549,15.4164864,15.9673449,1.70761749,1072.07074,0,0,0,0,0,19.0099946,0
951888840,V1,VISp,calibration,point,gaze_corrected,0,0.5,True,2,7,False,False,False,False,1.32833151,1.42662136,2.06674847,1.97700495,1.82345826,-20.9460254,10.9697857,15.2874962,15.7657112,1049.67598,1.72224682,1.70783969,1.13627487,1.13124936,1.70761749,1072.07074,-20.9900054,11.0157549,15.4164864,15.9673449,1.70761749,1072.07074,-0.000222199001,-0.000222199001,-0.0304560404,-0.0121218588,-0.0183341815,19.0099946,-0.0304560404
951888840,V1,VISp,calibration,aperture,nominal,0,0,True,2,13,False,False,False,False,1.32401329,1.41880736,2.04803439,1.96282194,1.8098879,-20.9941601,11.0034138,14.5535063,15.1370924,959.434718,1.72146727,1.7076339,1.13599303,1.13111817,1.70761749,1072.07074,-20.9900054,11.0157549,15.4164864,15.9673449,1.7076339,959.434718,-1.64083411e-05,0,-0.160143548,-0.0831072242,-0.0770363235,19.0099946,0
951888840,V1,VISp,calibration,aperture,gaze_corrected,0,0.5,True,2,7,False,False,False,False,1.32852586,1.42371613,2.06359716,1.97341012,1.82024113,-20.9510026,10.956343,14.417513,14.9250821,937.157117,1.72225039,1.7078537,1.13627835,1.13125321,1.70761749,1072.07074,-20.9900054,11.0157549,15.4164864,15.9673449,1.7076339,959.434718,-0.000236206124,-0.000219797783,-0.194037252,-0.0966516774,-0.0973855751,19.0099946,-0.0338937049
951888848,V1,VISp,evaluation,point,nominal,0,0,True,2,15,False,False,False,False,3.77455801,3.03647146,1.64656986,1.83135748,2.17146627,-36.6344198,-3.05572691,5.65234211,18.6977267,460.280502,1.03671255,0.989745444,0.976130593,0.96789134,0.989745444,460.280502,-36.6344198,-3.05572691,5.65234211,18.6977267,0.989745444,460.280502,0,0,0,0,0,3.36558017,0
951888848,V1,VISp,evaluation,point,gaze_corrected,0,0.5,True,2,4,False,False,False,False,3.77462561,3.05032856,1.6570859,1.84261139,2.18334195,-36.5893371,-3.20118867,5.5936395,18.7746298,457.373697,1.03680278,0.989741112,0.976153394,0.967894146,0.989745444,460.280502,-36.6344198,-3.05572691,5.65234211,18.6977267,0.989745444,460.280502,4.33124423e-06,4.33124423e-06,-0.00913992771,-0.0150615107,0.00592158297,3.36558017,-0.00913992771
951888848,V1,VISp,evaluation,aperture,nominal,0,0,True,2,13,False,False,False,False,3.77398233,2.63247521,1.42308678,1.59205654,1.88253951,-37.8386918,-3.05449688,4.40916843,17.9372225,344.442882,1.03673876,0.989697156,0.976138002,0.967877243,0.989745444,460.280502,-36.6344198,-3.05572691,5.65234211,18.6977267,0.989697156,344.442882,4.82874903e-05,0,-0.418248564,-0.358342201,-0.0599063632,3.36558017,0
951888848,V1,VISp,evaluation,aperture,gaze_corrected,0,0.5,True,2,4,False,False,False,False,3.77403567,2.62476707,1.42143402,1.58979314,1.87866474,-37.8061858,-3.20061494,4.36362342,18.0144119,342.351852,1.03682921,0.989692657,0.976160807,0.967880418,0.989745444,460.280502,-36.6344198,-3.05572691,5.65234211,18.6977267,0.989697156,344.442882,5.27867868e-05,4.49929655e-06,-0.427033511,-0.373322186,-0.0537113254,3.36558017,-0.00878494694
951888857,V1,VISp,calibration,point,nominal,0,0,True,2,19,False,False,False,False,3.04154945,0.73874538,3.44405329,0.744338766,1.64237914,-26.7976353,-8.5185806,11.4684148,11.9151196,595.12354,1.41783166,1.47110856,1.11572623,1.14219893,1.47110856,595.12354,-26.7976353,-8.5185806,11.4684148,11.9151196,1.47110856,595.12354,0,0,0,0,0,13.2023647,0
951888857,V1,VISp,calibration,point,gaze_corrected,0,0.5,True,2,13,False,False,False,False,3.03994929,0.715087989,3.33293093,0.692855095,1.58029134,-26.9068456,-8.54917389,11.4462013,12.5421745,625.229628,1.41899719,1.47165199,1.11600358,1.14241098,1.47110856,595.12354,-26.7976353,-8.5185806,11.4684148,11.9151196,1.47110856,595.12354,-0.000543428137,-0.000543428137,0.0711969604,-0.00279710083,0.0739940612,13.2023647,0.0711969604
951888857,V1,VISp,calibration,aperture,nominal,0,0,True,2,18,False,False,False,False,3.04136463,0.73059778,3.41226559,0.730879096,1.62458082,-26.7920625,-8.49678417,10.1822439,10.9061498,483.637848,1.4179134,1.47126545,1.11572687,1.14224555,1.47110856,595.12354,-26.7976353,-8.5185806,11.4684148,11.9151196,1.47126545,483.637848,-0.000156887933,0,-0.299262035,-0.171610468,-0.127651567,13.2023647,0
951888857,V1,VISp,calibration,aperture,gaze_corrected,0,0.5,True,2,12,False,False,False,False,3.03960059,0.707767997,3.30313374,0.681948893,1.56428354,-26.8968704,-8.52047628,10.1699658,11.6079831,514.140232,1.41906686,1.47179132,1.11600196,1.14245702,1.47110856,595.12354,-26.7976353,-8.5185806,11.4684148,11.9151196,1.47126545,483.637848,-0.000682759248,-0.000525871315,-0.211027275,-0.173351161,-0.0376761142,13.2023647,0.08823476
951888866,V1,VISp,calibration,point,nominal,0,0,True,2,8,False,False,False,False,3.91143975,2.33378007,1.6366627,3.41962675,2.46335651,-18.0891132,1.47561649,17.5847233,13.0313201,997.997102,0.896191622,0.772288745,0.909083169,0.842494394,0.772288745,997.997102,-18.0891132,1.47561649,17.5847233,13.0313201,0.772288745,997.997102,0,0,0,0,0,21.9108868,0
951888866,V1,VISp,calibration,point,gaze_corrected,0,0.5,True,2,5,False,False,False,False,3.90962297,2.32295419,1.63250358,3.42536023,2.46027267,-18.0892561,1.23669768,17.723634,13.0566231,1007.83392,0.895993123,0.771959187,0.909021573,0.842401526,0.772288745,997.997102,-18.0891132,1.47561649,17.5847233,13.0313201,0.772288745,997.997102,0.000329558596,0.000329558596,0.0141503871,0.011351806,0.00279858115,21.9108868,0.0141503871
951888866,V1,VISp,calibration,aperture,nominal,0,0,True,2,8,False,False,False,False,3.91271659,2.33079567,1.63442205,3.41748697,2.46090156,-18.0850877,1.47632057,16.8023536,11.9642856,875.51224,0.896183666,0.772340653,0.909078654,0.842517353,0.772288745,997.997102,-18.0891132,1.47561649,17.5847233,13.0313201,0.772340653,875.51224,-5.1907925e-05,0,-0.188908278,-0.0656592971,-0.123248981,21.9108868,0
951888866,V1,VISp,calibration,aperture,gaze_corrected,0,0.5,True,2,5,False,False,False,False,3.91085052,2.31993391,1.63021345,3.42293671,2.45769469,-18.0851388,1.23764832,16.9484554,11.9943346,885.343116,0.895986529,0.77200486,0.90901776,0.842421452,0.772288745,997.997102,-18.0891132,1.47561649,17.5847233,13.0313201,0.772340653,875.51224,0.000283885423,0.000335793348,-0.172798944,-0.0531688369,-0.119630107,21.9108868,0.0161093344
951888874,V1,VISp,evaluation,point,nominal,0,0,True,2,35,False,False,False,False,1.97937367,0.878963493,7.20214831,4.24127606,4.10746262,24.5130734,-16.1326615,2.92489899,5.26996059,67.13107,1.62767356,1.63875945,1.14422242,1.15260234,1.63875945,67.13107,24.5130734,-16.1326615,2.92489899,5.26996059,1.63875945,67.13107,0,0,0,0,0,15.4869266,0
951888874,V1,VISp,evaluation,point,gaze_corrected,0,0.5,True,2,12,False,False,False,False,1.98031747,0.927692979,8.2116684,4.45946744,4.53294294,24.4890411,-15.7187565,3.165325,4.09172933,56.4066795,1.62742632,1.64078628,1.14412906,1.15378314,1.63875945,67.13107,24.5130734,-16.1326615,2.92489899,5.26996059,1.63875945,67.13107,-0.00202683096,-0.00202683096,-0.251114626,0.113966833,-0.365081459,15.4869266,-0.251114626
951888874,V1,VISp,evaluation,aperture,nominal,0,0,True,2,24,False,False,False,False,1.85579703,0.649507545,0.864070127,0.775441785,0.763006485,31.67591,9.67759783,11.9155147,27.1977901,1411.40533,1.61562895,1.62713489,1.14024227,1.14750958,1.63875945,67.13107,24.5130734,-16.1326615,2.92489899,5.26996059,1.62713489,1411.40533,0.0116245611,0,4.39400792,2.02638256,2.36762536,15.4869266,0
951888874,V1,VISp,evaluation,aperture,gaze_corrected,0,0.5,True,2,11,False,False,False,False,1.85437763,0.641698796,0.860264534,0.765316678,0.755760003,31.7136135,10.4877359,12.0959764,27.9117115,1470.39064,1.6155943,1.62732849,1.14020068,1.14756045,1.63875945,67.13107,24.5130734,-16.1326615,2.92489899,5.26996059,1.62713489,1411.40533,0.0114309639,-0.000193597268,4.45307504,2.04806852,2.40500651,15.4869266,0.0590671177
951888883,V1,VISp,evaluation,point,nominal,0,0,True,2,12,False,False,False,False,0.241157702,0.036434279,1.53045225e-17,3.61449119,1.21697516,-19.7645629,-1.36088699,14.9120044,6.68972925,434.460095,1.03990545,1.18643963,0.65669833,0.709403749,1.18643963,434.460095,-19.7645629,-1.36088699,14.9120044,6.68972925,1.18643963,434.460095,0,0,0,0,0,20.2354371,0
951888883,V1,VISp,evaluation,point,gaze_corrected,0,0.5,True,2,5,False,False,False,False,0.240419518,0.0475343446,2.13770113e-18,3.71968774,1.2557407,-19.7272419,-1.61020022,14.8132812,6.68008878,430.961855,1.03679313,1.18542409,0.655228359,0.708590028,1.18643963,434.460095,-19.7645629,-1.36088699,14.9120044,6.68972925,1.18643963,434.460095,0.00101554009,0.00101554009,-0.0116634916,-0.00958294697,-0.00208054467,20.2354371,-0.0116634916
951888883,V1,VISp,evaluation,aperture,nominal,0,0,True,2,12,False,False,False,False,0.24252169,0.033020813,1.57673356e-16,3.52660279,1.1865412,-19.8122929,-1.07125393,13.9269446,3.58192719,217.259078,1.03943569,1.1863972,0.656606992,0.709511331,1.18643963,434.460095,-19.7645629,-1.36088699,14.9120044,6.68972925,1.1863972,217.259078,4.24286922e-05,0,-0.999807211,-0.0985954024,-0.901211809,20.2354371,0
951888883,V1,VISp,evaluation,aperture,gaze_corrected,0,0.5,True,2,6,False,False,False,False,0.24234159,0.0410977821,1.21690614e-23,3.68836821,1.24315533,-19.7443182,-1.23312366,13.732452,3.31891361,198.494907,1.03585204,1.18404145,0.654893415,0.708343764,1.18643963,434.460095,-19.7645629,-1.36088699,14.9120044,6.68972925,1.1863972,217.259078,0.00239817715,0.00235574846,-1.13012168,-0.118884935,-1.01123675,20.2354371,-0.130314471
951888891,V1,VISp,evaluation,point,nominal,0,0,True,2,21,False,False,False,False,2.31423569,2.58096858,0.878030381,1.50264017,1.65387971,-8.93083762,36.7377655,10.1748543,8.47744718,375.663172,1.53093883,1.49594194,1.13369902,1.12135195,1.49594194,375.663172,-8.93083762,36.7377655,10.1748543,8.47744718,1.49594194,375.663172,0,0,0,0,0,3.26223451,0
951888891,V1,VISp,evaluation,point,gaze_corrected,0,0.5,True,2,10,False,False,False,False,2.3125355,2.56824667,0.899746181,1.50737847,1.65845711,-8.95525867,36.8144091,10.2090953,8.74137311,388.662146,1.53056272,1.49602752,1.13350118,1.12146704,1.49594194,375.663172,-8.93083762,36.7377655,10.1748543,8.47744718,1.49594194,375.663172,-8.55759518e-05,-8.55759518e-05,0.0490769122,0.00484688278,0.0442300294,3.26223451,0.0490769122
951888891,V1,VISp,evaluation,aperture,nominal,0,0,True,2,21,False,False,False,False,2.31477581,2.54546445,0.874071873,1.48435863,1.63463165,-9.00290165,36.8792387,8.53910144,6.85765205,255.030985,1.53074372,1.49580289,1.1336229,1.12128059,1.49594194,375.663172,-8.93083762,36.7377655,10.1748543,8.47744718,1.49580289,255.030985,0.000139052061,0,-0.558767154,-0.25285197,-0.305915185,3.26223451,0
951888891,V1,VISp,evaluation,aperture,gaze_corrected,0,0.5,True,2,12,False,False,False,False,2.3132117,2.54850068,0.90123184,1.49841464,1.64938239,-9.01624191,36.8692455,8.58093565,7.04712637,263.361347,1.53033925,1.49580831,1.13341426,1.12135807,1.49594194,375.663172,-8.93083762,36.7377655,10.1748543,8.47744718,1.49580289,255.030985,0.000133627728,-5.42433252e-06,-0.512396072,-0.245801268,-0.266594805,3.26223451,0.0463710818
951888900,V1,VISp,evaluation,point,nominal,0,0,True,2,10,False,False,False,False,1.07819036,1.90815066,2.06501055,2.30366155,2.09227426,-17.3880821,0.842669867,28.7092455,16.0643078,2008.57996,1.45956249,1.37359408,1.04728949,1.01642823,1.37359408,2008.57996,-17.3880821,0.842669867,28.7092455,16.0643078,1.37359408,2008.57996,0,0,0,0,0,22.6119179,0
951888900,V1,VISp,evaluation,point,gaze_corrected,0,0.5,True,2,6,False,False,False,False,1.08596816,1.89745237,2.07109768,2.31083327,2.09312777,-17.4489634,0.762723681,28.625697,15.9005917,1982.32422,1.46037302,1.37335364,1.04757706,1.01662579,1.37359408,2008.57996,-17.3880821,0.842669867,28.7092455,16.0643078,1.37359408,2008.57996,0.000240441026,0.000240441026,-0.0189829578,-0.00420459573,-0.0147783621,22.6119179,-0.0189829578
951888900,V1,VISp,evaluation,aperture,nominal,0,0,True,2,10,False,False,False,False,1.07913125,1.90691732,2.06390311,2.30288054,2.09123366,-17.3877768,0.844497216,28.2376356,15.2293812,1872.90571,1.45955191,1.37358436,1.04728501,1.01642402,1.37359408,2008.57996,-17.3880821,0.842669867,28.7092455,16.0643078,1.37358436,1872.90571,9.72349157e-06,0,-0.100897626,-0.0238961262,-0.0770014994,22.6119179,0
951888900,V1,VISp,evaluation,aperture,gaze_corrected,0,0.5,True,2,6,False,False,False,False,1.0867929,1.89607728,2.06983357,2.30990263,2.09193783,-17.448213,0.764549941,28.1567388,15.0591745,1846.6681,1.46036432,1.37334388,1.04757341,1.01662153,1.37359408,2008.57996,-17.3880821,0.842669867,28.7092455,16.0643078,1.37358436,1872.90571,0.000250203867,0.000240480375,-0.121251302,-0.0280351724,-0.0932161299,22.6119179,-0.0203536767
951888907,V1,VISp,calibration,point,nominal,0,0,True,2,12,False,False,False,False,0.657637934,0.815453931,0.427992764,1.04965297,0.764366554,-18.4671306,0.834556158,17.2621873,14.7492833,1108.84814,1.62307205,1.36673038,0.981238191,0.89990378,1.36673038,1108.84814,-18.4671306,0.834556158,17.2621873,14.7492833,1.36673038,1108.84814,0,0,0,0,0,21.5328694,0
951888907,V1,VISp,calibration,point,gaze_corrected,0,0.5,True,2,6,False,False,False,False,0.658020759,0.821444634,0.435976568,1.06853695,0.775319384,-18.3242391,0.539223458,17.3016997,14.4988603,1092.5164,1.62254523,1.36576088,0.98101641,0.899567046,1.36673038,1108.84814,-18.4671306,0.834556158,17.2621873,14.7492833,1.36673038,1108.84814,0.000969492738,0.000969492738,-0.0214068603,0.00329849508,-0.0247053554,21.5328694,-0.0214068603
951888907,V1,VISp,calibration,aperture,nominal,0,0,True,2,12,False,False,False,False,0.657591321,0.814066505,0.427328289,1.04732334,0.762906046,-18.4522283,0.835324468,16.480446,13.8791114,996.175721,1.62308096,1.3667451,0.981241426,0.899907111,1.36673038,1108.84814,-18.4671306,0.834556158,17.2621873,14.7492833,1.3667451,996.175721,-1.47213569e-05,0,-0.154589642,-0.0668599945,-0.0877296476,21.5328694,0
951888907,V1,VISp,calibration,aperture,gaze_corrected,0,0.5,True,2,6,False,False,False,False,0.657957387,0.81994981,0.435255731,1.06586982,0.773691787,-18.3096229,0.53992763,16.5226351,13.61418,979.6617,1.62255505,1.36576966,0.981020283,0.899568111,1.36673038,1108.84814,-18.4671306,0.834556158,17.2621873,14.7492833,1.3667451,996.175721,0.000960716693,0.00097543805,-0.178706252,-0.0631714854,-0.115534767,21.5328694,-0.0241166101
951888922,V1,VISp,evaluation,point,nominal,0,0,True,2,213,False,False,False,False,0.151038806,3.29239842,2.57094095,0.680761925,2.1813671,-34.3537536,4.68034709,3.4610371,3.58682212,54.0656493,1.02592962,0.990689439,0.599243843,0.583799868,0.990689439,54.0656493,-34.3537536,4.68034709,3.4610371,3.58682212,0.990689439,54.0656493,0,0,0,0,0,5.64624638,0
951888922,V1,VISp,evaluation,point,gaze_corrected,0,0.5,True,2,13,False,False,False,False,0.150985943,4.52890498,3.92926136,1.1910059,3.21639075,-34.4343025,4.45339298,3.01686761,3.51310169,46.1585654,1.02519458,0.991069411,0.598876961,0.584982618,0.990689439,54.0656493,-34.3537536,4.68034709,3.4610371,3.58682212,0.990689439,54.0656493,-0.000379972441,-0.000379972441,-0.228113881,-0.19815302,-0.0299608608,5.64624638,-0.228113881
951888922,V1,VISp,evaluation,aperture,nominal,0,0,True,2,17,False,True,False,True,0.151115306,0.578669012,0.427077113,0.0733047555,0.359683627,-32.4363257,5.63053981,2,2,17.4206887,1.02655057,0.993298376,0.599332064,0.584802845,0.990689439,54.0656493,-34.3537536,4.68034709,3.4610371,3.58682212,0.993298376,17.4206887,-0.00260893699,0,-1.63391061,-0.791204406,-0.8427062,5.64624638,0
951888922,V1,VISp,evaluation,aperture,gaze_corrected,0,0.5,True,2,6,False,True,False,True,0.151001926,0.577996596,0.438057611,0.0827153232,0.36625651,-32.460078,5.48662929,2,2,17.4206887,1.02656378,0.993166119,0.599331893,0.584925694,0.990689439,54.0656493,-34.3537536,4.68034709,3.4610371,3.58682212,0.993298376,17.4206887,-0.00247667986,0.00013225713,-1.63391061,-0.791204406,-0.8427062,5.64624638,1.9220559e-15
951888937,V1,VISp,calibration,point,nominal,0,0,True,2,193,False,False,False,False,2.30116192,1.02957877,2.43041734,5.26524739,2.9084145,-35.480521,-3.29883004,3.81879686,3.54932679,59.0306917,1.65243903,1.63567227,1.16850471,1.16991401,1.63567227,59.0306917,-35.480521,-3.29883004,3.81879686,3.54932679,1.63567227,59.0306917,0,0,0,0,0,4.51947903,0
951888937,V1,VISp,calibration,point,gaze_corrected,0,0.5,True,2,63,False,True,False,True,2.30218482,7.30666012,7.75344937,20.4958576,11.851989,-35.9236794,-3.99407256,3.80390019,2,33.1332805,1.64842412,1.64052367,1.16680763,1.17076291,1.63567227,59.0306917,-35.480521,-3.29883004,3.81879686,3.54932679,1.63567227,59.0306917,-0.00485140657,-0.00485140657,-0.833184195,-0.00563878569,-0.827545409,4.51947903,-0.833184195
951888937,V1,VISp,calibration,aperture,nominal,0,0,True,2,22,False,True,True,True,2.26206013,1.45752958e-18,0.452550661,0.793609301,0.415386654,-33.9590086,-4.0076956,2,39.9999997,348.413772,1.65148948,1.64411104,1.16770514,1.17309147,1.63567227,59.0306917,-35.480521,-3.29883004,3.81879686,3.54932679,1.64411104,348.413772,-0.0084387726,0,2.5612645,-0.933118176,3.49438268,4.51947903,0
951888937,V1,VISp,calibration,aperture,gaze_corrected,0,0.5,True,2,4,False,True,True,True,2.26167752,7.3755753e-14,0.458705216,0.799047717,0.419250978,-33.9753389,-5.81991335,2,40,348.413774,1.65139689,1.64382335,1.16765145,1.17295914,1.63567227,59.0306917,-35.480521,-3.29883004,3.81879686,3.54932679,1.64411104,348.413772,-0.00815108392,0.00028768868,2.56126451,-0.933118176,3.49438269,4.51947903,9.85173551e-09
951888945,V1,VISp,calibration,point,nominal,0,0,True,2,8,False,False,False,False,1.70743455,7.00769652,6.88977128,6.09113077,6.66286619,-18.6638743,0.725181905,12.3363497,9.31273334,500.344545,2.00603965,1.98780511,1.26789752,1.26715134,1.98780511,500.344545,-18.6638743,0.725181905,12.3363497,9.31273334,1.98780511,500.344545,0,0,0,0,0,21.3361257,0
951888945,V1,VISp,calibration,point,gaze_corrected,0,0.5,True,2,5,False,False,False,False,1.71011985,6.97721023,6.8856414,6.11564723,6.65949962,-18.73089,0.506100855,12.3492699,9.28944462,499.616026,2.00924515,1.99035405,1.26879486,1.26855892,1.98780511,500.344545,-18.6638743,0.725181905,12.3363497,9.31273334,1.98780511,500.344545,-0.00254893528,-0.00254893528,-0.00210214632,0.00151017767,-0.003612324,21.3361257,-0.00210214632
951888945,V1,VISp,calibration,aperture,nominal,0,0,True,2,8,False,False,False,False,1.70954927,6.91052482,6.80339035,6.00433835,6.57275117,-18.6586977,0.747677633,11.1762007,7.78067429,378.718706,2.00619458,1.9882789,1.26796292,1.2673563,1.98780511,500.344545,-18.6638743,0.725181905,12.3363497,9.31273334,1.9882789,378.718706,-0.000473790239,0,-0.401795217,-0.142485734,-0.259309482,21.3361257,0
951888945,V1,VISp,calibration,aperture,gaze_corrected,0,0.5,True,2,5,False,False,False,False,1.71220285,6.87896819,6.79647269,6.02666938,6.56737009,-18.7252629,0.529544068,11.1905618,7.75540984,377.97404,2.00942081,1.99085331,1.26886864,1.26876922,1.98780511,500.344545,-18.6638743,0.725181905,12.3363497,9.31273334,1.9882789,378.718706,-0.00304819553,-0.0025744053,-0.404634749,-0.140633103,-0.264001646,21.3361257,-0.00283953217
951888953,V1,VISp,evaluation,point,nominal,0,0,True,2,18,False,False,False,False,0.978569469,0.440553787,1.94153067,10.7350898,4.37239142,-20.207382,-3.54171923,5.75092701,8.14583835,204.022927,2.42583658,2.39945732,1.26027583,1.25394808,2.39945732,204.022927,-20.207382,-3.54171923,5.75092701,8.14583835,2.39945732,204.022927,0,0,0,0,0,19.792618,0
