stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,x_position,frame,size,temporal_frequency,color,spatial_frequency,stimulus_name,y_position,contrast,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1158,0.0,374.11141,374.36162,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,45.0,0.25021454,87,,,0,,False,6,train,1
1159,0.0,374.36162,374.61183,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,0.0,0.25021454,228,,,0,,False,5,test,0
1160,0.0,374.61183,374.86205,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,0.0,0.25021454,80,,,0,,False,5,test,0
1161,0.0,374.86205,375.11225,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25020296,121,,,0,,False,7,train,1
1162,0.0,375.11225,375.36245,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25020296,156,,,0,,False,9,train,2
1163,0.0,375.36245,375.61266,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25020296,102,,,0,,False,6,train,1
1164,0.0,375.61266,375.86286,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25020296,210,,,0,,False,4,train,2
1165,0.0,375.86286,376.11307,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25020954,17,,,0,,False,6,train,0
1166,0.0,376.11307,376.36328,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,90.0,0.25020954,106,,,0,,False,5,test,2
1167,0.0,376.36328,376.61349,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25020954,157,,,0,,False,4,train,1
1168,0.0,376.61349,376.8637,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,45.0,0.25020954,74,,,0,,False,8,test,1
1169,0.0,376.8637,377.1139,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25020296,180,,,0,,False,2,test,2
1170,0.0,377.1139,377.3641,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25020296,28,,,0,,False,4,train,2
1171,0.0,377.3641,377.61431,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25020296,207,,,0,,False,4,train,1
1172,0.0,377.61431,377.86451,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25020296,224,,,0,,False,5,test,0
1173,0.0,377.86451,378.11473,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25021704,8,,,0,,False,4,train,2
1174,0.0,378.11473,378.36494,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25021704,214,,,0,,False,2,test,1
1175,0.0,378.36494,378.61516,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,0.0,0.25021704,201,,,0,,False,7,train,0
1176,0.0,378.61516,378.86538,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,45.0,0.25021704,87,,,0,,False,7,train,1
1177,0.0,378.86538,379.11558,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25020296,180,,,0,,False,3,train,2
1178,0.0,379.11558,379.36578,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25020296,157,,,0,,False,5,test,1
1179,0.0,379.36578,379.61599,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,90.0,0.25020296,134,,,0,,False,3,train,2
1180,0.0,379.61599,379.86619,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25020296,140,,,0,,False,5,test,0
1181,0.0,379.86619,380.11641,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25021954,108,,,0,,False,4,train,0
1182,0.0,380.11641,380.36663,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25021954,203,,,0,,False,5,test,1
1183,0.0,380.36663,380.61685,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25021954,160,,,0,,False,2,test,2
1184,0.0,380.61685,380.86707,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25021954,162,,,0,,False,2,test,2
1185,0.0,380.86707,381.11727,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,90.0,0.25019796,175,,,0,,False,4,train,2
1186,0.0,381.11727,381.36746,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25019796,212,,,0,,False,5,test,1
1187,0.0,381.36746,381.61766,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,0.0,0.25019796,66,,,0,,False,7,train,0
1188,0.0,381.61766,381.86786,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25019796,168,,,0,,False,4,train,0
1189,0.0,381.86786,382.11808,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25021954,224,,,0,,False,6,train,0
1190,0.0,382.11808,382.3683,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25021954,190,,,0,,False,3,train,2
1191,0.0,382.3683,382.61852,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25021954,233,,,0,,False,4,train,0
1192,0.0,382.61852,382.86874,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25021954,114,,,0,,False,4,train,1
1193,0.0,382.86874,383.11894,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25020296,68,,,0,,False,4,train,1
1194,0.0,383.11894,383.36914,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,90.0,0.25020296,27,,,0,,False,4,train,2
1195,0.0,383.36914,383.61935,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,90.0,0.25020296,5,,,0,,False,4,train,2
1196,0.0,383.61935,383.86955,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25020296,137,,,0,,False,7,train,1
1197,0.0,383.86955,384.11976,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,90.0,0.25021204,237,,,0,,False,4,train,2
1198,0.0,384.11976,384.36997,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,0.0,0.25021204,69,,,0,,False,7,train,0
1199,0.0,384.36997,384.62019,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25021204,84,,,0,,False,5,test,0
1200,0.0,384.62019,384.8704,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,90.0,0.25021204,50,,,0,,False,8,test,2
1201,0.0,384.8704,385.12061,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,45.0,0.25020796,88,,,0,,False,3,train,1
1202,0.0,385.12061,385.37081,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,0.0,0.25020796,228,,,0,,False,6,train,0
1203,0.0,385.37081,385.62102,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,0.0,0.25020796,69,,,0,,False,8,test,0
1204,0.0,385.62102,385.87123,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25020796,171,,,0,,False,3,train,1
1205,0.0,385.87123,386.12144,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,0.0,0.25021204,145,,,0,,False,4,train,0
1206,0.0,386.12144,386.37165,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,0.0,0.25021204,213,,,0,,False,2,test,0
1207,0.0,386.37165,386.62187,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,0.0,0.25021204,206,,,0,,False,5,test,0
1208,0.0,386.62187,386.87208,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25021204,30,,,0,,False,6,train,0
1209,0.0,386.87208,387.12228,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,90.0,0.25020546,172,,,0,,False,2,test,2
1210,0.0,387.12228,387.37249,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25020546,150,,,0,,False,4,train,2
1211,0.0,387.37249,387.6227,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,0.0,0.25020546,15,,,0,,False,8,test,0
1212,0.0,387.6227,387.8729,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,90.0,0.25020546,39,,,0,,False,6,train,2
1213,0.0,387.8729,388.12311,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25020704,232,,,0,,False,2,test,0
1214,0.0,388.12311,388.37331,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25020704,105,,,0,,False,4,train,2
1215,0.0,388.37331,388.62352,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25020704,32,,,0,,False,6,train,2
1216,0.0,388.62352,388.87373,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25020704,102,,,0,,False,7,train,1
1217,0.0,388.87373,389.12393,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,45.0,0.25020546,191,,,0,,False,3,train,1
1218,0.0,389.12393,389.37414,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25020546,40,,,0,,False,3,train,1
1219,0.0,389.37414,389.62435,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,90.0,0.25020546,229,,,0,,False,3,train,2
1220,0.0,389.62435,389.87455,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,45.0,0.25020546,70,,,0,,False,7,train,1
1221,0.0,389.87455,390.12477,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25021704,235,,,0,,False,2,test,2
1222,0.0,390.12477,390.37498,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,90.0,0.25021704,112,,,0,,False,3,train,2
1223,0.0,390.37498,390.6252,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,90.0,0.25021704,223,,,0,,False,3,train,2
1224,0.0,390.6252,390.87542,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,0.0,0.25021704,18,,,0,,False,2,test,0
1225,0.0,390.87542,391.12562,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25020296,125,,,0,,False,6,train,1
1226,0.0,391.12562,391.37582,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,45.0,0.25020296,133,,,0,,False,3,train,1
1227,0.0,391.37582,391.62603,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25020296,207,,,0,,False,5,test,1
1228,0.0,391.62603,391.87623,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25020296,117,,,0,,False,4,train,0
1229,0.0,391.87623,392.12645,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,0.0,0.25021454,75,,,0,,False,4,train,0
1230,0.0,392.12645,392.37666,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25021454,180,,,0,,False,4,train,2
1231,0.0,392.37666,392.62687,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25021454,93,,,0,,False,2,test,2
1232,0.0,392.62687,392.87709,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25021454,127,,,0,,False,4,train,2
1233,0.0,392.87709,393.12729,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,90.0,0.25020296,37,,,0,,False,5,test,2
1234,0.0,393.12729,393.37749,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25020296,104,,,0,,False,5,test,0
1235,0.0,393.37749,393.6277,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,90.0,0.25020296,27,,,0,,False,5,test,2
1236,0.0,393.6277,393.8779,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25020296,153,,,0,,False,4,train,0
1237,0.0,393.8779,394.12812,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25021704,85,,,0,,False,3,train,0
1238,0.0,394.12812,394.37833,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25021704,230,,,0,,False,4,train,0
1239,0.0,394.37833,394.62855,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25021704,207,,,0,,False,6,train,1
1240,0.0,394.62855,394.87877,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25021704,221,,,0,,False,5,test,1
1241,0.0,394.87877,395.12897,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,90.0,0.25020296,37,,,0,,False,6,train,2
1242,0.0,395.12897,395.37917,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25020296,202,,,0,,False,5,test,2
1243,0.0,395.37917,395.62938,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25020296,141,,,0,,False,7,train,1
1244,0.0,395.62938,395.87958,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,90.0,0.25020296,128,,,0,,False,3,train,2
1245,0.0,395.87958,396.1298,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25021704,156,,,0,,False,10,train,2
1246,0.0,396.1298,396.38001,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25021704,227,,,0,,False,3,train,0
1247,0.0,396.38001,396.63023,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25021704,35,,,0,,False,3,train,1
1248,0.0,396.63023,396.88045,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25021704,8,,,0,,False,5,test,2
1249,0.0,396.88045,397.13065,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,90.0,0.25020546,56,,,0,,False,4,train,2
1250,0.0,397.13065,397.38086,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,0.0,0.25020546,18,,,0,,False,3,train,0
1251,0.0,397.38086,397.63107,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,90.0,0.25020546,172,,,0,,False,3,train,2
1252,0.0,397.63107,397.88127,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,90.0,0.25020546,39,,,0,,False,7,train,2
1253,0.0,397.88127,398.13148,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25020704,242,,,0,,False,2,test,2
1254,0.0,398.13148,398.38168,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,0.0,0.25020704,200,,,0,,False,4,train,0
1255,0.0,398.38168,398.63189,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25020704,40,,,0,,False,4,train,1
1256,0.0,398.63189,398.8821,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25020704,158,,,0,,False,6,train,1
1257,0.0,398.8821,399.13231,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25020796,152,,,0,,False,3,train,2
1258,0.0,399.13231,399.38251,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25020796,217,,,0,,False,4,train,1
1259,0.0,399.38251,399.63272,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25020796,42,,,0,,False,7,train,2
1260,0.0,399.63272,399.88293,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,45.0,0.25020796,4,,,0,,False,5,test,1
1261,0.0,399.88293,400.13315,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25021704,147,,,0,,False,5,test,1
1262,0.0,400.13315,400.38336,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25021704,144,,,0,,False,5,test,2
1263,0.0,400.38336,400.63358,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25021704,140,,,0,,False,6,train,0
1264,0.0,400.63358,400.8838,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,45.0,0.25021704,88,,,0,,False,4,train,1
1265,0.0,400.8838,401.134,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25019796,21,,,0,,False,5,test,0
1266,0.0,401.134,401.38419,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25019796,180,,,0,,False,5,test,2
1267,0.0,401.38419,401.63439,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,45.0,0.25019796,120,,,0,,False,7,train,1
1268,0.0,401.63439,401.88459,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25019796,16,,,0,,False,7,train,0
1269,0.0,401.88459,402.13481,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25021704,13,,,0,,False,4,train,1
1270,0.0,402.13481,402.38502,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25021704,26,,,0,,False,4,train,0
1271,0.0,402.38502,402.63524,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25021704,47,,,0,,False,4,train,1
1272,0.0,402.63524,402.88546,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25021704,155,,,0,,False,6,train,2
1273,0.0,402.88546,403.13566,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25020296,210,,,0,,False,5,test,2
1274,0.0,403.13566,403.38586,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25020296,205,,,0,,False,4,train,2
1275,0.0,403.38586,403.63607,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25020296,22,,,0,,False,8,test,1
1276,0.0,403.63607,403.88627,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25020296,10,,,0,,False,5,test,2
1277,0.0,403.88627,404.13649,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25021704,180,,,0,,False,6,train,2
1278,0.0,404.13649,404.3867,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,90.0,0.25021704,50,,,0,,False,9,train,2
1279,0.0,404.3867,404.63692,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25021704,232,,,0,,False,3,train,0
1280,0.0,404.63692,404.88714,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25021704,14,,,0,,False,4,train,2
1281,0.0,404.88714,405.13734,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25020046,21,,,0,,False,6,train,0
1282,0.0,405.13734,405.38754,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25020046,182,,,0,,False,3,train,0
1283,0.0,405.38754,405.63774,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25020046,152,,,0,,False,4,train,2
1284,0.0,405.63774,405.88794,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,45.0,0.25020046,119,,,0,,False,4,train,1
1285,0.0,405.88794,406.13815,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25020954,159,,,0,,False,5,test,2
1286,0.0,406.13815,406.38836,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25020954,28,,,0,,False,5,test,2
1287,0.0,406.38836,406.63857,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25020954,114,,,0,,False,5,test,1
1288,0.0,406.63857,406.88878,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25020954,11,,,0,,False,6,train,0
1289,0.0,406.88878,407.13899,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25021296,227,,,0,,False,4,train,0
1290,0.0,407.13899,407.3892,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25021296,153,,,0,,False,5,test,0
1291,0.0,407.3892,407.63942,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25021296,55,,,0,,False,4,train,1
1292,0.0,407.63942,407.88963,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25021296,168,,,0,,False,5,test,0
1293,0.0,407.88963,408.13984,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25020704,214,,,0,,False,3,train,1
1294,0.0,408.13984,408.39004,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,90.0,0.25020704,45,,,0,,False,8,test,2
