stimulus_presentation_id,stimulus_block,start_time,stop_time,x_position,color,coherence,y_position,stimulus_name,Speed,orientation,spatial_frequency,size,Dir,temporal_frequency,frame,phase,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
130,0.0,107.79324,108.04344,-10.0,null,null,10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,111,,,0,,False,0,train,0
131,0.0,108.04344,108.29365,20.0,null,null,30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,76,,,0,,False,1,train,2
132,0.0,108.29365,108.54386,-10.0,null,null,-30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,54,,,0,,False,1,train,0
133,0.0,108.54386,108.79407,-40.0,null,null,0.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,112,,,0,,False,0,train,0
134,0.0,108.79407,109.04427,30.0,null,null,40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,113,,,0,,False,0,train,1
135,0.0,109.04427,109.29448,-20.0,null,null,-10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,114,,,0,,False,0,train,1
136,0.0,109.29448,109.54469,0.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,115,,,0,,False,0,train,1
137,0.0,109.54469,109.7949,0.0,null,null,20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,11,,,0,,False,2,test,2
138,0.0,109.7949,110.04511,10.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,3,,,0,,False,1,train,1
139,0.0,110.04511,110.29533,20.0,null,null,-20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,116,,,0,,False,0,train,0
140,0.0,110.29533,110.54554,-30.0,null,null,20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,10,,,0,,False,1,train,0
141,0.0,110.54554,110.79575,0.0,null,null,-30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,117,,,0,,False,0,train,0
142,0.0,110.79575,111.04596,10.0,null,null,-20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,118,,,0,,False,0,train,1
143,0.0,111.04596,111.29617,-10.0,null,null,30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,6,,,0,,False,1,train,2
144,0.0,111.29617,111.54638,-10.0,null,null,40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,119,,,0,,False,0,train,2
145,0.0,111.54638,111.79659,-10.0,null,null,10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,120,,,0,,False,0,train,2
146,0.0,111.79659,112.04679,40.0,null,null,10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,121,,,0,,False,0,train,1
147,0.0,112.04679,112.29699,-30.0,null,null,-30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,122,,,0,,False,0,train,1
148,0.0,112.29699,112.5472,-30.0,null,null,-30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,123,,,0,,False,0,train,0
149,0.0,112.5472,112.79741,-20.0,null,null,30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,124,,,0,,False,0,train,2
150,0.0,112.79741,113.04761,-10.0,null,null,10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,111,,,0,,False,1,train,0
151,0.0,113.04761,113.29782,10.0,null,null,10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,32,,,0,,False,1,train,2
152,0.0,113.29782,113.54803,0.0,null,null,-20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,125,,,0,,False,0,train,0
153,0.0,113.54803,113.79824,30.0,null,null,-10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,19,,,0,,False,3,train,0
154,0.0,113.79824,114.04845,0.0,null,null,0.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,13,,,0,,False,1,train,1
155,0.0,114.04845,114.29866,-20.0,null,null,40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,126,,,0,,False,0,train,0
156,0.0,114.29866,114.54887,-30.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,127,,,0,,False,0,train,1
157,0.0,114.54887,114.79908,30.0,null,null,30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021712,30,,,0,,False,1,train,0
158,0.0,114.79908,115.0493,30.0,null,null,40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021712,128,,,0,,False,0,train,2
159,0.0,115.0493,115.29952,-20.0,null,null,-20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021712,40,,,0,,False,1,train,0
160,0.0,115.29952,115.54973,-40.0,null,null,20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021712,129,,,0,,False,0,train,1
161,0.0,115.54973,115.79994,40.0,null,null,-30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,72,,,0,,False,1,train,0
162,0.0,115.79994,116.05014,-10.0,null,null,0.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,130,,,0,,False,0,train,1
163,0.0,116.05014,116.30034,20.0,null,null,20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,131,,,0,,False,0,train,2
164,0.0,116.30034,116.55055,-40.0,null,null,-30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,132,,,0,,False,0,train,0
165,0.0,116.55055,116.80076,10.0,null,null,20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,133,,,0,,False,0,train,1
166,0.0,116.80076,117.05096,0.0,null,null,40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,109,,,0,,False,1,train,0
167,0.0,117.05096,117.30117,40.0,null,null,0.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,134,,,0,,False,0,train,1
168,0.0,117.30117,117.55138,40.0,null,null,30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,135,,,0,,False,0,train,2
169,0.0,117.55138,117.80159,0.0,null,null,-20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,125,,,0,,False,1,train,0
170,0.0,117.80159,118.0518,0.0,null,null,40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,59,,,0,,False,1,train,2
171,0.0,118.0518,118.30201,40.0,null,null,-20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,78,,,0,,False,1,train,2
172,0.0,118.30201,118.55222,-20.0,null,null,10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,136,,,0,,False,0,train,0
173,0.0,118.55222,118.80243,-20.0,null,null,-30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,137,,,0,,False,0,train,1
174,0.0,118.80243,119.05264,-30.0,null,null,10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,138,,,0,,False,0,train,2
175,0.0,119.05264,119.30285,-10.0,null,null,40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,14,,,0,,False,1,train,1
176,0.0,119.30285,119.55306,30.0,null,null,-30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,139,,,0,,False,0,train,2
177,0.0,119.55306,119.80327,-10.0,null,null,40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,14,,,0,,False,2,test,1
178,0.0,119.80327,120.05347,-30.0,null,null,30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,140,,,0,,False,0,train,1
179,0.0,120.05347,120.30368,20.0,null,null,-30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,77,,,0,,False,1,train,2
180,0.0,120.30368,120.55389,-40.0,null,null,-20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,23,,,0,,False,1,train,1
181,0.0,120.55389,120.8041,-20.0,null,null,-10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,114,,,0,,False,1,train,1
182,0.0,120.8041,121.05431,-10.0,null,null,40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,119,,,0,,False,1,train,2
183,0.0,121.05431,121.30452,30.0,null,null,20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,12,,,0,,False,2,test,1
184,0.0,121.30452,121.55473,40.0,null,null,-20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,89,,,0,,False,1,train,0
185,0.0,121.55473,121.80494,-20.0,null,null,-10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,87,,,0,,False,1,train,2
186,0.0,121.80494,122.05514,-20.0,null,null,10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,85,,,0,,False,1,train,2
187,0.0,122.05514,122.30535,10.0,null,null,40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,18,,,0,,False,1,train,0
188,0.0,122.30535,122.55556,30.0,null,null,-10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,141,,,0,,False,0,train,2
189,0.0,122.55556,122.80578,40.0,null,null,30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021962,63,,,0,,False,1,train,0
190,0.0,122.80578,123.05599,-20.0,null,null,30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021962,46,,,0,,False,2,test,0
191,0.0,123.05599,123.30621,20.0,null,null,-20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021962,142,,,0,,False,0,train,1
192,0.0,123.30621,123.55643,-10.0,null,null,-10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021962,21,,,0,,False,2,test,1
193,0.0,123.55643,123.80663,0.0,null,null,0.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25019788,90,,,0,,False,2,test,0
194,0.0,123.80663,124.05683,-10.0,null,null,-10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25019788,21,,,0,,False,3,train,1
195,0.0,124.05683,124.30703,30.0,null,null,-10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25019788,141,,,0,,False,1,train,2
196,0.0,124.30703,124.55723,20.0,null,null,30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25019788,143,,,0,,False,0,train,1
197,0.0,124.55723,124.80744,20.0,null,null,-10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,22,,,0,,False,2,test,2
198,0.0,124.80744,125.05764,-20.0,null,null,-20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,57,,,0,,False,1,train,2
199,0.0,125.05764,125.30785,20.0,null,null,30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,143,,,0,,False,1,train,1
200,0.0,125.30785,125.55806,-40.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,144,,,0,,False,0,train,2
201,0.0,125.55806,125.80827,0.0,null,null,-30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,117,,,0,,False,1,train,0
202,0.0,125.80827,126.05848,20.0,null,null,-40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,73,,,0,,False,1,train,0
203,0.0,126.05848,126.3087,40.0,null,null,-10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,145,,,0,,False,0,train,0
204,0.0,126.3087,126.55891,-20.0,null,null,40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,97,,,0,,False,1,train,2
205,0.0,126.55891,126.80912,-20.0,null,null,40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,126,,,0,,False,1,train,0
206,0.0,126.80912,127.05932,-10.0,null,null,10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,120,,,0,,False,1,train,2
207,0.0,127.05932,127.30953,40.0,null,null,0.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,146,,,0,,False,0,train,2
208,0.0,127.30953,127.55974,-30.0,null,null,-30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,123,,,0,,False,1,train,0
209,0.0,127.55974,127.80995,-40.0,null,null,40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,60,,,0,,False,1,train,1
210,0.0,127.80995,128.06016,20.0,null,null,10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,147,,,0,,False,0,train,2
211,0.0,128.06016,128.31037,40.0,null,null,-30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,72,,,0,,False,2,test,0
212,0.0,128.31037,128.56058,20.0,null,null,20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,148,,,0,,False,0,train,0
213,0.0,128.56058,128.81079,20.0,null,null,40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,4,,,0,,False,1,train,0
214,0.0,128.81079,129.06099,10.0,null,null,-10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,149,,,0,,False,0,train,2
215,0.0,129.06099,129.3112,10.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,3,,,0,,False,2,test,1
216,0.0,129.3112,129.56141,-40.0,null,null,30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,48,,,0,,False,2,test,1
217,0.0,129.56141,129.81162,30.0,null,null,-20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,150,,,0,,False,0,train,0
218,0.0,129.81162,130.06183,40.0,null,null,30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,15,,,0,,False,1,train,1
219,0.0,130.06183,130.31204,-40.0,null,null,30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,151,,,0,,False,0,train,0
220,0.0,130.31204,130.56225,20.0,null,null,-20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,83,,,0,,False,1,train,2
221,0.0,130.56225,130.81246,30.0,null,null,-40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021712,152,,,0,,False,0,train,0
222,0.0,130.81246,131.06268,0.0,null,null,0.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021712,29,,,0,,False,1,train,2
223,0.0,131.06268,131.3129,30.0,null,null,-10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021712,153,,,0,,False,0,train,1
224,0.0,131.3129,131.56311,-40.0,null,null,30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021712,151,,,0,,False,1,train,0
225,0.0,131.56311,131.81331,-20.0,null,null,10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020038,85,,,0,,False,2,test,2
226,0.0,131.81331,132.06351,-40.0,null,null,20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020038,154,,,0,,False,0,train,0
227,0.0,132.06351,132.31372,-20.0,null,null,-20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020038,57,,,0,,False,2,test,2
228,0.0,132.31372,132.56392,30.0,null,null,-20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020038,155,,,0,,False,0,train,1
229,0.0,132.56392,132.81413,20.0,null,null,-30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,77,,,0,,False,2,test,2
230,0.0,132.81413,133.06434,-10.0,null,null,-20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,95,,,0,,False,1,train,1
231,0.0,133.06434,133.31456,-10.0,null,null,-30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,74,,,0,,False,1,train,1
232,0.0,133.31456,133.56477,0.0,null,null,10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,35,,,0,,False,1,train,1
233,0.0,133.56477,133.81498,-30.0,null,null,-30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,122,,,0,,False,1,train,1
234,0.0,133.81498,134.06518,0.0,null,null,40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,156,,,0,,False,0,train,1
235,0.0,134.06518,134.31538,-20.0,null,null,40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,126,,,0,,False,2,test,0
236,0.0,134.31538,134.56559,30.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,157,,,0,,False,0,train,2
237,0.0,134.56559,134.8158,20.0,null,null,-40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,73,,,0,,False,2,test,0
238,0.0,134.8158,135.06601,-20.0,null,null,-10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,62,,,0,,False,1,train,0
239,0.0,135.06601,135.31623,40.0,null,null,40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,50,,,0,,False,1,train,2
240,0.0,135.31623,135.56644,20.0,null,null,0.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,158,,,0,,False,0,train,0
241,0.0,135.56644,135.81665,-40.0,null,null,-30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,159,,,0,,False,0,train,1
242,0.0,135.81665,136.06685,-20.0,null,null,-20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,61,,,0,,False,1,train,1
243,0.0,136.06685,136.31705,10.0,null,null,0.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,160,,,0,,False,0,train,0
244,0.0,136.31705,136.56726,20.0,null,null,40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,161,,,0,,False,0,train,1
245,0.0,136.56726,136.81747,20.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,162,,,0,,False,0,train,1
246,0.0,136.81747,137.06768,-30.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,163,,,0,,False,0,train,2
247,0.0,137.06768,137.3179,-20.0,null,null,10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,164,,,0,,False,0,train,1
248,0.0,137.3179,137.56811,-10.0,null,null,20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,96,,,0,,False,1,train,1
249,0.0,137.56811,137.81832,20.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,165,,,0,,False,0,train,2
250,0.0,137.81832,138.06852,10.0,null,null,-30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,166,,,0,,False,0,train,2
251,0.0,138.06852,138.31873,-10.0,null,null,30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,6,,,0,,False,2,test,2
252,0.0,138.31873,138.56894,0.0,null,null,20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,167,,,0,,False,0,train,1
253,0.0,138.56894,138.81915,0.0,null,null,20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,58,,,0,,False,3,train,0
254,0.0,138.81915,139.06935,-40.0,null,null,-20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,168,,,0,,False,0,train,2
255,0.0,139.06935,139.31956,20.0,null,null,10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,169,,,0,,False,0,train,1
256,0.0,139.31956,139.56977,-30.0,null,null,40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,170,,,0,,False,0,train,0
257,0.0,139.56977,139.81998,0.0,null,null,20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,58,,,0,,False,4,train,0
258,0.0,139.81998,140.07019,0.0,null,null,0.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,90,,,0,,False,3,train,0
259,0.0,140.07019,140.3204,-30.0,null,null,20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,171,,,0,,False,0,train,1
