stimulus_presentation_id,stimulus_block,start_time,stop_time,orientation,phase,temporal_frequency,spatial_frequency,y_position,contrast,size,x_position,frame,color,stimulus_name,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1552,0.0,461.59481,461.84502,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020886,226,,,0,,False,8,test,2
1553,0.0,461.84502,462.09524,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021364,222,,,0,,False,4,train,1
1554,0.0,462.09524,462.34545,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021364,218,,,0,,False,2,test,1
1555,0.0,462.34545,462.59566,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021364,243,,,0,,False,4,train,1
1556,0.0,462.59566,462.84588,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021364,34,,,0,,False,8,test,2
1557,0.0,462.84588,463.09609,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021136,225,,,0,,False,3,train,2
1558,0.0,463.09609,463.3463,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021136,146,,,0,,False,5,test,0
1559,0.0,463.3463,463.59651,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25021136,240,,,0,,False,5,test,2
1560,0.0,463.59651,463.84672,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021136,16,,,0,,False,6,train,2
1561,0.0,463.84672,464.09693,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020364,82,,,0,,False,4,train,0
1562,0.0,464.09693,464.34713,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020364,227,,,0,,False,5,test,0
1563,0.0,464.34713,464.59733,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020364,71,,,0,,False,4,train,0
1564,0.0,464.59733,464.84754,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020364,121,,,0,,False,6,train,2
1565,0.0,464.84754,465.09774,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020636,125,,,0,,False,6,train,1
1566,0.0,465.09774,465.34795,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020636,132,,,0,,False,6,train,0
1567,0.0,465.34795,465.59816,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020636,25,,,0,,False,5,test,1
1568,0.0,465.59816,465.84836,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020636,222,,,0,,False,5,test,1
1569,0.0,465.84836,466.09857,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021114,235,,,0,,False,6,train,2
1570,0.0,466.09857,466.34879,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021114,71,,,0,,False,5,test,0
1571,0.0,466.34879,466.599,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021114,131,,,0,,False,6,train,0
1572,0.0,466.599,466.84921,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021114,238,,,0,,False,4,train,1
1573,0.0,466.84921,467.09941,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020136,75,,,0,,False,9,train,1
1574,0.0,467.09941,467.34961,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020136,187,,,0,,False,4,train,1
1575,0.0,467.34961,467.59981,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020136,130,,,0,,False,3,train,0
1576,0.0,467.59981,467.85001,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020136,176,,,0,,False,6,train,1
1577,0.0,467.85001,468.10023,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021364,42,,,0,,False,5,test,0
1578,0.0,468.10023,468.35044,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021364,47,,,0,,False,6,train,0
1579,0.0,468.35044,468.60065,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25021364,3,,,0,,False,9,train,1
1580,0.0,468.60065,468.85087,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021364,83,,,0,,False,6,train,1
1581,0.0,468.85087,469.10109,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25022136,17,,,0,,False,10,train,2
1582,0.0,469.10109,469.35131,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25022136,6,,,0,,False,4,train,2
1583,0.0,469.35131,469.60153,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25022136,107,,,0,,False,6,train,1
1584,0.0,469.60153,469.85175,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25022136,221,,,0,,False,5,test,2
1585,0.0,469.85175,470.10196,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020364,225,,,0,,False,4,train,2
1586,0.0,470.10196,470.35216,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020364,147,,,0,,False,3,train,1
1587,0.0,470.35216,470.60236,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020364,161,,,0,,False,6,train,2
1588,0.0,470.60236,470.85257,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020364,13,,,0,,False,7,train,0
1589,0.0,470.85257,471.10277,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020636,71,,,0,,False,6,train,0
1590,0.0,471.10277,471.35298,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020636,104,,,0,,False,6,train,1
1591,0.0,471.35298,471.60319,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020636,76,,,0,,False,7,train,2
1592,0.0,471.60319,471.85339,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020636,230,,,0,,False,9,train,1
1593,0.0,471.85339,472.1036,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021114,93,,,0,,False,7,train,2
1594,0.0,472.1036,472.35382,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021114,183,,,0,,False,5,test,0
1595,0.0,472.35382,472.60403,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021114,140,,,0,,False,6,train,1
1596,0.0,472.60403,472.85424,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25021114,51,,,0,,False,4,train,2
1597,0.0,472.85424,473.10444,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020386,64,,,0,,False,7,train,0
1598,0.0,473.10444,473.35465,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020386,116,,,0,,False,5,test,2
1599,0.0,473.35465,473.60485,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020386,146,,,0,,False,6,train,0
1600,0.0,473.60485,473.85505,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020386,104,,,0,,False,7,train,1
1601,0.0,473.85505,474.10527,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25021364,207,,,0,,False,5,test,0
1602,0.0,474.10527,474.35548,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021364,184,,,0,,False,7,train,0
1603,0.0,474.35548,474.60569,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25021364,14,,,0,,False,6,train,0
1604,0.0,474.60569,474.85591,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021364,233,,,0,,False,4,train,2
1605,0.0,474.85591,475.10612,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021636,194,,,0,,False,7,train,1
1606,0.0,475.10612,475.35634,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25021636,221,,,0,,False,6,train,2
1607,0.0,475.35634,475.60656,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021636,175,,,0,,False,4,train,2
1608,0.0,475.60656,475.85677,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021636,102,,,0,,False,7,train,2
1609,0.0,475.85677,476.10697,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25019864,140,,,0,,False,7,train,1
1610,0.0,476.10697,476.35717,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25019864,182,,,0,,False,10,train,2
1611,0.0,476.35717,476.60737,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25019864,164,,,0,,False,7,train,0
1612,0.0,476.60737,476.85757,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25019864,104,,,0,,False,8,test,1
1613,0.0,476.85757,477.10778,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021386,102,,,0,,False,8,test,2
1614,0.0,477.10778,477.358,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021386,156,,,0,,False,6,train,1
1615,0.0,477.358,477.60821,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021386,197,,,0,,False,7,train,0
1616,0.0,477.60821,477.85842,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021386,230,,,0,,False,10,train,1
1617,0.0,477.85842,478.10863,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020614,25,,,0,,False,6,train,1
1618,0.0,478.10863,478.35884,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020614,187,,,0,,False,5,test,1
1619,0.0,478.35884,478.60904,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020614,209,,,0,,False,4,train,0
1620,0.0,478.60904,478.85925,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020614,90,,,0,,False,8,test,0
1621,0.0,478.85925,479.10947,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25022136,166,,,0,,False,6,train,1
1622,0.0,479.10947,479.35969,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25022136,110,,,0,,False,9,train,1
1623,0.0,479.35969,479.60991,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25022136,112,,,0,,False,4,train,2
1624,0.0,479.60991,479.86013,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25022136,216,,,0,,False,6,train,0
1625,0.0,479.86013,480.11033,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25019864,82,,,0,,False,5,test,0
1626,0.0,480.11033,480.36053,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25019864,162,,,0,,False,7,train,2
1627,0.0,480.36053,480.61073,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25019864,14,,,0,,False,7,train,0
1628,0.0,480.61073,480.86093,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25019864,63,,,0,,False,5,test,2
1629,0.0,480.86093,481.11114,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021636,73,,,0,,False,7,train,0
1630,0.0,481.11114,481.36136,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021636,6,,,0,,False,5,test,2
1631,0.0,481.36136,481.61158,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021636,80,,,0,,False,3,train,1
1632,0.0,481.61158,481.86179,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021636,81,,,0,,False,8,test,0
1633,0.0,481.86179,482.11199,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020114,233,,,0,,False,5,test,2
1634,0.0,482.11199,482.3622,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020114,154,,,0,,False,6,train,0
1635,0.0,482.3622,482.6124,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020114,164,,,0,,False,8,test,0
1636,0.0,482.6124,482.8626,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020114,51,,,0,,False,5,test,2
1637,0.0,482.8626,483.1128,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020636,66,,,0,,False,7,train,1
1638,0.0,483.1128,483.36301,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020636,148,,,0,,False,5,test,1
1639,0.0,483.36301,483.61322,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020636,239,,,0,,False,6,train,2
1640,0.0,483.61322,483.86342,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020636,59,,,0,,False,6,train,2
1641,0.0,483.86342,484.11363,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021114,48,,,0,,False,6,train,2
1642,0.0,484.11363,484.36385,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021114,95,,,0,,False,7,train,2
1643,0.0,484.36385,484.61406,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021114,225,,,0,,False,5,test,2
1644,0.0,484.61406,484.86427,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021114,67,,,0,,False,6,train,2
1645,0.0,484.86427,485.11448,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020886,148,,,0,,False,6,train,1
1646,0.0,485.11448,485.36469,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020886,228,,,0,,False,7,train,0
1647,0.0,485.36469,485.61489,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020886,175,,,0,,False,5,test,2
1648,0.0,485.61489,485.8651,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020886,29,,,0,,False,8,test,0
1649,0.0,485.8651,486.11531,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020864,181,,,0,,False,4,train,1
1650,0.0,486.11531,486.36552,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020864,48,,,0,,False,7,train,2
1651,0.0,486.36552,486.61573,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020864,147,,,0,,False,4,train,1
1652,0.0,486.61573,486.86594,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020864,195,,,0,,False,5,test,1
1653,0.0,486.86594,487.11615,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021386,225,,,0,,False,6,train,2
1654,0.0,487.11615,487.36637,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021386,28,,,0,,False,4,train,0
1655,0.0,487.36637,487.61658,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021386,105,,,0,,False,8,test,1
1656,0.0,487.61658,487.86679,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021386,169,,,0,,False,4,train,2
1657,0.0,487.86679,488.117,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020364,160,,,0,,False,6,train,2
1658,0.0,488.117,488.3672,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020364,33,,,0,,False,6,train,1
1659,0.0,488.3672,488.6174,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020364,62,,,0,,False,7,train,2
1660,0.0,488.6174,488.86761,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020364,114,,,0,,False,4,train,2
1661,0.0,488.86761,489.11783,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25022136,211,,,0,,False,6,train,1
1662,0.0,489.11783,489.36805,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25022136,28,,,0,,False,5,test,0
1663,0.0,489.36805,489.61827,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25022136,194,,,0,,False,8,test,1
1664,0.0,489.61827,489.86849,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25022136,206,,,0,,False,6,train,2
1665,0.0,489.86849,490.11869,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25019364,217,,,0,,False,8,test,0
1666,0.0,490.11869,490.36888,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25019364,73,,,0,,False,8,test,0
1667,0.0,490.36888,490.61907,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25019364,181,,,0,,False,5,test,1
1668,0.0,490.61907,490.86927,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25019364,232,,,0,,False,4,train,1
1669,0.0,490.86927,491.11949,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25022386,35,,,0,,False,4,train,0
1670,0.0,491.11949,491.36972,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25022386,7,,,0,,False,8,test,0
1671,0.0,491.36972,491.61994,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25022386,116,,,0,,False,6,train,2
1672,0.0,491.61994,491.87016,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25022386,33,,,0,,False,7,train,1
1673,0.0,491.87016,492.12036,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25019614,199,,,0,,False,4,train,0
1674,0.0,492.12036,492.37056,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25019614,65,,,0,,False,3,train,1
1675,0.0,492.37056,492.62075,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25019614,5,,,0,,False,8,test,2
1676,0.0,492.62075,492.87095,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25019614,66,,,0,,False,8,test,1
1677,0.0,492.87095,493.12116,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020886,92,,,0,,False,8,test,0
1678,0.0,493.12116,493.37137,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020886,52,,,0,,False,7,train,0
1679,0.0,493.37137,493.62157,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020886,151,,,0,,False,4,train,2
1680,0.0,493.62157,493.87178,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020886,232,,,0,,False,5,test,1
1681,0.0,493.87178,494.12199,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021114,174,,,0,,False,7,train,0
1682,0.0,494.12199,494.37221,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021114,9,,,0,,False,8,test,2
1683,0.0,494.37221,494.62242,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021114,92,,,0,,False,9,train,0
1684,0.0,494.62242,494.87263,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021114,149,,,0,,False,7,train,2
1685,0.0,494.87263,495.12284,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021386,118,,,0,,False,5,test,0
1686,0.0,495.12284,495.37306,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021386,205,,,0,,False,4,train,2
1687,0.0,495.37306,495.62327,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021386,209,,,0,,False,5,test,0
1688,0.0,495.62327,495.87348,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25021386,203,,,0,,False,9,train,2
