stimulus_presentation_id,stimulus_block,start_time,stop_time,color,stimulus_name,contrast,phase,x_position,y_position,spatial_frequency,orientation,frame,size,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3314,0.0,913.25842,913.50863,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020827,242,,,0,,False,12,train,1
3315,0.0,913.50863,913.75883,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020827,203,,,0,,False,14,test,1
3316,0.0,913.75883,914.00904,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020827,18,,,0,,False,14,test,1
3317,0.0,914.00904,914.25926,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,85,,,0,,False,13,train,1
3318,0.0,914.25926,914.50947,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021423,43,,,0,,False,13,train,0
3319,0.0,914.50947,914.75968,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021423,158,,,0,,False,12,train,0
3320,0.0,914.75968,915.0099,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,141,,,0,,False,13,train,2
3321,0.0,915.0099,915.2601,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,128,,,0,,False,14,test,1
3322,0.0,915.2601,915.51031,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,76,,,0,,False,11,test,2
3323,0.0,915.51031,915.76051,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,237,,,0,,False,13,train,2
3324,0.0,915.76051,916.01071,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,212,,,0,,False,13,train,1
3325,0.0,916.01071,916.26092,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021173,215,,,0,,False,14,test,1
3326,0.0,916.26092,916.51114,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021173,19,,,0,,False,11,test,0
3327,0.0,916.51114,916.76135,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021173,125,,,0,,False,14,test,1
3328,0.0,916.76135,917.01156,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021173,221,,,0,,False,13,train,2
3329,0.0,917.01156,917.26176,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,187,,,0,,False,14,test,2
3330,0.0,917.26176,917.51197,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020327,82,,,0,,False,13,train,0
3331,0.0,917.51197,917.76217,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,172,,,0,,False,11,test,1
3332,0.0,917.76217,918.01237,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,76,,,0,,False,12,train,2
3333,0.0,918.01237,918.26258,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020923,2,,,0,,False,13,train,2
3334,0.0,918.26258,918.51279,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020923,184,,,0,,False,13,train,1
3335,0.0,918.51279,918.763,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020923,86,,,0,,False,12,train,2
3336,0.0,918.763,919.01321,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020923,81,,,0,,False,12,train,2
3337,0.0,919.01321,919.26342,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020827,116,,,0,,False,13,train,1
3338,0.0,919.26342,919.51363,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020827,174,,,0,,False,13,train,0
3339,0.0,919.51363,919.76383,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020827,200,,,0,,False,13,train,2
3340,0.0,919.76383,920.01404,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020827,32,,,0,,False,14,test,0
3341,0.0,920.01404,920.26426,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021673,88,,,0,,False,12,train,1
3342,0.0,920.26426,920.51448,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021673,184,,,0,,False,14,test,1
3343,0.0,920.51448,920.76469,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,89,,,0,,False,12,train,0
3344,0.0,920.76469,921.01491,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021673,166,,,0,,False,13,train,1
3345,0.0,921.01491,921.26511,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020077,120,,,0,,False,14,test,1
3346,0.0,921.26511,921.51531,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020077,220,,,0,,False,12,train,2
3347,0.0,921.51531,921.76551,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020077,175,,,0,,False,14,test,1
3348,0.0,921.76551,922.01571,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020077,19,,,0,,False,12,train,0
3349,0.0,922.01571,922.26593,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,138,,,0,,False,13,train,2
3350,0.0,922.26593,922.51614,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,74,,,0,,False,13,train,1
3351,0.0,922.51614,922.76635,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,107,,,0,,False,13,train,1
3352,0.0,922.76635,923.01657,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,0.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,148,,,0,,False,13,train,1
3353,0.0,923.01657,923.26677,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,11,,,0,,False,13,train,2
3354,0.0,923.26677,923.51698,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020577,195,,,0,,False,14,test,0
3355,0.0,923.51698,923.76719,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,143,,,0,,False,14,test,2
3356,0.0,923.76719,924.01739,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,190,,,0,,False,13,train,2
3357,0.0,924.01739,924.2676,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020423,155,,,0,,False,13,train,1
3358,0.0,924.2676,924.5178,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020423,49,,,0,,False,14,test,0
3359,0.0,924.5178,924.768,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020423,31,,,0,,False,14,test,0
3360,0.0,924.768,925.01821,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020423,181,,,0,,False,12,train,0
3361,0.0,925.01821,925.26842,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021327,78,,,0,,False,12,train,2
3362,0.0,925.26842,925.51864,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021327,182,,,0,,False,12,train,0
3363,0.0,925.51864,925.76885,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021327,227,,,0,,False,14,test,1
3364,0.0,925.76885,926.01906,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021327,146,,,0,,False,13,train,0
3365,0.0,926.01906,926.26927,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020923,78,,,0,,False,13,train,2
3366,0.0,926.26927,926.51948,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020923,88,,,0,,False,13,train,1
3367,0.0,926.51948,926.76969,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020923,151,,,0,,False,14,test,2
3368,0.0,926.76969,927.0199,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020923,69,,,0,,False,14,test,2
3369,0.0,927.0199,927.27011,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020827,16,,,0,,False,13,train,0
3370,0.0,927.27011,927.52032,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020827,118,,,0,,False,11,test,2
3371,0.0,927.52032,927.77052,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020827,199,,,0,,False,14,test,0
3372,0.0,927.77052,928.02073,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020827,190,,,0,,False,14,test,2
3373,0.0,928.02073,928.27095,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,140,,,0,,False,13,train,1
3374,0.0,928.27095,928.52116,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021423,94,,,0,,False,13,train,0
3375,0.0,928.52116,928.77137,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,147,,,0,,False,13,train,2
3376,0.0,928.77137,929.02159,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021423,38,,,0,,False,13,train,0
3377,0.0,929.02159,929.27179,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,75,,,0,,False,14,test,2
3378,0.0,929.27179,929.522,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,243,,,0,,False,13,train,1
3379,0.0,929.522,929.77221,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020577,126,,,0,,False,14,test,0
3380,0.0,929.77221,930.02241,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,154,,,0,,False,12,train,2
3381,0.0,930.02241,930.27263,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,50,,,0,,False,12,train,2
3382,0.0,930.27263,930.52284,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,167,,,0,,False,13,train,2
3383,0.0,930.52284,930.77305,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,231,,,0,,False,13,train,1
3384,0.0,930.77305,931.02327,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,153,,,0,,False,13,train,2
3385,0.0,931.02327,931.27347,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020577,51,,,0,,False,11,test,0
3386,0.0,931.27347,931.52368,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,186,,,0,,False,14,test,2
3387,0.0,931.52368,931.77389,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,178,,,0,,False,12,train,1
3388,0.0,931.77389,932.02409,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020577,16,,,0,,False,14,test,0
3389,0.0,932.02409,932.2743,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020423,42,,,0,,False,13,train,1
3390,0.0,932.2743,932.5245,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020423,118,,,0,,False,12,train,2
3391,0.0,932.5245,932.7747,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020423,166,,,0,,False,14,test,1
3392,0.0,932.7747,933.02491,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020423,17,,,0,,False,14,test,0
3393,0.0,933.02491,933.27512,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021077,94,,,0,,False,14,test,0
3394,0.0,933.27512,933.52533,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021077,65,,,0,,False,13,train,1
3395,0.0,933.52533,933.77554,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021077,107,,,0,,False,14,test,1
3396,0.0,933.77554,934.02575,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021077,95,,,0,,False,14,test,2
3397,0.0,934.02575,934.27597,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021673,218,,,0,,False,12,train,2
3398,0.0,934.27597,934.52619,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,179,,,0,,False,14,test,0
3399,0.0,934.52619,934.7764,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021673,92,,,0,,False,13,train,2
3400,0.0,934.7764,935.02662,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021673,161,,,0,,False,14,test,2
3401,0.0,935.02662,935.27682,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020077,86,,,0,,False,13,train,2
3402,0.0,935.27682,935.52702,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020077,219,,,0,,False,12,train,0
3403,0.0,935.52702,935.77722,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020077,104,,,0,,False,12,train,0
3404,0.0,935.77722,936.02742,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020077,172,,,0,,False,12,train,1
3405,0.0,936.02742,936.27763,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021173,29,,,0,,False,13,train,0
3406,0.0,936.27763,936.52785,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021173,130,,,0,,False,13,train,1
3407,0.0,936.52785,936.77806,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021173,169,,,0,,False,14,test,0
3408,0.0,936.77806,937.02827,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021173,50,,,0,,False,13,train,2
3409,0.0,937.02827,937.27848,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020827,20,,,0,,False,14,test,2
3410,0.0,937.27848,937.52869,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020827,167,,,0,,False,14,test,2
3411,0.0,937.52869,937.77889,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020827,122,,,0,,False,13,train,2
3412,0.0,937.77889,938.0291,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020827,76,,,0,,False,13,train,2
3413,0.0,938.0291,938.27931,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021173,43,,,0,,False,14,test,0
3414,0.0,938.27931,938.52953,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021173,58,,,0,,False,13,train,0
3415,0.0,938.52953,938.77974,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021173,189,,,0,,False,13,train,0
3416,0.0,938.77974,939.02995,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021173,110,,,0,,False,14,test,2
3417,0.0,939.02995,939.28015,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020077,178,,,0,,False,13,train,1
3418,0.0,939.28015,939.53035,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020077,3,,,0,,False,10,train,1
3419,0.0,939.53035,939.78055,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020077,74,,,0,,False,14,test,1
3420,0.0,939.78055,940.03075,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020077,14,,,0,,False,11,test,1
3421,0.0,940.03075,940.28097,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,97,,,0,,False,14,test,0
3422,0.0,940.28097,940.53119,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021673,50,,,0,,False,14,test,2
3423,0.0,940.53119,940.7814,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021673,220,,,0,,False,13,train,2
3424,0.0,940.7814,941.03162,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,51,,,0,,False,12,train,0
3425,0.0,941.03162,941.28182,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,46,,,0,,False,13,train,2
3426,0.0,941.28182,941.53203,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,78,,,0,,False,14,test,2
3427,0.0,941.53203,941.78224,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,233,,,0,,False,14,test,2
3428,0.0,941.78224,942.03244,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,159,,,0,,False,14,test,1
3429,0.0,942.03244,942.28266,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021423,51,,,0,,False,13,train,0
3430,0.0,942.28266,942.53287,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,0.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,148,,,0,,False,14,test,1
3431,0.0,942.53287,942.78308,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,232,,,0,,False,14,test,2
3432,0.0,942.78308,943.0333,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,37,,,0,,False,13,train,2
3433,0.0,943.0333,943.2835,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020327,56,,,0,,False,13,train,0
3434,0.0,943.2835,943.53371,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,127,,,0,,False,13,train,1
3435,0.0,943.53371,943.78391,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,40,,,0,,False,13,train,1
3436,0.0,943.78391,944.03411,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020327,181,,,0,,False,13,train,0
3437,0.0,944.03411,944.28433,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,55,,,0,,False,13,train,2
3438,0.0,944.28433,944.53454,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,228,,,0,,False,13,train,2
3439,0.0,944.53454,944.78475,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021423,181,,,0,,False,14,test,0
3440,0.0,944.78475,945.03497,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,0.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,204,,,0,,False,14,test,1
3441,0.0,945.03497,945.28517,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,23,,,0,,False,14,test,2
3442,0.0,945.28517,945.53538,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,149,,,0,,False,14,test,1
3443,0.0,945.53538,945.78558,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,185,,,0,,False,12,train,1
3444,0.0,945.78558,946.03578,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,3,,,0,,False,11,test,1
3445,0.0,946.03578,946.28599,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021173,237,,,0,,False,14,test,2
3446,0.0,946.28599,946.53621,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021173,197,,,0,,False,12,train,0
3447,0.0,946.53621,946.78642,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021173,236,,,0,,False,13,train,2
3448,0.0,946.78642,947.03663,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021173,93,,,0,,False,13,train,0
3449,0.0,947.03663,947.28684,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020827,137,,,0,,False,14,test,2
3450,0.0,947.28684,947.53705,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020827,91,,,0,,False,14,test,0
