stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,size,stimulus_name,x_position,contrast,spatial_frequency,color,frame,phase,temporal_frequency,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
137,0.0,123.08426,123.33447,20.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,105,,,0,,False,0,train,2
138,0.0,123.33447,123.58468,40.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020807,37,,,0,,False,2,test,1
139,0.0,123.58468,123.83488,-30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020807,106,,,0,,False,0,train,1
140,0.0,123.83488,124.08509,-30.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020807,107,,,0,,False,0,train,1
141,0.0,124.08509,124.3353,30.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020443,52,,,0,,False,1,train,0
142,0.0,124.3353,124.5855,-10.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020443,108,,,0,,False,0,train,0
143,0.0,124.5855,124.8357,10.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020443,109,,,0,,False,0,train,0
144,0.0,124.8357,125.08591,-30.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020443,71,,,0,,False,2,test,0
145,0.0,125.08591,125.33612,30.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020807,110,,,0,,False,0,train,1
146,0.0,125.33612,125.58633,10.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,54,,,0,,False,1,train,0
147,0.0,125.58633,125.83653,0.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,111,,,0,,False,0,train,0
148,0.0,125.83653,126.08674,-20.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,50,,,0,,False,2,test,2
149,0.0,126.08674,126.33695,40.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021193,112,,,0,,False,0,train,1
150,0.0,126.33695,126.58717,10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021193,113,,,0,,False,0,train,1
151,0.0,126.58717,126.83738,0.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021193,4,,,0,,False,2,test,0
152,0.0,126.83738,127.08759,40.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021193,37,,,0,,False,3,train,1
153,0.0,127.08759,127.3378,-40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,114,,,0,,False,0,train,0
154,0.0,127.3378,127.58801,-30.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,48,,,0,,False,2,test,2
155,0.0,127.58801,127.83821,-20.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,115,,,0,,False,0,train,0
156,0.0,127.83821,128.08842,-20.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,116,,,0,,False,0,train,0
157,0.0,128.08842,128.33863,-30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020943,117,,,0,,False,0,train,2
158,0.0,128.33863,128.58884,40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,118,,,0,,False,0,train,1
159,0.0,128.58884,128.83905,20.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020943,119,,,0,,False,0,train,0
160,0.0,128.83905,129.08926,30.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,120,,,0,,False,0,train,1
161,0.0,129.08926,129.33946,-20.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,121,,,0,,False,0,train,2
162,0.0,129.33946,129.58967,10.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,122,,,0,,False,0,train,2
163,0.0,129.58967,129.83987,-10.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,123,,,0,,False,0,train,1
164,0.0,129.83987,130.09007,40.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,96,,,0,,False,1,train,1
165,0.0,130.09007,130.34029,0.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25022193,124,,,0,,False,0,train,1
166,0.0,130.34029,130.59052,-40.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25022193,125,,,0,,False,0,train,2
167,0.0,130.59052,130.84074,-10.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25022193,126,,,0,,False,0,train,0
168,0.0,130.84074,131.09096,0.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25022193,127,,,0,,False,0,train,2
169,0.0,131.09096,131.34116,-40.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,7,,,0,,False,1,train,2
170,0.0,131.34116,131.59137,-30.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,107,,,0,,False,1,train,1
171,0.0,131.59137,131.84157,-40.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,19,,,0,,False,1,train,2
172,0.0,131.84157,132.09177,-20.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,128,,,0,,False,0,train,1
173,0.0,132.09177,132.34199,20.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,129,,,0,,False,0,train,1
174,0.0,132.34199,132.5922,-20.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,130,,,0,,False,0,train,2
175,0.0,132.5922,132.84241,-10.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,123,,,0,,False,1,train,1
176,0.0,132.84241,133.09263,-20.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,131,,,0,,False,0,train,2
177,0.0,133.09263,133.34283,30.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020057,132,,,0,,False,0,train,2
178,0.0,133.34283,133.59303,30.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020057,72,,,0,,False,1,train,0
179,0.0,133.59303,133.84323,-20.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020057,133,,,0,,False,0,train,0
180,0.0,133.84323,134.09343,20.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020057,105,,,0,,False,1,train,2
181,0.0,134.09343,134.34365,-30.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021943,23,,,0,,False,1,train,2
182,0.0,134.34365,134.59387,-40.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021943,70,,,0,,False,2,test,0
183,0.0,134.59387,134.84409,40.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021943,134,,,0,,False,0,train,0
184,0.0,134.84409,135.09431,0.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021943,111,,,0,,False,1,train,0
185,0.0,135.09431,135.34451,40.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25019807,135,,,0,,False,0,train,1
186,0.0,135.34451,135.59471,-20.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25019807,136,,,0,,False,0,train,2
187,0.0,135.59471,135.8449,-40.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25019807,137,,,0,,False,0,train,0
188,0.0,135.8449,136.0951,0.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25019807,138,,,0,,False,0,train,2
189,0.0,136.0951,136.34533,-20.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25022443,130,,,0,,False,1,train,2
190,0.0,136.34533,136.59555,10.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25022443,54,,,0,,False,2,test,0
191,0.0,136.59555,136.84577,-30.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25022443,33,,,0,,False,2,test,1
192,0.0,136.84577,137.096,20.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25022443,139,,,0,,False,0,train,0
193,0.0,137.096,137.34619,20.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25019307,119,,,0,,False,1,train,0
194,0.0,137.34619,137.59639,0.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25019307,80,,,0,,False,1,train,0
195,0.0,137.59639,137.84658,0.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25019307,85,,,0,,False,1,train,1
196,0.0,137.84658,138.09677,20.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25019307,140,,,0,,False,0,train,1
197,0.0,138.09677,138.34699,0.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021943,94,,,0,,False,2,test,2
198,0.0,138.34699,138.59721,-20.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021943,56,,,0,,False,2,test,2
199,0.0,138.59721,138.84743,-40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021943,114,,,0,,False,1,train,0
200,0.0,138.84743,139.09765,30.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021943,141,,,0,,False,0,train,2
201,0.0,139.09765,139.34785,-10.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25019807,81,,,0,,False,1,train,1
202,0.0,139.34785,139.59805,-20.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25019807,142,,,0,,False,0,train,0
203,0.0,139.59805,139.84824,-30.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25019807,143,,,0,,False,0,train,2
204,0.0,139.84824,140.09844,-10.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25019807,144,,,0,,False,0,train,0
205,0.0,140.09844,140.34866,-10.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,145,,,0,,False,0,train,1
206,0.0,140.34866,140.59887,-20.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021443,116,,,0,,False,1,train,0
207,0.0,140.59887,140.84908,-30.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021443,146,,,0,,False,0,train,0
208,0.0,140.84908,141.0993,20.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,140,,,0,,False,1,train,1
209,0.0,141.0993,141.3495,-40.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,147,,,0,,False,0,train,2
210,0.0,141.3495,141.59971,-30.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020307,146,,,0,,False,1,train,0
211,0.0,141.59971,141.84991,-40.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,147,,,0,,False,1,train,2
212,0.0,141.84991,142.10011,30.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,55,,,0,,False,1,train,2
213,0.0,142.10011,142.35032,-40.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020693,84,,,0,,False,1,train,2
214,0.0,142.35032,142.60053,-20.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020693,128,,,0,,False,1,train,1
215,0.0,142.60053,142.85073,10.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020693,148,,,0,,False,0,train,2
216,0.0,142.85073,143.10094,-10.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020693,144,,,0,,False,1,train,0
217,0.0,143.10094,143.35115,10.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021307,149,,,0,,False,0,train,1
218,0.0,143.35115,143.60137,20.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021307,150,,,0,,False,0,train,2
219,0.0,143.60137,143.85158,30.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021307,151,,,0,,False,0,train,0
220,0.0,143.85158,144.10179,30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021307,45,,,0,,False,1,train,2
221,0.0,144.10179,144.352,-10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020693,152,,,0,,False,0,train,2
222,0.0,144.352,144.60221,10.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020693,90,,,0,,False,1,train,2
223,0.0,144.60221,144.85241,-20.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020693,12,,,0,,False,1,train,1
224,0.0,144.85241,145.10262,0.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020693,41,,,0,,False,1,train,0
225,0.0,145.10262,145.35283,40.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021057,15,,,0,,False,1,train,2
226,0.0,145.35283,145.60304,40.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021057,67,,,0,,False,1,train,1
227,0.0,145.60304,145.85325,20.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021057,13,,,0,,False,2,test,0
228,0.0,145.85325,146.10346,30.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021057,132,,,0,,False,1,train,2
229,0.0,146.10346,146.35368,-40.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,153,,,0,,False,0,train,1
230,0.0,146.35368,146.60389,20.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,95,,,0,,False,1,train,2
231,0.0,146.60389,146.8541,10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,113,,,0,,False,1,train,1
232,0.0,146.8541,147.10432,10.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,149,,,0,,False,1,train,1
233,0.0,147.10432,147.35452,40.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020307,154,,,0,,False,0,train,0
234,0.0,147.35452,147.60473,20.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,62,,,0,,False,1,train,2
235,0.0,147.60473,147.85493,30.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,120,,,0,,False,1,train,1
236,0.0,147.85493,148.10513,10.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,78,,,0,,False,1,train,2
237,0.0,148.10513,148.35535,-40.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021943,70,,,0,,False,3,train,0
238,0.0,148.35535,148.60557,10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021943,155,,,0,,False,0,train,2
239,0.0,148.60557,148.85579,10.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021943,90,,,0,,False,2,test,2
240,0.0,148.85579,149.10601,-10.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021943,108,,,0,,False,1,train,0
241,0.0,149.10601,149.35621,20.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020057,95,,,0,,False,2,test,2
242,0.0,149.35621,149.60641,10.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020057,156,,,0,,False,0,train,0
243,0.0,149.60641,149.85661,-10.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020057,57,,,0,,False,2,test,1
244,0.0,149.85661,150.10681,-10.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020057,81,,,0,,False,2,test,1
245,0.0,150.10681,150.35703,0.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,21,,,0,,False,1,train,2
246,0.0,150.35703,150.60724,-40.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021443,137,,,0,,False,1,train,0
247,0.0,150.60724,150.85745,-30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,117,,,0,,False,1,train,2
248,0.0,150.85745,151.10767,-20.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,136,,,0,,False,1,train,2
249,0.0,151.10767,151.35787,-30.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020307,157,,,0,,False,0,train,0
250,0.0,151.35787,151.60808,-10.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,8,,,0,,False,2,test,1
251,0.0,151.60808,151.85828,30.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,132,,,0,,False,2,test,2
252,0.0,151.85828,152.10848,40.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,15,,,0,,False,2,test,2
253,0.0,152.10848,152.3587,40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021693,118,,,0,,False,1,train,1
254,0.0,152.3587,152.60892,10.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021693,61,,,0,,False,1,train,2
255,0.0,152.60892,152.85913,10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021693,155,,,0,,False,1,train,2
256,0.0,152.85913,153.10935,40.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,29,,,0,,False,1,train,0
257,0.0,153.10935,153.35955,20.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,150,,,0,,False,1,train,2
258,0.0,153.35955,153.60976,-20.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020307,43,,,0,,False,1,train,0
259,0.0,153.60976,153.85996,-40.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,153,,,0,,False,1,train,1
260,0.0,153.85996,154.11016,-20.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,32,,,0,,False,1,train,1
261,0.0,154.11016,154.36038,40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021943,104,,,0,,False,1,train,0
262,0.0,154.36038,154.6106,-10.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021943,158,,,0,,False,0,train,2
263,0.0,154.6106,154.86082,-30.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021943,159,,,0,,False,0,train,0
264,0.0,154.86082,155.11104,-30.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021943,159,,,0,,False,1,train,0
265,0.0,155.11104,155.36123,10.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25019557,100,,,0,,False,1,train,1
266,0.0,155.36123,155.61143,20.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25019557,95,,,0,,False,3,train,2
267,0.0,155.61143,155.86163,-30.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25019557,160,,,0,,False,0,train,2
268,0.0,155.86163,156.11182,-40.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25019557,70,,,0,,False,4,train,0
269,0.0,156.11182,156.36204,-20.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25022193,161,,,0,,False,0,train,0
270,0.0,156.36204,156.61227,40.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25022193,162,,,0,,False,0,train,1
271,0.0,156.61227,156.86249,-20.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25022193,133,,,0,,False,1,train,0
272,0.0,156.86249,157.11271,-30.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25022193,157,,,0,,False,1,train,0
273,0.0,157.11271,157.36291,10.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25019807,163,,,0,,False,0,train,2
274,0.0,157.36291,157.61311,0.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25019807,74,,,0,,False,1,train,0
