outcome,model,term,estimate,cluster_se,p_value,ci_low,ci_high,n_units,n_sessions
log10_mod_idx,unadjusted_common_support,C(session_id)[T.759883607],0.06052639592882646,0.006825752556017037,7.490136782924964e-19,0.047148166751650844,0.07390462510600207,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.760345702],-0.07199563905052518,0.0072728357482424195,4.193970284406794e-23,-0.08625013518255574,-0.05774114291849462,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.760693773],0.03790969814471475,0.004124796481976114,3.9035376630599395e-20,0.02982524559648405,0.045994150692945455,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.761418226],-0.006563602656618499,0.006440057352627269,0.30811567688611474,-0.019185883126140314,0.006058677812903316,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.762120172],-0.013801049435201992,0.01103919386915915,0.21123148376816958,-0.0354374718371093,0.007835372966705313,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.762602078],0.1308459653966314,0.008575707390827593,1.4621220527252374e-52,0.11403788776865537,0.14765404302460744,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.763673393],-0.019101357714176544,0.009774959187128333,0.0506880619463147,-0.038259925671297004,5.72102429439135e-05,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.766640955],0.006632383288262794,0.00896253222850583,0.4592925851465324,-0.01093385708988814,0.02419862366641373,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.767871931],0.10509041881044295,0.010580334816304129,3.002679974948647e-23,0.08435334362611166,0.12582749399477425,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.768515987],-0.024862243733896033,0.011288644748285623,0.02763623727165877,-0.04698758087480308,-0.0027369065929889885,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.771160300],0.13274976444081613,0.009714115860263417,1.6283002057043865e-42,0.1137104472130505,0.15178908166858174,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.771990200],0.05852771873983119,0.007250948678630674,6.930754148393531e-16,0.04431612047596677,0.07273931700369561,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.773418906],-0.1106498363544761,0.011089253381662577,1.9004430511383102e-23,-0.13238437359797375,-0.08891529911097845,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.774875821],0.04575052700248934,0.010105311067960164,5.972106505546674e-06,0.02594448125671343,0.06555657274826525,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.778240327],0.12578055981899072,0.00973639105744171,3.535065711615956e-38,0.10669758400700712,0.14486353563097432,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.778998620],0.17633398019734156,0.005208122895058889,2.815522422842276e-251,0.16612624689596767,0.18654171349871546,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.779839471],0.22499669248138554,0.012451401860821932,5.4924829712323866e-73,0.20059239327713954,0.24940099168563154,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.781842082],0.07891668015572467,0.011812645918985268,2.378123101580572e-11,0.0557643195923895,0.10206904071905984,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.786091066],0.08342675434935906,0.005684064163793104,9.00983650065652e-49,0.0722861933025098,0.09456731539620833,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.787025148],-0.00816430556837685,0.0102379317470317,0.42518593696846707,-0.02823028306873822,0.01190167193198452,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.789848216],0.03635755047601535,0.009189546202933767,7.608668247430831e-05,0.018346370883998358,0.054368730068032334,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.791319847],0.04454938129971968,0.007871941611974785,1.520251736124585e-08,0.029120659251846922,0.05997810334759243,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.793224716],0.03296922765193556,0.012327827369612724,0.0074868783736769026,0.00880712999986747,0.057131325304003645,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.794812542],0.08604326115185618,0.009732656733123906,9.514150634577671e-19,0.06696760448104205,0.1051189178226703,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.797828357],-0.12671136686596557,0.009614667337878467,1.1597049439420603e-39,-0.14555576857154096,-0.10786696516039018,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.798911424],-0.003626930289507904,0.010326391999679397,0.7254164135151835,-0.023866286699122073,0.016612426120106265,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.799864342],0.06745822611009118,0.009646825796355455,2.6947289200105406e-12,0.048550794984102565,0.0863656572360798,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.816200189],0.11320188892973873,0.009265729494016352,2.5139546359919704e-34,0.09504139283097614,0.1313623850285013,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.821695405],0.03599882908902493,0.008213931898634024,1.17241736888688e-05,0.019899818396237536,0.05209783978181232,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.829720705],0.009610275417216114,0.011430677367559297,0.4004912670314543,-0.012793440542097224,0.03201399137652945,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.831882777],0.14790620226805193,0.012378769287090459,6.620552377413704e-33,0.12364426029242406,0.1721681442436798,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.835479236],0.149673985836625,0.011240055821286891,1.8654176164459103e-40,0.12764388124268292,0.17170409043056709,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.839068429],0.21154852021016746,0.005533655598383215,0.0,0.2007027545344879,0.222394285885847,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.840012044],0.03144624482187598,0.002912869528425126,3.610009929960439e-27,0.025737125454498563,0.0371553641892534,9819,54
log10_mod_idx,unadjusted_common_support,C(session_id)[T.847657808],0.08447842351407231,0.0075372588723347225,3.720546224351749e-29,0.06970566758214128,0.09925117944600334,9819,54
log10_mod_idx,rf_adjusted_common_support,Intercept,0.1397623230123788,0.06444914454725181,0.030115531583926596,0.013444320865349219,0.2660803251594084,9819,54
log10_mod_idx,rf_adjusted_common_support,"C(area, Treatment(reference='V1'))[T.LM]",-0.22769193539031604,0.026876536183748915,2.4168409061554337e-17,-0.2803689783396515,-0.17501489244098056,9819,54
log10_mod_idx,rf_adjusted_common_support,"C(area, Treatment(reference='V1'))[T.RL]",-0.2957113015881847,0.029694263934606367,2.3145311098935482e-23,-0.3539109894474398,-0.2375116137289296,9819,54
log10_mod_idx,rf_adjusted_common_support,"C(area, Treatment(reference='V1'))[T.AL]",-0.2611315837313501,0.03101536725378655,3.783339356465839e-17,-0.3219205865160547,-0.20034258094664548,9819,54
log10_mod_idx,rf_adjusted_common_support,"C(area, Treatment(reference='V1'))[T.PM]",-0.30342596266431143,0.039669681659264676,2.028435253564881e-14,-0.38117710999463933,-0.22567481533398354,9819,54
log10_mod_idx,rf_adjusted_common_support,"C(area, Treatment(reference='V1'))[T.AM]",-0.35202256096967804,0.025961955937050942,6.99232898790225e-42,-0.4029070595745137,-0.30113806236484236,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.719161530],-0.08251348269766917,0.011147283138719466,1.3403135191787652e-13,-0.10436175617502993,-0.06066520922030841,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.721123822],-0.09396279270611396,0.010896836930977831,6.525551840059409e-18,-0.11532020063623649,-0.07260538477599143,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.732592105],-0.07434768212261327,0.008312872334467744,3.764165010887635e-19,-0.09064061250624944,-0.05805475173897709,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.737581020],-0.04554298799262188,0.0124864440496069,0.0002649129745850747,-0.07001596862482587,-0.021070007360417895,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.739448407],0.07013084622303356,0.012466520961151044,1.849342272494115e-08,0.04569691412666385,0.09456477831940327,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.742951821],-0.1305766973645291,0.009452149376651977,2.0840234635863817e-43,-0.1491025697192597,-0.11205082500979849,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.744228101],-0.06444768723809792,0.010315253855622727,4.1626280346918596e-10,-0.08466521328650639,-0.04423016118968945,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.746083955],0.045598052682026165,0.009550090844887784,1.8004709274547003e-06,0.026880218576960414,0.06431588678709191,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.750332458],0.002133756435449337,0.01182255913013519,0.8567743623223925,-0.021038033664710826,0.0253055465356095,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.750749662],-0.008591233576220825,0.008974400871057272,0.33841362755680204,-0.026180736066317968,0.008998268913876319,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.751348571],-0.10873292926244672,0.0065248233147198135,2.3745927758601723e-62,-0.12152134796478481,-0.09594451056010864,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.754312389],0.07970929851131858,0.0071309412709491485,5.228430328552655e-29,0.06573291044438798,0.09368568657824919,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.754829445],-0.05605279759757548,0.011475154657742659,1.0358142733930096e-06,-0.07854368744377814,-0.03356190775137281,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.755434585],-0.06974328744833956,0.005661001806748637,7.073375885961624e-35,-0.08083864710598307,-0.05864792779069605,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.756029989],-0.05998394897092417,0.00930642180286129,1.152683282708145e-10,-0.07822420052947061,-0.041743697412377725,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.757216464],-0.07623713341676314,0.01008647501511198,4.0820662802077586e-14,-0.09600626117734572,-0.056468005656180556,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.757970808],0.0532756415515011,0.00885569817165671,1.7880931896549366e-09,0.035918792077096744,0.07063249102590546,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.758798717],-0.03183513393502775,0.013177379295413145,0.01569668784169691,-0.05766232276466131,-0.006007945105394194,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.759883607],0.051827004589784606,0.008941715442897477,6.787807099941086e-09,0.034301564361699934,0.06935244481786929,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.760345702],-0.08061842536654518,0.009353968313760442,6.775780630571557e-18,-0.0989518663740445,-0.06228498435904585,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.760693773],0.03317960416219022,0.0044829712034076714,1.349054008548486e-13,0.024393142059781,0.04196606626459944,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.761418226],-0.013575805940543022,0.00871358951033316,0.11923233721098249,-0.03065412755686202,0.003502515675775978,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.762120172],-0.019157121386629415,0.012225186217510047,0.1171098241189843,-0.04311804607724456,0.004803803303985728,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.762602078],0.109532967686308,0.011355694365443966,5.128901836830813e-22,0.08727621571059341,0.1317897196620226,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.763673393],-0.01899591602906963,0.010995973671049772,0.08407184279020347,-0.04054762839927786,0.002555796341138606,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.766640955],0.007368891737216301,0.0088500687306269,0.40504967254050084,-0.009976924235516535,0.024714707709949137,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.767871931],0.09842016588909001,0.010791398955892846,7.495702747803904e-20,0.0772694125927369,0.11957091918544313,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.768515987],-0.022420138471945655,0.012038649017158697,0.06255423447679928,-0.04601545696809522,0.0011751800242039076,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.771160300],0.12334134274890032,0.010745240509402594,1.6880838468229385e-30,0.10228105834525042,0.14440162715255023,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.771990200],0.06128956210946348,0.008316445282168893,1.7103474863560382e-13,0.0449896288770144,0.07758949534191256,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.773418906],-0.11485277724289993,0.012007455569812895,1.1206923814014625e-21,-0.13838695770569806,-0.09131859678010178,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.774875821],0.04411445630440605,0.011081759644801611,6.867883152783809e-05,0.022394606515265512,0.0658343060935466,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.778240327],0.12453922089343633,0.010368946897646789,3.118599246683501e-33,0.1042164584164403,0.14486198337043238,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.778998620],0.17647752546428289,0.006023762667767767,1.1361177200343764e-188,0.16467116758404116,0.18828388334452462,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.779839471],0.21923830869116723,0.013293405669950976,4.170505480176481e-61,0.19318371234618276,0.2452929050361517,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.781842082],0.07565255522195441,0.013275545686442345,1.2076696170150807e-08,0.04963296380141134,0.10167214664249748,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.786091066],0.08024748360145334,0.006893664487631568,2.5573108383843343e-31,0.06673614948419271,0.09375881771871397,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.787025148],-0.011451863355220384,0.010398491232524145,0.27076590362046105,-0.031832531664523225,0.008928804954082457,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.789848216],0.043993124648236424,0.009779597201476243,6.8447543002121995e-06,0.024825466350034287,0.06316078294643857,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.791319847],0.04302871268205093,0.008055396009405847,9.21291791534821e-08,0.027240426622407797,0.05881699874169407,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.793224716],0.02296332016125396,0.013196042796763586,0.08182967231390396,-0.0029004484588518765,0.0488270887813598,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.794812542],0.08464997805380445,0.010462275357655435,5.919041194529087e-16,0.06414429515645888,0.10515566095115002,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.797828357],-0.12049691887151151,0.010966561136769224,4.381055493347505e-28,-0.1419909837338358,-0.0990028540091872,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.798911424],-0.001243270108513883,0.011013787326564222,0.9101232599541108,-0.022829896601963447,0.02034335638493568,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.799864342],0.06364767422533267,0.010181555426038833,4.071226379862996e-10,0.043692192283698195,0.08360315616696715,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.816200189],0.1099719353467887,0.010735849363634193,1.2666284311619641e-24,0.08893005725061842,0.13101381344295898,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.821695405],0.027969696133306222,0.011091230828366438,0.011676115028843049,0.006231283165487652,0.04970810910112479,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.829720705],0.008465397533638667,0.012115631842937508,0.48472892840149895,-0.015280804528465489,0.032211599595742824,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.831882777],0.14525611103302366,0.013857842418464576,1.0465299043847577e-25,0.11809523898940165,0.17241698307664566,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.835479236],0.13544542616864974,0.011569808033359366,1.176363616759705e-31,0.11276901911522319,0.1581218332220763,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.839068429],0.21826210651311073,0.00628291273406618,2.031789666854448e-264,0.20594782383633295,0.23057638918988851,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.840012044],0.03235344128155466,0.005567805145961086,6.217239558158511e-09,0.02144074372253415,0.04326613884057517,9819,54
log10_mod_idx,rf_adjusted_common_support,C(session_id)[T.847657808],0.08332291832282496,0.00815127475090806,1.5792831378619882e-24,0.06734671338295446,0.09929912326269545,9819,54
log10_mod_idx,rf_adjusted_common_support,"bs(relative_azimuth_deg, df=4, degree=2, include_intercept=False)[0]",-0.024023649180069967,0.05783473369896397,0.6778604865580715,-0.1373776442855043,0.08933034592536439,9819,54
log10_mod_idx,rf_adjusted_common_support,"bs(relative_azimuth_deg, df=4, degree=2, include_intercept=False)[1]",-0.008858309077473314,0.037670348921596125,0.814089705235111,-0.08269083624885898,0.06497421809391235,9819,54
log10_mod_idx,rf_adjusted_common_support,"bs(relative_azimuth_deg, df=4, degree=2, include_intercept=False)[2]",-0.05451840085066237,0.052036308087123576,0.29477719415981074,-0.15650769058985492,0.0474708888885302,9819,54
log10_mod_idx,rf_adjusted_common_support,"bs(relative_azimuth_deg, df=4, degree=2, include_intercept=False)[3]",-0.045626831349916394,0.042132638731747656,0.2788380946646766,-0.12820528583777913,0.03695162313794635,9819,54
log10_mod_idx,rf_adjusted_common_support,"bs(relative_elevation_deg, df=4, degree=2, include_intercept=False)[0]",0.012512544805614641,0.06328782337153667,0.8432730872924032,-0.11152930966252952,0.13655439927375881,9819,54
log10_mod_idx,rf_adjusted_common_support,"bs(relative_elevation_deg, df=4, degree=2, include_intercept=False)[1]",-0.01148587780525884,0.040862830822140324,0.7786461630123664,-0.09157555452300711,0.06860379891248944,9819,54
log10_mod_idx,rf_adjusted_common_support,"bs(relative_elevation_deg, df=4, degree=2, include_intercept=False)[2]",-0.023729784639855648,0.05622603724676798,0.6729939015694741,-0.1339307926369285,0.08647122335721721,9819,54
log10_mod_idx,rf_adjusted_common_support,"bs(relative_elevation_deg, df=4, degree=2, include_intercept=False)[3]",-0.026262939921298627,0.04662684193879797,0.5732592397717303,-0.1176498708341844,0.06512399099158714,9819,54
log10_mod_idx,rf_adjusted_common_support,rf_area_z,-0.036670603331633356,0.0061819569610239026,2.994924263673902e-09,-0.048787016329216885,-0.024554190334049826,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,Intercept,0.2691736601622347,0.08247736914593043,0.0011000391587567184,0.107520987096596,0.43082633322787345,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,"C(area, Treatment(reference='V1'))[T.LM]",-0.21910037052672363,0.02800426083128887,5.124298096899863e-15,-0.27398771316971554,-0.1642130278837317,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,"C(area, Treatment(reference='V1'))[T.RL]",-0.31263508947504315,0.028874056269091574,2.5490296497270883e-27,-0.3692271998500456,-0.2560429791000407,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,"C(area, Treatment(reference='V1'))[T.AL]",-0.26225139567872807,0.030756359865223157,1.505334151599047e-17,-0.32253275331011866,-0.20197003804733749,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,"C(area, Treatment(reference='V1'))[T.PM]",-0.3068705003741907,0.03798825209066464,6.581771810665607e-16,-0.38132610630752184,-0.2324148944408596,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,"C(area, Treatment(reference='V1'))[T.AM]",-0.350515528224412,0.025478688927887568,4.610123337400086e-43,-0.40045284089637107,-0.30057821555245295,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.719161530],-0.05296493246343177,0.011559430089696779,4.606215947685836e-06,-0.07562099912104606,-0.03030886580581748,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.721123822],-0.07063227973039474,0.011341118010846907,4.724810959171714e-10,-0.09286046257607322,-0.04840409688471626,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.732592105],-0.1898528874511134,0.023557859678307785,7.691852660590253e-16,-0.236025443973445,-0.1436803309287818,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.737581020],-0.16070937155514103,0.028273398954027855,1.3148850091182821e-08,-0.21612421522556807,-0.105294527884714,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.739448407],-0.051119708776010506,0.030238363793009485,0.09092124592275648,-0.11038581276172907,0.008146395209708064,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.742951821],-0.24726844330059172,0.02763813443243269,3.664665415966608e-19,-0.3014381913880362,-0.1930986952131473,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.744228101],-0.04742976679123598,0.012521235219411201,0.0001518976602475641,-0.07197093686323641,-0.022888596719235543,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.746083955],-0.06483560847519104,0.022009865644848914,0.003221704658260685,-0.10797415244366036,-0.021697064506721722,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.750332458],-0.10225438035973557,0.026690208297471003,0.00012754204583507263,-0.15456622736265085,-0.049942533356820286,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.750749662],0.01626445755781881,0.010970873259213693,0.13820396031978072,-0.005238058909193589,0.037766974024831215,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.751348571],-0.06540763590772802,0.007347596421384018,5.489418669166195e-19,-0.07980866026657608,-0.05100661154887996,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.754312389],0.1121163105816364,0.009409926571879838,9.924058075343345e-33,0.09367319340358546,0.13055942775968735,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.754829445],-0.025480826227726294,0.012095004417040771,0.035141581286841694,-0.04918659927797908,-0.0017750531774735102,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.755434585],-0.03543285249904152,0.007101200040200365,6.04733702241307e-07,-0.04935094882484862,-0.021514756173234416,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.756029989],-0.03433947818514872,0.010006899455194469,0.0006000756353133294,-0.05395264071424337,-0.014726315656054076,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.757216464],-0.04518583780325691,0.010749174840253914,2.6263750877984613e-05,-0.06625383335367867,-0.024117842252835153,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.757970808],0.08418842547054761,0.009993388450750403,3.6256517387953896e-17,0.0646017440235583,0.10377510691753693,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.758798717],0.0011037771589048374,0.014327950184454903,0.9385943960241243,-0.0269784891749108,0.029186043492720474,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.759883607],0.09079781053201227,0.011443543958925172,2.114922340301715e-15,0.06836887651701803,0.11322674454700651,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.760345702],-0.054898241980059784,0.012456784120497633,1.0476581990532699e-05,-0.07931309021942559,-0.03048339374069397,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.760693773],-0.08320810988202612,0.024336551477597123,0.0006283805677413591,-0.13090687428602152,-0.035509345478030724,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.761418226],0.04443807546100501,0.012158458889010638,0.0002572720088871224,0.020607933931033284,0.06826821699097674,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.762120172],-0.1354872414841699,0.028236600110234128,1.600303387741823e-06,-0.19082996074608852,-0.0801445222222513,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.762602078],0.15333977331629722,0.012487425316657563,1.1666721510467553e-34,0.12886486943601472,0.17781467719657973,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.763673393],0.023007510499535547,0.011274973876836028,0.041292377337801625,0.0009089677743069832,0.04510605322476411,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.766640955],0.03766758456206097,0.009157154034439516,3.8977302389272716e-05,0.019719892453673865,0.05561527667044808,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.767871931],0.12895937024311468,0.012388680822986903,2.2451182579947154e-25,0.10467800201409833,0.15324073847213104,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.768515987],0.005956927154392076,0.013117346047988001,0.6497381811441612,-0.01975259867241322,0.03166645298119737,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.771160300],0.16029294783645565,0.011415143686742832,8.60840878094278e-45,0.13791967733208993,0.18266621834082136,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.771990200],0.10168894911724916,0.010580014214934793,7.155599453100588e-22,0.08095250230005514,0.12242539593444317,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.773418906],-0.08490539200471633,0.013191167191322371,1.2223271675561738e-10,-0.11075960461375456,-0.05905117939567811,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.774875821],0.08081213880709964,0.011072868053884534,2.9161684881919606e-13,0.05910971621592184,0.10251456139827744,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.778240327],0.15843638302347754,0.010945752956256431,1.7511294856765562e-47,0.1369831014455421,0.17988966460141298,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.778998620],0.21450723584248496,0.008906158419976017,3.566743078430041e-128,0.1970514860987238,0.23196298558624612,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.779839471],0.2534508166708781,0.014398782860474838,2.367758842567695e-69,0.2252297208431348,0.2816719124986214,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.781842082],0.11836203718365337,0.015435296451924239,1.7433017105446325e-14,0.08810941204718298,0.14861466232012377,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.786091066],0.11631409978974208,0.009423808601695397,5.341715880653983e-35,0.09784377433322033,0.13478442524626383,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.787025148],0.012757943056214742,0.011456752466440378,0.2654619337722627,-0.009696879157798835,0.03521276527022832,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.789848216],0.0652229106503196,0.010778418624206492,1.4372578804778045e-09,0.044097598336579114,0.08634822296406008,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.791319847],0.06788415755558745,0.009003452152184812,4.7072123610919695e-14,0.050237715600775584,0.08553059951039932,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.793224716],0.04718361696056058,0.014406586843194654,0.0010560889228487952,0.018947225607750466,0.0754200083133707,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.794812542],0.11546643512618947,0.011337361032656607,2.3232427689636175e-24,0.09324561582245468,0.13768725442992424,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.797828357],-0.07794029902105777,0.011596887532030368,1.8073622743191406e-11,-0.10066978091659888,-0.05521081712551666,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.798911424],0.03180674164681721,0.011141815097734467,0.004307503911747569,0.009969185332853032,0.05364429796078139,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.799864342],0.09609650534494123,0.011243451342601473,1.2645315929556474e-17,0.07405974565151383,0.11813326503836863,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.816200189],0.13625520597483098,0.011733124963247524,3.545304431735732e-31,0.11325870362075799,0.15925170832890398,9819,54
log10_mod_idx,rf_depth_adjusted_common_support,C(session_id)[T.821695405],0.0396998869177356,0.011695308461156177,0.0006875055462740255,0.016777503545782932,0.06262227028968827,9819,54
