outcome,area,session_id,cohort,n_hva_available,n_hva_matched,hva_discarded_fraction,n_v1_candidates,n_unique_v1_matched,hva_mean,matched_v1_mean,matched_difference_hva_minus_v1,mean_match_distance_deg,median_match_distance_deg
timescale_ms,AM,797828357,Brain Observatory 1.1,17,8,0.5294117647058824,32,5,57.0318602018291,67.11212393390414,-10.080263732075046,5.943731587580393,5.5070079888618455
timescale_ms,LM,816200189,Functional Connectivity,27,22,0.18518518518518523,36,8,43.28494713567283,56.21314417236722,-12.928197036694392,2.786816893026834,2.142117603500175
timescale_ms,AM,821695405,Functional Connectivity,15,8,0.4666666666666667,5,3,49.35554194862844,40.04184061013687,9.313701338491569,3.7967153753718295,3.3943864775012935
timescale_ms,LM,829720705,Functional Connectivity,49,32,0.34693877551020413,22,11,38.533850106916205,40.210589770130014,-1.6767396632138087,5.377019161279108,5.656854249492381
timescale_ms,AM,829720705,Functional Connectivity,18,14,0.2222222222222222,22,6,48.71272700720028,43.92139889186007,4.791328115340207,5.081148672063144,4.382573800925386
timescale_ms,AL,831882777,Functional Connectivity,31,27,0.12903225806451613,15,11,42.754775476096576,33.90624589809464,8.848529578001937,5.143187398090065,5.0
timescale_ms,AM,831882777,Functional Connectivity,7,5,0.2857142857142857,15,5,47.3114433805661,50.843854491447786,-3.5324111108816894,4.512846912148298,4.713573803389523
timescale_ms,LM,835479236,Functional Connectivity,31,22,0.29032258064516125,27,10,40.96123374235621,70.3434277416094,-29.382193999253197,3.8076739544453773,2.8838756607602836
timescale_ms,RL,835479236,Functional Connectivity,8,5,0.375,27,4,51.38789810060247,43.10108577746771,8.286812323134761,5.568154512412183,6.102642460442852
timescale_ms,LM,839068429,Functional Connectivity,10,10,0.0,49,3,27.349566713324766,27.243599634455155,0.10596707886961099,4.778675606362495,4.246266612236831
timescale_ms,PM,839068429,Functional Connectivity,20,12,0.4,49,9,40.264325599017816,25.185338147099788,15.078987451918028,4.465742878460601,3.8828007700185765
timescale_ms,AM,839068429,Functional Connectivity,9,8,0.11111111111111116,49,6,48.63885247538697,21.175626302949134,27.463226172437835,2.8119834439798845,1.7638090434819014
timescale_ms,LM,840012044,Functional Connectivity,31,24,0.22580645161290325,22,6,39.40649773724822,26.673691412642615,12.732806324605608,6.50969204402999,6.915001689474993
timescale_ms,PM,840012044,Functional Connectivity,23,17,0.26086956521739135,22,12,42.7170224295252,31.089261353021456,11.627761076503745,6.242208505762504,7.119464656840437
timescale_ms,LM,847657808,Functional Connectivity,20,16,0.19999999999999996,28,5,35.47633532870342,27.812433766401185,7.663901562302236,4.198709418346026,4.713573803389531
timescale_ms,RL,847657808,Functional Connectivity,9,7,0.2222222222222222,28,6,44.0517235138762,42.684631194824014,1.3670923190521833,5.9324557064776045,6.373774391990981
timescale_ms,AM,847657808,Functional Connectivity,18,9,0.5,28,5,57.54021991681321,51.95635948454669,5.583860432266519,6.41287102149903,7.071067811865477
rf_area_deg2,LM,715093703,Brain Observatory 1.1,14,6,0.5714285714285714,82,5,783.3333333333334,466.6666666666667,316.6666666666667,5.4592025211465325,7.333644218377182
rf_area_deg2,RL,715093703,Brain Observatory 1.1,43,26,0.39534883720930236,82,9,850.0,507.6923076923077,342.3076923076923,6.026539999855578,7.1798788402110505
rf_area_deg2,PM,715093703,Brain Observatory 1.1,49,37,0.24489795918367352,82,17,862.1621621621622,675.6756756756756,186.48648648648657,4.382864592272215,4.044581807801639
rf_area_deg2,AM,715093703,Brain Observatory 1.1,32,28,0.125,82,17,1146.4285714285713,467.85714285714283,678.5714285714284,4.1601732931059985,3.4506392874994978
rf_area_deg2,LM,719161530,Brain Observatory 1.1,47,38,0.19148936170212771,76,13,836.8421052631579,736.8421052631579,100.0,3.6322846332541445,3.444454289151712
rf_area_deg2,AL,719161530,Brain Observatory 1.1,17,10,0.4117647058823529,76,6,810.0,580.0,230.0,4.742508379007305,3.8975424859373686
rf_area_deg2,AM,719161530,Brain Observatory 1.1,41,39,0.04878048780487809,76,22,858.974358974359,592.3076923076923,266.66666666666674,3.260592698477035,2.5
rf_area_deg2,RL,721123822,Brain Observatory 1.1,12,8,0.33333333333333337,50,4,1112.5,500.0,612.5,6.468202995027527,6.93273812714153
rf_area_deg2,AL,721123822,Brain Observatory 1.1,20,13,0.35,50,7,723.0769230769231,761.5384615384615,-38.46153846153845,4.818405713227507,4.370840308224496
rf_area_deg2,AM,721123822,Brain Observatory 1.1,43,37,0.13953488372093026,50,14,843.2432432432432,618.918918918919,224.32432432432427,4.946123847772784,5.0
rf_area_deg2,AL,732592105,Brain Observatory 1.1,12,10,0.16666666666666663,139,8,920.0,730.0,190.0,4.154181379234336,3.9324128059345402
rf_area_deg2,PM,732592105,Brain Observatory 1.1,54,49,0.09259259259259256,139,29,900.0,655.1020408163265,244.8979591836735,2.469914752355062,1.8892352950334033
rf_area_deg2,LM,739448407,Brain Observatory 1.1,45,42,0.06666666666666665,38,14,645.2380952380952,602.3809523809524,42.857142857142776,4.925856246487331,4.73606797749979
rf_area_deg2,LM,742951821,Brain Observatory 1.1,16,10,0.375,75,4,580.0,920.0,-340.0,6.465389334354232,6.330618877807475
rf_area_deg2,AL,742951821,Brain Observatory 1.1,15,12,0.19999999999999996,75,8,975.0,1200.0,-225.0,6.778503568780544,7.989124186240771
rf_area_deg2,RL,746083955,Brain Observatory 1.1,45,45,0.0,38,14,591.1111111111111,460.0,131.1111111111111,3.9711827129334107,4.5069390943299865
rf_area_deg2,PM,746083955,Brain Observatory 1.1,61,55,0.09836065573770492,38,25,852.7272727272727,514.5454545454545,338.18181818181824,3.6509707392915693,3.49725277896808
rf_area_deg2,LM,750332458,Brain Observatory 1.1,24,20,0.16666666666666663,95,7,555.0,475.0,80.0,5.0429916207460215,5.0
rf_area_deg2,RL,750332458,Brain Observatory 1.1,11,8,0.2727272727272727,95,4,925.0,425.0,500.0,6.015859779004492,6.813396052210399
rf_area_deg2,AL,750332458,Brain Observatory 1.1,56,37,0.3392857142857143,95,8,916.2162162162163,727.027027027027,189.18918918918928,5.961261022953579,7.1203152317857406
rf_area_deg2,AM,750332458,Brain Observatory 1.1,49,46,0.061224489795918324,95,25,973.9130434782609,536.9565217391304,436.9565217391305,3.4749306461286182,2.606822748655901
rf_area_deg2,LM,750749662,Brain Observatory 1.1,9,9,0.0,87,5,800.0,633.3333333333334,166.66666666666663,5.160513856889576,5.539098302070474
rf_area_deg2,RL,750749662,Brain Observatory 1.1,29,29,0.0,87,12,875.8620689655172,568.9655172413793,306.8965517241379,4.004353956222914,3.605551275463989
rf_area_deg2,AL,750749662,Brain Observatory 1.1,34,28,0.17647058823529416,87,13,1075.0,496.42857142857144,578.5714285714286,4.217837353016489,4.343462499902714
rf_area_deg2,PM,750749662,Brain Observatory 1.1,6,6,0.0,87,4,933.3333333333334,716.6666666666666,216.66666666666674,5.212641448753797,5.252723182320185
rf_area_deg2,AM,750749662,Brain Observatory 1.1,23,19,0.17391304347826086,87,13,1310.5263157894738,478.94736842105266,831.578947368421,4.700042356240281,4.746369665333711
rf_area_deg2,LM,751348571,Brain Observatory 1.1,25,21,0.16000000000000003,66,10,819.047619047619,1004.7619047619048,-185.71428571428578,4.148525283779599,4.5069390943299865
rf_area_deg2,RL,751348571,Brain Observatory 1.1,29,17,0.4137931034482759,66,10,764.7058823529412,741.1764705882352,23.52941176470597,5.5308891029952125,6.17802962116563
rf_area_deg2,PM,751348571,Brain Observatory 1.1,6,6,0.0,66,5,1083.3333333333333,683.3333333333334,399.9999999999999,3.546495731401134,2.601841261986199
rf_area_deg2,AM,751348571,Brain Observatory 1.1,36,35,0.02777777777777779,66,18,1000.0,748.5714285714286,251.42857142857144,4.344435131269355,4.517327749898163
rf_area_deg2,RL,754312389,Brain Observatory 1.1,16,7,0.5625,132,5,1071.4285714285713,571.4285714285714,499.9999999999999,3.5118807133423764,2.874689026660103
rf_area_deg2,PM,754312389,Brain Observatory 1.1,22,21,0.045454545454545414,132,13,923.8095238095239,671.4285714285714,252.3809523809524,2.4648982146336094,2.0209111806311544
rf_area_deg2,AM,754312389,Brain Observatory 1.1,39,37,0.05128205128205132,132,17,745.9459459459459,391.8918918918919,354.05405405405406,3.4860709444676328,3.1622776601683795
rf_area_deg2,AM,754829445,Brain Observatory 1.1,39,39,0.0,115,12,774.3589743589744,482.05128205128204,292.3076923076923,3.893166853788522,3.590120053702941
rf_area_deg2,LM,755434585,Brain Observatory 1.1,24,22,0.08333333333333337,128,14,781.8181818181819,522.7272727272727,259.0909090909091,2.8360143906660977,2.2818505345584974
rf_area_deg2,RL,755434585,Brain Observatory 1.1,8,6,0.25,128,5,800.0,600.0,200.0,5.938746197486245,7.084058550523977
rf_area_deg2,AL,755434585,Brain Observatory 1.1,9,6,0.33333333333333337,128,4,1066.6666666666667,716.6666666666666,350.0000000000001,6.827218193047655,7.354637559982152
rf_area_deg2,PM,755434585,Brain Observatory 1.1,43,27,0.37209302325581395,128,10,1051.851851851852,1100.0,-48.14814814814804,5.5696031134777035,5.5622579947355915
rf_area_deg2,AM,755434585,Brain Observatory 1.1,56,53,0.0535714285714286,128,25,1003.7735849056604,620.7547169811321,383.0188679245283,3.6416177023189626,3.3668182309117896
rf_area_deg2,LM,756029989,Brain Observatory 1.1,11,8,0.2727272727272727,85,4,712.5,1125.0,-412.5,5.20226940414535,5.702267327696265
rf_area_deg2,AL,756029989,Brain Observatory 1.1,12,9,0.25,85,4,711.1111111111111,500.0,211.1111111111111,5.202201894150901,4.231218500621305
rf_area_deg2,PM,756029989,Brain Observatory 1.1,8,6,0.25,85,4,766.6666666666666,1033.3333333333333,-266.66666666666663,6.947701098666594,7.026319434243232
rf_area_deg2,AM,756029989,Brain Observatory 1.1,52,51,0.019230769230769273,85,29,964.7058823529412,760.7843137254902,203.92156862745105,3.0260139973507787,2.1344268551533947
rf_area_deg2,LM,757216464,Brain Observatory 1.1,44,39,0.11363636363636365,134,14,684.6153846153846,848.7179487179487,-164.1025641025641,4.867725413595428,5.0
rf_area_deg2,RL,757216464,Brain Observatory 1.1,21,18,0.1428571428571429,134,10,738.8888888888889,894.4444444444445,-155.55555555555554,4.092255878617269,3.7390756383015296
rf_area_deg2,AL,757216464,Brain Observatory 1.1,27,14,0.4814814814814815,134,6,800.0,985.7142857142857,-185.71428571428567,6.134841972267013,7.148430437804954
rf_area_deg2,AM,757216464,Brain Observatory 1.1,14,12,0.1428571428571429,134,10,958.3333333333334,725.0,233.33333333333337,3.981257647969969,2.5703155659411685
rf_area_deg2,RL,757970808,Brain Observatory 1.1,59,53,0.10169491525423724,140,31,730.188679245283,509.4339622641509,220.75471698113205,2.8531324290097313,2.143
rf_area_deg2,AL,757970808,Brain Observatory 1.1,6,6,0.0,140,5,900.0,566.6666666666666,333.33333333333337,4.037975700181213,3.9730155007445545
rf_area_deg2,AM,757970808,Brain Observatory 1.1,39,36,0.07692307692307687,140,14,727.7777777777778,363.8888888888889,363.8888888888889,4.30881846195589,4.8959468378910245
rf_area_deg2,AL,758798717,Brain Observatory 1.1,47,42,0.1063829787234043,79,14,683.3333333333334,390.4761904761905,292.8571428571429,4.462644096993001,5.0
rf_area_deg2,PM,758798717,Brain Observatory 1.1,6,6,0.0,79,4,1516.6666666666667,800.0,716.6666666666667,4.871808327843705,5.041021638201685
rf_area_deg2,AM,758798717,Brain Observatory 1.1,16,11,0.3125,79,10,809.0909090909091,663.6363636363636,145.4545454545455,2.1582731872387217,0.4395565947634049
rf_area_deg2,AL,759883607,Brain Observatory 1.1,12,7,0.41666666666666663,81,7,871.4285714285714,657.1428571428571,214.28571428571433,2.9870856214245882,1.639139103310029
rf_area_deg2,PM,759883607,Brain Observatory 1.1,71,63,0.11267605633802813,81,23,701.5873015873016,934.9206349206349,-233.33333333333337,2.903652457556789,2.3574940084759515
rf_area_deg2,AM,759883607,Brain Observatory 1.1,64,51,0.203125,81,23,966.6666666666666,719.6078431372549,247.0588235294117,3.3238707951903237,2.5996249729528285
rf_area_deg2,LM,760345702,Brain Observatory 1.1,25,11,0.56,89,9,936.3636363636364,854.5454545454545,81.81818181818187,5.347350546591567,4.573236272050683
rf_area_deg2,AL,760345702,Brain Observatory 1.1,46,43,0.06521739130434778,89,19,897.6744186046511,681.3953488372093,216.2790697674418,3.2564106554029997,3.3336000059995228
rf_area_deg2,PM,760345702,Brain Observatory 1.1,53,50,0.05660377358490565,89,19,686.0,1114.0,-428.0,3.641115269350515,3.245711000464484
rf_area_deg2,AM,760345702,Brain Observatory 1.1,20,18,0.09999999999999998,89,12,950.0,633.3333333333334,316.66666666666663,3.433260196372893,2.8431358398260853
rf_area_deg2,RL,760693773,Brain Observatory 1.1,22,21,0.045454545454545414,137,5,571.4285714285714,428.57142857142856,142.8571428571429,4.369494445300046,4.68004380321381
rf_area_deg2,AL,760693773,Brain Observatory 1.1,18,13,0.2777777777777778,137,11,1115.3846153846155,507.6923076923077,607.6923076923078,4.300618655788547,3.7266309181350374
rf_area_deg2,PM,760693773,Brain Observatory 1.1,63,63,0.0,137,34,803.1746031746031,566.6666666666666,236.5079365079365,2.605570848531387,2.23606797749979
rf_area_deg2,AM,760693773,Brain Observatory 1.1,38,37,0.02631578947368418,137,22,951.3513513513514,583.7837837837837,367.5675675675676,3.785180544968713,3.3259243827844287
rf_area_deg2,RL,761418226,Brain Observatory 1.1,10,10,0.0,52,7,470.0,410.0,60.0,3.976356375909796,4.086772589251526
rf_area_deg2,AL,761418226,Brain Observatory 1.1,13,10,0.23076923076923073,52,8,630.0,750.0,-120.0,3.4646828554887876,4.028257839093703
rf_area_deg2,PM,761418226,Brain Observatory 1.1,14,14,0.0,52,5,764.2857142857143,664.2857142857143,100.0,4.662072530035156,4.73606797749979
rf_area_deg2,AM,762120172,Brain Observatory 1.1,17,16,0.05882352941176472,117,11,843.75,450.0,393.75,3.6665624568970943,3.3997796630111075
rf_area_deg2,RL,762602078,Brain Observatory 1.1,30,19,0.3666666666666667,98,7,452.63157894736844,363.1578947368421,89.47368421052636,4.563919514265149,3.7266309181350374
rf_area_deg2,AM,762602078,Brain Observatory 1.1,22,17,0.2272727272727273,98,11,664.7058823529412,347.05882352941177,317.64705882352945,4.159477644401198,5.0
rf_area_deg2,LM,763673393,Brain Observatory 1.1,10,10,0.0,96,6,550.0,460.0,90.0,3.489684738410863,3.3985157552429035
rf_area_deg2,AM,763673393,Brain Observatory 1.1,23,23,0.0,96,18,895.6521739130435,756.5217391304348,139.13043478260875,3.8000486500750554,2.94486756917862
rf_area_deg2,LM,766640955,Functional Connectivity,32,28,0.125,67,12,728.5714285714286,632.1428571428571,96.42857142857144,3.265546926278182,3.0540422552957702
rf_area_deg2,AL,766640955,Functional Connectivity,5,5,0.0,67,5,1280.0,800.0,480.0,5.128055886560041,6.836406146507095
rf_area_deg2,AM,766640955,Functional Connectivity,17,12,0.2941176470588235,67,6,1016.6666666666666,516.6666666666666,500.0,4.937991024772955,4.558026299637591
rf_area_deg2,AL,767871931,Functional Connectivity,22,20,0.09090909090909094,137,6,905.0,285.0,620.0,4.594398284337966,4.472135954999582
rf_area_deg2,PM,767871931,Functional Connectivity,6,6,0.0,137,2,1150.0,900.0,250.0,5.69661851070605,6.4217660693946295
rf_area_deg2,AM,767871931,Functional Connectivity,17,17,0.0,137,12,888.2352941176471,370.5882352941176,517.6470588235295,4.448038736484466,4.472135954999582
rf_area_deg2,LM,768515987,Functional Connectivity,50,49,0.020000000000000018,92,27,791.8367346938776,669.3877551020408,122.44897959183675,2.552638866307154,2.8284271247461903
rf_area_deg2,AL,768515987,Functional Connectivity,45,32,0.28888888888888886,92,16,1168.75,650.0,518.75,3.869300005830474,3.3483390877454986
rf_area_deg2,AM,768515987,Functional Connectivity,31,31,0.0,92,21,970.9677419354839,709.6774193548387,261.29032258064524,3.275012277235455,2.8504385627478483
rf_area_deg2,AL,771160300,Functional Connectivity,16,16,0.0,131,13,1137.5,662.5,475.0,2.76981271914008,2.1105165572928066
rf_area_deg2,PM,771160300,Functional Connectivity,6,5,0.16666666666666663,131,5,400.0,380.0,20.0,2.0711252384405396,2.357494008475947
rf_area_deg2,AM,771160300,Functional Connectivity,69,63,0.08695652173913049,131,33,757.1428571428571,607.936507936508,149.20634920634916,2.7362308595245146,2.2873209219521433
rf_area_deg2,PM,771990200,Functional Connectivity,18,17,0.05555555555555558,94,12,1105.8823529411766,835.2941176470588,270.5882352941178,3.685259798274808,3.1622776601683795
rf_area_deg2,AM,771990200,Functional Connectivity,25,25,0.0,94,21,992.0,692.0,300.0,3.1263547799522633,2.5
rf_area_deg2,AL,773418906,Brain Observatory 1.1,23,15,0.34782608695652173,89,8,1160.0,633.3333333333334,526.6666666666666,5.026930832476227,5.0
rf_area_deg2,AM,773418906,Brain Observatory 1.1,17,17,0.0,89,10,888.2352941176471,482.3529411764706,405.88235294117646,4.227741484472419,3.004256313965245
rf_area_deg2,LM,774875821,Functional Connectivity,69,69,0.0,129,36,681.1594202898551,501.4492753623188,179.7101449275363,2.0960227119280592,1.735283838454103
rf_area_deg2,RL,774875821,Functional Connectivity,8,8,0.0,129,7,475.0,575.0,-100.0,5.971866087485346,6.068206901212484
rf_area_deg2,AL,774875821,Functional Connectivity,30,29,0.033333333333333326,129,16,879.3103448275862,431.0344827586207,448.27586206896547,3.616264539559543,2.748171210095911
rf_area_deg2,AM,774875821,Functional Connectivity,50,50,0.0,129,31,950.0,538.0,412.0,2.8033047865078005,2.2884538526554428
rf_area_deg2,LM,778240327,Functional Connectivity,55,52,0.054545454545454564,122,26,746.1538461538462,471.15384615384613,275.00000000000006,2.42564178654068,1.762522338587516
rf_area_deg2,RL,778240327,Functional Connectivity,10,10,0.0,122,3,990.0,490.0,500.0,8.264003301992222,8.845459547232405
rf_area_deg2,AL,778240327,Functional Connectivity,44,43,0.022727272727272707,122,17,674.4186046511628,360.4651162790698,313.95348837209303,4.497311087518148,5.0
rf_area_deg2,AM,778240327,Functional Connectivity,45,38,0.15555555555555556,122,16,892.1052631578947,600.0,292.1052631578947,4.214380714237625,3.784212775427767
rf_area_deg2,RL,778998620,Functional Connectivity,17,15,0.11764705882352944,113,10,993.3333333333334,593.3333333333334,400.0,4.326475559065431,4.166400004800306
rf_area_deg2,PM,778998620,Functional Connectivity,26,15,0.42307692307692313,113,8,906.6666666666666,573.3333333333334,333.33333333333326,5.41772887778283,5.666823537044365
rf_area_deg2,AM,778998620,Functional Connectivity,19,14,0.26315789473684215,113,6,1007.1428571428571,464.2857142857143,542.8571428571429,3.345364188791797,3.5911230834102144
rf_area_deg2,AL,781842082,Functional Connectivity,48,34,0.29166666666666663,95,14,888.2352941176471,567.6470588235294,320.5882352941177,4.85722436076499,4.870588534520488
rf_area_deg2,AM,781842082,Functional Connectivity,52,49,0.05769230769230771,95,29,1028.5714285714287,569.3877551020408,459.1836734693878,3.5034948590891735,3.0
rf_area_deg2,RL,786091066,Functional Connectivity,27,26,0.03703703703703709,121,14,915.3846153846154,357.6923076923077,557.6923076923076,3.655733950968762,2.6072470042379727
rf_area_deg2,AL,786091066,Functional Connectivity,28,27,0.0357142857142857,121,16,937.0370370370371,777.7777777777778,159.25925925925924,3.799505462206137,3.3541019662496847
rf_area_deg2,PM,786091066,Functional Connectivity,32,30,0.0625,121,14,666.6666666666666,640.0,26.66666666666663,4.499445686683353,3.7691122084613298
rf_area_deg2,AM,786091066,Functional Connectivity,59,59,0.0,121,31,801.6949152542373,498.3050847457627,303.38983050847463,3.5271847241716103,2.6221107909468633
rf_area_deg2,AM,787025148,Functional Connectivity,37,32,0.1351351351351351,97,18,865.625,731.25,134.375,3.9643457006555507,3.5777991447535253
rf_area_deg2,LM,789848216,Functional Connectivity,8,6,0.25,25,4,733.3333333333334,650.0,83.33333333333337,2.6998386052063115,1.5329826275647487
rf_area_deg2,RL,789848216,Functional Connectivity,28,26,0.0714285714285714,25,10,811.5384615384615,476.9230769230769,334.61538461538464,2.9885454506921665,2.23606797749979
rf_area_deg2,LM,791319847,Brain Observatory 1.1,16,15,0.0625,116,12,940.0,526.6666666666666,413.33333333333337,4.128311918983277,4.231218500621301
rf_area_deg2,RL,791319847,Brain Observatory 1.1,39,35,0.10256410256410253,116,14,714.2857142857143,762.8571428571429,-48.571428571428555,3.9568165822699006,3.435517137200749
rf_area_deg2,AL,791319847,Brain Observatory 1.1,9,9,0.0,116,8,677.7777777777778,655.5555555555555,22.222222222222285,4.628009743942608,3.1622776601683795
rf_area_deg2,AM,791319847,Brain Observatory 1.1,38,35,0.07894736842105265,116,19,1085.7142857142858,608.5714285714286,477.1428571428572,3.990463399144492,4.3123980567661
rf_area_deg2,RL,793224716,Functional Connectivity,9,9,0.0,121,5,933.3333333333334,411.1111111111111,522.2222222222223,3.617557730995891,2.7950849718747373
rf_area_deg2,AL,793224716,Functional Connectivity,49,48,0.020408163265306145,121,22,675.0,466.6666666666667,208.33333333333331,2.9191678909643834,2.5
rf_area_deg2,LM,794812542,Functional Connectivity,18,17,0.05555555555555558,102,8,811.7647058823529,758.8235294117648,52.941176470588175,5.598685448862455,6.8722469396842785
rf_area_deg2,AL,794812542,Functional Connectivity,26,21,0.1923076923076923,102,9,942.8571428571429,671.4285714285714,271.42857142857144,3.8062950879572264,3.622889730587994
rf_area_deg2,AM,794812542,Functional Connectivity,59,58,0.016949152542372836,102,25,868.9655172413793,408.62068965517244,460.34482758620686,3.631618986670239,3.2963006013006613
rf_area_deg2,AL,797828357,Brain Observatory 1.1,18,17,0.05555555555555558,102,9,782.3529411764706,623.5294117647059,158.82352941176475,4.56469834750723,3.952847075210474
rf_area_deg2,AM,797828357,Brain Observatory 1.1,34,26,0.23529411764705888,102,15,888.4615384615385,588.4615384615385,300.0,4.8237572004719675,4.919175479373086
rf_area_deg2,LM,798911424,Brain Observatory 1.1,38,32,0.1578947368421053,118,11,696.875,403.125,293.75,5.03799154147941,5.0
rf_area_deg2,RL,798911424,Brain Observatory 1.1,14,13,0.0714285714285714,118,7,684.6153846153846,423.0769230769231,261.53846153846155,2.2254012099932767,0.3569999999999991
rf_area_deg2,AL,798911424,Brain Observatory 1.1,55,48,0.12727272727272732,118,16,929.1666666666666,654.1666666666666,275.0,5.010474075729707,4.9286830278980425
rf_area_deg2,AM,798911424,Brain Observatory 1.1,54,45,0.16666666666666663,118,19,1093.3333333333333,611.1111111111111,482.2222222222222,4.50763448295434,3.952847075210474
rf_area_deg2,LM,799864342,Brain Observatory 1.1,16,14,0.125,116,10,828.5714285714286,528.5714285714286,300.0,4.622239532448199,4.363315459067522
rf_area_deg2,RL,799864342,Brain Observatory 1.1,20,19,0.050000000000000044,116,14,900.0,410.5263157894737,489.4736842105263,3.7994630424897777,3.2397797764663014
rf_area_deg2,AL,799864342,Brain Observatory 1.1,8,7,0.125,116,6,914.2857142857143,528.5714285714286,385.7142857142858,6.177096635248555,6.466969924160775
rf_area_deg2,LM,816200189,Functional Connectivity,43,41,0.046511627906976716,87,20,629.2682926829268,568.2926829268292,60.97560975609758,2.3268726795168955,2.2220000000000013
rf_area_deg2,PM,816200189,Functional Connectivity,11,10,0.09090909090909094,87,6,800.0,560.0,240.0,3.4831195917490105,2.759885834322158
rf_area_deg2,AM,816200189,Functional Connectivity,5,5,0.0,87,4,1180.0,440.0,740.0,2.774883014881182,3.1622776601683795
rf_area_deg2,LM,821695405,Functional Connectivity,35,15,0.5714285714285714,37,8,653.3333333333334,533.3333333333334,120.0,3.879301818927622,3.020761493398643
rf_area_deg2,AL,821695405,Functional Connectivity,22,11,0.5,37,7,890.9090909090909,509.09090909090907,381.8181818181818,5.871463335730106,4.988106855310943
rf_area_deg2,PM,821695405,Functional Connectivity,24,24,0.0,37,14,987.5,391.6666666666667,595.8333333333333,3.013863843236583,2.4287470042379686
rf_area_deg2,AM,821695405,Functional Connectivity,34,25,0.2647058823529411,37,16,888.0,528.0,360.0,2.8571088964638136,2.357494008475937
rf_area_deg2,LM,829720705,Functional Connectivity,73,60,0.17808219178082196,62,18,623.3333333333334,535.0,88.33333333333337,4.148821943672975,4.231218500621298
rf_area_deg2,AL,829720705,Functional Connectivity,6,6,0.0,62,5,1300.0,400.0,900.0,3.799336119217982,2.6752192813739226
rf_area_deg2,AM,829720705,Functional Connectivity,39,31,0.20512820512820518,62,16,877.4193548387096,606.4516129032259,270.9677419354838,3.371708237292027,3.004810975752053
rf_area_deg2,AL,831882777,Functional Connectivity,70,67,0.042857142857142816,70,21,792.5373134328358,534.3283582089553,258.2089552238806,3.7905340122749673,3.7266309181350348
rf_area_deg2,PM,831882777,Functional Connectivity,10,8,0.19999999999999996,70,6,1000.0,387.5,612.5,3.4482204409930945,2.006819031477907
rf_area_deg2,AM,831882777,Functional Connectivity,39,34,0.1282051282051282,70,13,961.7647058823529,632.3529411764706,329.4117647058823,4.483513137010378,3.726630918135044
rf_area_deg2,LM,835479236,Functional Connectivity,74,73,0.013513513513513487,66,23,708.2191780821918,445.2054794520548,263.01369863013696,4.155856143709849,4.47213595499958
rf_area_deg2,RL,835479236,Functional Connectivity,20,18,0.09999999999999998,66,10,850.0,450.0,400.0,5.0519945319103865,5.156837226024052
rf_area_deg2,LM,839068429,Functional Connectivity,14,14,0.0,95,5,885.7142857142857,1092.857142857143,-207.14285714285722,4.959081629613412,4.543652997261048
rf_area_deg2,RL,839068429,Functional Connectivity,6,6,0.0,95,3,766.6666666666666,950.0,-183.33333333333337,6.485919942821152,5.532724428727329
rf_area_deg2,PM,839068429,Functional Connectivity,29,21,0.27586206896551724,95,13,876.1904761904761,680.952380952381,195.23809523809518,4.919303418463568,3.9017660104111838
rf_area_deg2,AM,839068429,Functional Connectivity,13,12,0.07692307692307687,95,11,1108.3333333333333,816.6666666666666,291.66666666666663,2.9840699892521463,1.7638090434819014
rf_area_deg2,LM,840012044,Functional Connectivity,50,49,0.020000000000000018,75,15,718.3673469387755,795.9183673469388,-77.55102040816325,4.164319336076991,4.268697459413114
rf_area_deg2,RL,840012044,Functional Connectivity,47,42,0.1063829787234043,75,7,828.5714285714286,1164.2857142857142,-335.71428571428567,5.164713273780046,5.0
rf_area_deg2,PM,840012044,Functional Connectivity,63,60,0.04761904761904767,75,23,875.0,853.3333333333334,21.66666666666663,4.186451850848914,4.11697087005799
rf_area_deg2,AM,840012044,Functional Connectivity,33,30,0.09090909090909094,75,13,850.0,536.6666666666666,313.33333333333337,3.86074742651584,3.8397389966727555
rf_area_deg2,LM,847657808,Functional Connectivity,52,51,0.019230769230769273,76,14,686.2745098039215,339.2156862745098,347.05882352941177,3.641899929441094,3.589676587103633
rf_area_deg2,RL,847657808,Functional Connectivity,28,24,0.1428571428571429,76,11,670.8333333333334,445.8333333333333,225.00000000000006,4.601647492529213,4.160071563842831
rf_area_deg2,AL,847657808,Functional Connectivity,5,5,0.0,76,5,1260.0,340.0,920.0,5.815923851630639,5.5550000000000015
rf_area_deg2,PM,847657808,Functional Connectivity,8,8,0.0,76,6,537.5,462.5,75.0,2.717475523629145,2.8569999999999993
rf_area_deg2,AM,847657808,Functional Connectivity,35,23,0.34285714285714286,76,11,800.0,613.0434782608696,186.95652173913038,4.832670309355893,4.85363554462014
