stimulus_presentation_id,stimulus_block,start_time,stop_time,Speed,color,contrast,orientation,frame,coherence,phase,y_position,spatial_frequency,size,Dir,x_position,stimulus_name,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
804,0.0,276.27701,276.52722,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25021257,145,,,0,,False,3,train,1
805,0.0,276.52722,276.77743,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020743,120,,,0,,False,4,train,2
806,0.0,276.77743,277.02764,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020743,110,,,0,,False,3,train,0
807,0.0,277.02764,277.27784,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020743,69,,,0,,False,2,test,2
808,0.0,277.27784,277.52805,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020743,137,,,0,,False,5,test,2
809,0.0,277.52805,277.77826,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020757,113,,,0,,False,2,test,2
810,0.0,277.77826,278.02847,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020757,131,,,0,,False,3,train,1
811,0.0,278.02847,278.27867,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020757,52,,,0,,False,3,train,2
812,0.0,278.27867,278.52888,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020757,110,,,0,,False,4,train,0
813,0.0,278.52888,278.77909,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020993,121,,,0,,False,5,test,0
814,0.0,278.77909,279.0293,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020993,227,,,0,,False,2,test,1
815,0.0,279.0293,279.27951,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020993,98,,,0,,False,5,test,2
816,0.0,279.27951,279.52972,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020993,151,,,0,,False,4,train,1
817,0.0,279.52972,279.77993,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020507,86,,,0,,False,4,train,1
818,0.0,279.77993,280.03013,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020507,155,,,0,,False,3,train,0
819,0.0,280.03013,280.28034,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020507,234,,,0,,False,1,train,2
820,0.0,280.28034,280.53054,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020507,201,,,0,,False,1,train,2
821,0.0,280.53054,280.78075,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021243,237,,,0,,False,3,train,0
822,0.0,280.78075,281.03097,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021243,141,,,0,,False,4,train,0
823,0.0,281.03097,281.28118,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021243,140,,,0,,False,5,test,2
824,0.0,281.28118,281.53139,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021243,69,,,0,,False,3,train,2
825,0.0,281.53139,281.7816,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020757,38,,,0,,False,3,train,0
826,0.0,281.7816,282.03181,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020757,6,,,0,,False,4,train,0
827,0.0,282.03181,282.28201,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020757,238,,,0,,False,1,train,0
828,0.0,282.28201,282.53222,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020757,240,,,0,,False,1,train,0
829,0.0,282.53222,282.78244,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021993,212,,,0,,False,4,train,2
830,0.0,282.78244,283.03266,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25021993,130,,,0,,False,3,train,2
831,0.0,283.03266,283.28288,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021993,70,,,0,,False,5,test,2
832,0.0,283.28288,283.5331,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021993,71,,,0,,False,4,train,1
833,0.0,283.5331,283.7833,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020007,172,,,0,,False,5,test,1
834,0.0,283.7833,284.0335,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020007,219,,,0,,False,2,test,2
835,0.0,284.0335,284.2837,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020007,132,,,0,,False,1,train,2
836,0.0,284.2837,284.5339,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020007,216,,,0,,False,2,test,0
837,0.0,284.5339,284.78411,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020743,7,,,0,,False,4,train,2
838,0.0,284.78411,285.03432,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020743,207,,,0,,False,2,test,0
839,0.0,285.03432,285.28452,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020743,65,,,0,,False,4,train,0
840,0.0,285.28452,285.53473,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020743,241,,,0,,False,1,train,1
841,0.0,285.53473,285.78494,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020757,225,,,0,,False,2,test,1
842,0.0,285.78494,286.03515,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020757,210,,,0,,False,3,train,1
843,0.0,286.03515,286.28535,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020757,93,,,0,,False,3,train,0
844,0.0,286.28535,286.53556,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020757,184,,,0,,False,1,train,0
845,0.0,286.53556,286.78578,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25021493,204,,,0,,False,3,train,1
846,0.0,286.78578,287.03599,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25021493,165,,,0,,False,3,train,2
847,0.0,287.03599,287.28621,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25021493,33,,,0,,False,4,train,0
848,0.0,287.28621,287.53642,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021493,125,,,0,,False,3,train,0
849,0.0,287.53642,287.78663,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020507,18,,,0,,False,3,train,2
850,0.0,287.78663,288.03683,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020507,6,,,0,,False,5,test,0
851,0.0,288.03683,288.28704,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020507,230,,,0,,False,3,train,2
852,0.0,288.28704,288.53724,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020507,156,,,0,,False,4,train,1
853,0.0,288.53724,288.78746,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021993,178,,,0,,False,2,test,0
854,0.0,288.78746,289.03768,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021993,45,,,0,,False,4,train,0
855,0.0,289.03768,289.2879,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021993,214,,,0,,False,2,test,0
856,0.0,289.2879,289.53812,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021993,144,,,0,,False,2,test,2
857,0.0,289.53812,289.78832,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25019757,48,,,0,,False,3,train,0
858,0.0,289.78832,290.03852,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25019757,44,,,0,,False,3,train,0
859,0.0,290.03852,290.28871,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25019757,37,,,0,,False,6,train,0
860,0.0,290.28871,290.53891,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25019757,13,,,0,,False,4,train,1
861,0.0,290.53891,290.78912,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021243,8,,,0,,False,4,train,1
862,0.0,290.78912,291.03934,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021243,38,,,0,,False,4,train,0
863,0.0,291.03934,291.28955,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021243,239,,,0,,False,1,train,1
864,0.0,291.28955,291.53976,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021243,233,,,0,,False,2,test,2
865,0.0,291.53976,291.78997,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020507,52,,,0,,False,4,train,2
866,0.0,291.78997,292.04017,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020507,208,,,0,,False,1,train,2
867,0.0,292.04017,292.29038,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020507,153,,,0,,False,1,train,0
868,0.0,292.29038,292.54058,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020507,235,,,0,,False,1,train,1
869,0.0,292.54058,292.7908,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021743,45,,,0,,False,5,test,0
870,0.0,292.7908,293.04102,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021743,211,,,0,,False,2,test,0
871,0.0,293.04102,293.29123,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021743,42,,,0,,False,5,test,1
872,0.0,293.29123,293.54145,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021743,97,,,0,,False,5,test,1
873,0.0,293.54145,293.79165,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020007,162,,,0,,False,5,test,2
874,0.0,293.79165,294.04185,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020007,242,,,0,,False,1,train,1
875,0.0,294.04185,294.29205,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020007,164,,,0,,False,2,test,1
876,0.0,294.29205,294.54225,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020007,186,,,0,,False,3,train,1
877,0.0,294.54225,294.79246,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020993,35,,,0,,False,4,train,0
878,0.0,294.79246,295.04267,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020993,204,,,0,,False,4,train,1
879,0.0,295.04267,295.29288,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020993,88,,,0,,False,3,train,2
880,0.0,295.29288,295.54309,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020993,152,,,0,,False,3,train,1
881,0.0,295.54309,295.7933,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021007,67,,,0,,False,4,train,2
882,0.0,295.7933,296.04351,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021007,112,,,0,,False,1,train,1
883,0.0,296.04351,296.29372,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25021007,241,,,0,,False,2,test,1
884,0.0,296.29372,296.54393,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021007,9,,,0,,False,5,test,1
885,0.0,296.54393,296.79414,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020993,134,,,0,,False,3,train,0
886,0.0,296.79414,297.04435,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020993,176,,,0,,False,3,train,2
887,0.0,297.04435,297.29456,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020993,170,,,0,,False,3,train,1
888,0.0,297.29456,297.54477,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020993,209,,,0,,False,2,test,1
889,0.0,297.54477,297.79498,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020507,74,,,0,,False,5,test,1
890,0.0,297.79498,298.04518,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020507,194,,,0,,False,2,test,0
891,0.0,298.04518,298.29539,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020507,196,,,0,,False,2,test,2
892,0.0,298.29539,298.54559,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020507,149,,,0,,False,1,train,1
893,0.0,298.54559,298.79581,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021493,68,,,0,,False,2,test,1
894,0.0,298.79581,299.04602,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021493,240,,,0,,False,2,test,0
895,0.0,299.04602,299.29624,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021493,199,,,0,,False,3,train,2
896,0.0,299.29624,299.54645,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021493,83,,,0,,False,4,train,1
897,0.0,299.54645,299.79666,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020757,72,,,0,,False,2,test,1
898,0.0,299.79666,300.04687,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020757,216,,,0,,False,3,train,0
899,0.0,300.04687,300.29707,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020757,72,,,0,,False,3,train,1
900,0.0,300.29707,300.54728,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020757,229,,,0,,False,3,train,2
901,0.0,300.54728,300.79749,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021243,166,,,0,,False,3,train,2
902,0.0,300.79749,301.04771,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25021243,182,,,0,,False,4,train,2
903,0.0,301.04771,301.29792,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021243,226,,,0,,False,1,train,2
904,0.0,301.29792,301.54813,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021243,64,,,0,,False,6,train,0
905,0.0,301.54813,301.79834,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020757,207,,,0,,False,3,train,0
906,0.0,301.79834,302.04855,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020757,105,,,0,,False,2,test,1
907,0.0,302.04855,302.29875,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020757,162,,,0,,False,6,train,2
908,0.0,302.29875,302.54896,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020757,116,,,0,,False,3,train,2
909,0.0,302.54896,302.79916,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25019993,206,,,0,,False,3,train,0
910,0.0,302.79916,303.04936,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25019993,18,,,0,,False,4,train,2
911,0.0,303.04936,303.29956,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25019993,71,,,0,,False,5,test,1
912,0.0,303.29956,303.54976,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25019993,93,,,0,,False,4,train,0
913,0.0,303.54976,303.79998,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25021757,27,,,0,,False,1,train,0
914,0.0,303.79998,304.0502,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021757,226,,,0,,False,2,test,2
915,0.0,304.0502,304.30041,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021757,50,,,0,,False,6,train,0
916,0.0,304.30041,304.55063,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021757,44,,,0,,False,4,train,0
917,0.0,304.55063,304.80084,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021243,110,,,0,,False,5,test,0
918,0.0,304.80084,305.05106,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25021243,163,,,0,,False,2,test,2
919,0.0,305.05106,305.30127,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021243,177,,,0,,False,3,train,0
920,0.0,305.30127,305.55148,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021243,135,,,0,,False,2,test,1
921,0.0,305.55148,305.80169,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020757,89,,,0,,False,3,train,0
922,0.0,305.80169,306.0519,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020757,29,,,0,,False,3,train,1
923,0.0,306.0519,306.3021,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020757,196,,,0,,False,3,train,2
924,0.0,306.3021,306.55231,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020757,78,,,0,,False,3,train,1
925,0.0,306.55231,306.80252,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021243,83,,,0,,False,5,test,1
926,0.0,306.80252,307.05274,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25021243,113,,,0,,False,3,train,2
927,0.0,307.05274,307.30295,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021243,87,,,0,,False,4,train,0
928,0.0,307.30295,307.55316,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021243,105,,,0,,False,3,train,1
929,0.0,307.55316,307.80336,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020257,8,,,0,,False,5,test,1
930,0.0,307.80336,308.05357,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020257,154,,,0,,False,3,train,2
931,0.0,308.05357,308.30377,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020257,221,,,0,,False,2,test,1
932,0.0,308.30377,308.55397,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020257,195,,,0,,False,6,train,0
933,0.0,308.55397,308.80417,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020243,194,,,0,,False,3,train,0
