ecephys_session_id,axis,translation_deg,regularized_loss,loss_above_optimum
721123822,azimuth,-11.25,0.653255,0.288901
721123822,azimuth,-10.5,0.630936,0.266581
721123822,azimuth,-9.75,0.600931,0.236577
721123822,azimuth,-9,0.581091,0.216737
721123822,azimuth,-8.25,0.54992,0.185566
721123822,azimuth,-7.5,0.530279,0.165925
721123822,azimuth,-6.75,0.500279,0.135925
721123822,azimuth,-6,0.480276,0.115922
721123822,azimuth,-5.25,0.461107,0.0967524
721123822,azimuth,-4.5,0.436052,0.0716978
721123822,azimuth,-3.75,0.42393,0.0595762
721123822,azimuth,-3,0.394652,0.0302978
721123822,azimuth,-2.25,0.38485,0.0204961
721123822,azimuth,-1.5,0.368944,0.00459021
721123822,azimuth,-0.75,0.383231,0.0188767
721123822,azimuth,0,0.410509,0.0461543
721123822,azimuth,0.75,0.437981,0.0736272
721123822,azimuth,1.5,0.476952,0.112598
721123822,azimuth,2.25,0.485978,0.121624
721123822,azimuth,3,0.512342,0.147988
721123822,azimuth,3.75,0.519917,0.155562
721123822,azimuth,4.5,0.53912,0.174766
721123822,azimuth,5.25,0.544726,0.180372
721123822,azimuth,6,0.542125,0.177771
721123822,azimuth,6.75,0.542519,0.178164
721123822,azimuth,7.5,0.532322,0.167968
721123822,azimuth,8.25,0.528356,0.164002
721123822,azimuth,9,0.515621,0.151267
721123822,azimuth,9.75,0.507275,0.142921
721123822,azimuth,10.5,0.501735,0.137381
721123822,azimuth,11.25,0.500397,0.136043
721123822,azimuth,12,0.493367,0.129013
721123822,azimuth,12.75,0.492659,0.128304
721123822,azimuth,13.5,0.489356,0.125001
721123822,azimuth,14.25,0.491299,0.126944
721123822,azimuth,15,0.488745,0.124391
721123822,azimuth,15.75,0.482425,0.118071
721123822,azimuth,16.5,0.473933,0.109579
721123822,azimuth,17.25,0.46957,0.105215
721123822,azimuth,18,0.466454,0.102099
721123822,azimuth,18.75,0.459851,0.0954968
721123822,azimuth,19.5,0.462006,0.0976516
721123822,azimuth,20.25,0.470328,0.105973
721123822,azimuth,21,0.485594,0.121239
721123822,azimuth,21.75,0.494856,0.130502
721123822,azimuth,22.5,0.495909,0.131554
721123822,azimuth,23.25,0.502709,0.138355
721123822,azimuth,24,0.52765,0.163295
721123822,azimuth,24.75,0.543528,0.179174
721123822,azimuth,25.5,0.575483,0.211129
721123822,azimuth,26.25,0.583654,0.219299
721123822,azimuth,27,0.60194,0.237586
721123822,azimuth,27.75,0.621766,0.257411
721123822,azimuth,28.5,0.662325,0.29797
721123822,azimuth,29.25,0.732446,0.368092
721123822,azimuth,30,3,2.63565
721123822,elevation,-30,3,2.63565
721123822,elevation,-29.25,3,2.63565
721123822,elevation,-28.5,3,2.63565
721123822,elevation,-27.75,3,2.63565
721123822,elevation,-27,3,2.63565
721123822,elevation,-26.25,1.75124,1.38689
721123822,elevation,-25.5,1.6937,1.32935
721123822,elevation,-24.75,1.64515,1.28079
721123822,elevation,-24,1.60846,1.2441
721123822,elevation,-23.25,1.54864,1.18429
721123822,elevation,-22.5,1.47273,1.10837
721123822,elevation,-21.75,1.40047,1.03611
721123822,elevation,-21,1.29278,0.92843
721123822,elevation,-20.25,1.22218,0.857825
721123822,elevation,-19.5,1.1509,0.786547
721123822,elevation,-18.75,1.10802,0.743671
721123822,elevation,-18,1.04752,0.683166
721123822,elevation,-17.25,1.00817,0.643816
721123822,elevation,-16.5,0.973946,0.609592
721123822,elevation,-15.75,0.948144,0.58379
721123822,elevation,-15,0.924848,0.560494
721123822,elevation,-14.25,0.904226,0.539871
721123822,elevation,-13.5,0.885648,0.521294
721123822,elevation,-12.75,0.864623,0.500269
721123822,elevation,-12,0.845114,0.48076
721123822,elevation,-11.25,0.834878,0.470524
721123822,elevation,-10.5,0.819018,0.454664
721123822,elevation,-9.75,0.798385,0.434031
721123822,elevation,-9,0.772472,0.408118
721123822,elevation,-8.25,0.747173,0.382818
721123822,elevation,-7.5,0.712788,0.348433
721123822,elevation,-6.75,0.683055,0.3187
721123822,elevation,-6,0.649549,0.285194
721123822,elevation,-5.25,0.61351,0.249156
721123822,elevation,-4.5,0.590262,0.225908
721123822,elevation,-3.75,0.557279,0.192925
721123822,elevation,-3,0.531243,0.166888
721123822,elevation,-2.25,0.495811,0.131457
721123822,elevation,-1.5,0.470339,0.105985
721123822,elevation,-0.75,0.445239,0.0808851
721123822,elevation,0,0.432588,0.0682342
721123822,elevation,0.75,0.411921,0.0475663
721123822,elevation,1.5,0.389554,0.0251996
721123822,elevation,2.25,0.379312,0.0149576
721123822,elevation,3,0.374853,0.0104984
721123822,elevation,3.75,0.372202,0.00784733
721123822,elevation,4.5,0.376915,0.0125606
721123822,elevation,5.25,0.377961,0.0136066
721123822,elevation,6,0.376443,0.0120883
721123822,elevation,6.75,0.371827,0.0074731
721123822,elevation,7.5,0.369136,0.00478215
721123822,elevation,8.25,0.367484,0.0031297
721123822,elevation,9,0.366522,0.00216792
721123822,elevation,9.75,0.369961,0.00560678
721123822,elevation,10.5,0.37402,0.00966532
721123822,elevation,11.25,0.385971,0.0216163
721123822,elevation,12,0.397851,0.0334964
721123822,elevation,12.75,0.406367,0.0420131
721123822,elevation,13.5,0.423921,0.0595666
721123822,elevation,14.25,0.439829,0.0754751
721123822,elevation,15,0.462177,0.0978229
721123822,elevation,15.75,0.480331,0.115977
721123822,elevation,16.5,0.502609,0.138255
721123822,elevation,17.25,0.523949,0.159595
721123822,elevation,18,0.554297,0.189943
721123822,elevation,18.75,0.591648,0.227294
721123822,elevation,19.5,0.617802,0.253447
721123822,elevation,20.25,0.656814,0.29246
721123822,elevation,21,0.684447,0.320093
721123822,elevation,21.75,0.734752,0.370398
721123822,elevation,22.5,0.770301,0.405947
721123822,elevation,23.25,0.797685,0.433331
721123822,elevation,24,0.82581,0.461456
721123822,elevation,24.75,0.847655,0.483301
721123822,elevation,25.5,0.881171,0.516816
721123822,elevation,26.25,0.88338,0.519026
721123822,elevation,27,0.880511,0.516157
721123822,elevation,27.75,0.901271,0.536917
721123822,elevation,28.5,0.924023,0.559669
721123822,elevation,29.25,0.940389,0.576034
721123822,elevation,30,0.952131,0.587777
732592105,azimuth,-30,0.818853,0.267213
732592105,azimuth,-29.25,0.879822,0.328182
732592105,azimuth,-28.5,0.875748,0.324108
732592105,azimuth,-27.75,0.946948,0.395308
732592105,azimuth,-27,0.942728,0.391088
732592105,azimuth,-26.25,1.01877,0.46713
732592105,azimuth,-25.5,1.01356,0.461916
732592105,azimuth,-24.75,1.09019,0.538551
732592105,azimuth,-24,1.16656,0.614916
732592105,azimuth,-23.25,1.15278,0.601135
732592105,azimuth,-22.5,1.21037,0.658734
732592105,azimuth,-21.75,1.19577,0.64413
732592105,azimuth,-21,1.25313,0.701485
732592105,azimuth,-20.25,1.24026,0.688621
732592105,azimuth,-19.5,1.28243,0.730791
732592105,azimuth,-18.75,1.27149,0.719852
732592105,azimuth,-18,1.30491,0.753272
732592105,azimuth,-17.25,1.32781,0.776166
732592105,azimuth,-16.5,1.31495,0.763307
732592105,azimuth,-15.75,1.33383,0.782193
732592105,azimuth,-15,1.32175,0.770106
732592105,azimuth,-14.25,1.33548,0.783839
732592105,azimuth,-13.5,1.32331,0.771674
732592105,azimuth,-12.75,1.33625,0.784606
732592105,azimuth,-12,1.34307,0.791427
732592105,azimuth,-11.25,1.32817,0.776534
732592105,azimuth,-10.5,1.34662,0.794983
732592105,azimuth,-9.75,1.33546,0.783815
732592105,azimuth,-9,1.35629,0.804648
732592105,azimuth,-8.25,1.34516,0.793519
732592105,azimuth,-7.5,1.36616,0.814524
732592105,azimuth,-6.75,1.35449,0.802848
732592105,azimuth,-6,1.37601,0.824371
732592105,azimuth,-5.25,1.40249,0.850845
732592105,azimuth,-4.5,1.3895,0.837864
732592105,azimuth,-3.75,1.42305,0.87141
732592105,azimuth,-3,1.4081,0.856458
732592105,azimuth,-2.25,1.45167,0.900025
732592105,azimuth,-1.5,1.43838,0.886739
732592105,azimuth,-0.75,1.47565,0.924012
732592105,azimuth,0,1.50839,0.956748
732592105,azimuth,0.75,1.49362,0.941978
732592105,azimuth,1.5,1.48026,0.928618
